key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,IBAN을 제공하고이 결제를 확인함으로써 귀하는 Google의 결제 서비스 제공 업체 인 채권자 및 Stripe 인 %{merchant_name}이 해당 지침에 따라 귀하의 계좌에서 인출하도록 귀하의 은행과 귀하의 은행에 지침을 보낼 수 있도록 승인하는 것입니다. 은행과의 계약 조건에 따라 은행에서 환불받을 수 있습니다. 귀하의 계정에서 인출 된 날짜로부터 8 주 이내에 환불을 요청해야합니다.,"By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,GST에 등록했습니다,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,자동 이체 지침,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,이름,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,이용 약관.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,본인은이 권한이 내 계좌 및 특정 개시 자와 관련된 내 은행 이용 약관의 적용을받는 것에 동의합니다.,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,SEPA 자동 이체를 통한 반복,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,요청을 처리하는 중에 오류가 발생했습니다. 다른 결제 방법을 선택하거나 다시 시도하십시오.,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,구독을 업데이트하려면 결제 수단을 추가해야합니다.,You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,빈,EMPTY,field empty
hp_v3.portal.ach.setup,ACH 설정,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,절약,Saving,Saving
hp_v3.pm.ideal_disclaimer,<li> iDeal을 통한 결제를 인증하기 위해 은행 페이지로 이동합니다. </li> <li> 반복 결제는 SEPA 자동 이체를 통해 이루어집니다. </li>,<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,국가,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,사용량에 따른 요금,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,SEPA 자동 이체를 통한 반복,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,향후 거래에이 결제 수단을 사용할 수 있습니다.,You can use this payment method for your future transactions.,Info while saving this card for future payments
hp_v3.pm.agreement.gocardless_bacs4,받을 자격이없는 환불을 받으면 %{merchant_name}이 요청할 때 환불해야합니다.,"If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to."
hp_v3.portal.gateway_error,유효한 게이트웨이 계정 없이는 진행할 수 없습니다.,Cannot proceed without a valid gateway account,Cannot proceed without a valid gateway account
hp_v3.pm.agreement.gocardless_bacs5,은행이나 주택 조합에 연락하여 언제든지 자동 이체를 취소 할 수 있습니다. 서면 확인이 필요할 수 있습니다. %{merchant_name}에게도 알려주십시오.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.
hp_v3.pm.agreement.gocardless_bacs2,"자동 이체 %{merchant_name}의 금액, 날짜 또는 빈도에 변경 사항이있는 경우 계정에서 인출되거나 달리 동의하기 전에 (일반적으로 영업일 기준 3 일) 알려드립니다. %{merchant_name}에게 대금 수령을 요청하면 요청시 금액과 날짜에 대한 확인이 제공됩니다.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request."
hp_v3.pm.agreement.gocardless_bacs3, %{merchant_name} 또는 귀하의 은행 또는 주택 조합에서 자동 이체 결제에 오류가있는 경우 귀하는 은행 또는 주택 조합에서 지불 한 금액을 즉시 전액 환불받을 수 있습니다.,"If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society."
hp_v3.portal.no_account,계정이없는 것 같습니다.,Looks like you don’t have an account with us,No account
hp_v3.pm.agreement.gocardless_bacs1,보증은 자동 이체 지불 지침을 수락하는 모든 은행 및 건축 협회에서 제공합니다.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.
hp_v3.pm.agreement.gocardless_payment_descriptor, %{payment_descriptor}가 은행 명세서에 표시됩니다.,%{payment_descriptor} will appear on your bank statement.,%{payment_descriptor} will appear on your bank statement.
hp_v3.paynow.pm.ach,ACH,ACH,ACH
hp_v3.inapp_checkout.card_expiring,만료됩니다,is expiring,card about to expire
hp_v3.direct_debit.last_name,성,Last Name,Last Name
hp_v3.common.copy,부,Copy,Copy
hp_v3.inapp_checkout.pm.direct_debit,자동 이체,Direct Debit,Direct Debit
hp_v3.direct_debit.stripe.verification_amount.description,이 결제 수단을 확인해야합니다. 귀하의 은행 계좌에 2 개의 소액 입금이 발행되었습니다. 은행 명세서에 표시되기까지 1 ~ 2 일이 소요될 수 있습니다. 이 입금에 대한 명세서 설명은 <b> AMNTS : </b>입니다.이 결제 수단을 인증하려면 여기에서이 금액을 확인해야합니다.,"You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method.","You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method."
hp_v3.portal.more_billing_history,더로드,Load More,Load more history of billing
hp_v3.pm.ideal_desc,SEPA 자동 이체를 통한 반복,recurring via SEPA Direct Debit,iDEAL desc
hp_v3.direct_debit.date_of_authorization,승인 날짜,Date of Authorization,Date of Authorization
hp_v3.direct_debit.stripe.verification_amount_1,확인 금액 1,Verification Amount 1,Verification Amount 1
hp_v3.direct_debit.stripe.verification_amount_2,확인 금액 2,Verification Amount 2,Verification Amount 2
