key,value,reference value,description
enum.contract_term_base.action_at_term_end.name.renew,다른 기간으로 갱신,Renews for another term,"<li>Contract term completes and a new contract term is started for the number of billing cycles specified in <a href=""subscriptions#create_subscription_for_customer_contract_term_billing_cycle_on_renewal""><code>contract_billing_cycle_on_renewal</code></a>.</li><li>The <code>action_at_term_end</code> for the new contract term is set to <code>renew</code>."
enum.plan_base.period_unit.name.year,년,Year,Charge based on year(s)
enum.credit_note_base.reason_code.name.chargeback,지불 거절,Chargeback,Can be set when you are recording your customer Chargebacks
enum.contract_term_base.action_at_term_end.name.cancel,계약 종료,Contract ends,Contract term completes and subscription is canceled.
enum.public_card_error_code.name.paypal_general_err,귀하의 페이팔 계정에 액세스하는 동안 문제가 발생했습니다.,We've encountered a problem while accessing your paypal account.,We've encountered a problem while accessing your paypal account.
enum.invoice_base.status.name.posted,게시 됨,Posted,Indicates the payment is not yet collected and will be in this state till the due date to indicate the due period
enum.line_item_base.type.name.account_credits,계정 크레딧,Account Credits,Account Credits
enum.payment_method_base.type.name.paypal_express_checkout,페이팔 익스프레스 체크 아웃,Paypal Express Checkout,Payments made via PayPal Express Checkout.
enum.payment_method_base.type.name.e_2checkout,2Checkout,2Checkout,2Checkout
enum.payment_method_base.type.name.bancontact,Bancontact,Bancontact,Bancontact Card Payments.
enum.invoice_base.status.name.pending,보류 중,Pending,"<ul><li><strong><a href=""/docs/api/invoices?prod_cat_ver=2#invoice_status"">Product Catalog 2.0:</a></strong> The invoice is
    yet to be closed (sent for payment collection). An invoice is generated with this <code>status</code> when it has line items that
    belong to items that are <code>metered</code> or when the <code>subscription.create_pending_invoices</code>
    attribute is set to <code>true</code>.<br> <strong><a href=""/docs/api/invoices?prod_cat_ver=1#invoice_status""
</li>                                                          <li>Product Catalog 1.0:</a></strong> The invoice is yet to be
    closed (sent for payment collection). All invoices are generated with this <code>status</code> when <a
            href=""https://www.chargebee.com/docs/metered_billing.html"" target=""_blank"" rel=""noreferrer noopener"">Metered
        Billing</a> is enabled for the site.</li></ul>"
enum.line_item_base.type.name.coupon_credit,쿠폰 크레딧,Coupon Credit,Coupon Credit
enum.public_card_error_code.name.amz_account_suspended,Amazon 계정을 사용하는 동안 문제가 발생했습니다. 다른 결제 방법을 선택하십시오.,Encountered a problem while using your amazon account. Please select a different payment method.,Encountered a problem while using your amazon account. Please select a different payment method.
enum.public_card_error_code.name.prepaid_card_err,선불 카드는 지원되지 않습니다.,Prepaid cards are not supported.,Prepaid cards are not supported.
enum.tax_reg_number_base.label.name.gstin,GSTIN,GSTIN,GSTIN
enum.payment_method_base.type.name.card,카드,Card,Card based payment including credit cards and debit cards. Details about the card can be obtained from the card resource.
enum.transaction_base.payment_method.name.sofort,Sofort,Sofort,Sofort
enum.item_price_base.trial_period_unit.name.month,달,Month,Month
enum.public_card_error_code.name.payapl_ec_token_expired_invalid,PayPal 세션이 만료되었습니다. 다시 시도하십시오.,Your PayPal session has expired. Please try again.,Your PayPal session has expired. Please try again.
enum.line_item_base.type.name.addon_item_price,애드온 아이템 가격,Addon Item Price,Addon Item Price
enum.quote_base.status.name.approved,승인 됨,Approved,Approved.
enum.subscription_base.state.name.non_renewing,비 갱신,Non Renewing,The subscription will be canceled at the end of the current term.
enum.public_card_error_code.name.amz_agreement_declined,아마존에서 선택한 결제 방법이 거부되었습니다. 업데이트하고 다시 시도하십시오.,Your selected payment method in amazon was declined. Please update it and try again.,Your selected payment method in amazon was declined. Please update it and try again.
enum.transaction_failure_reason.name.card_barred,분실 / 폐쇄 / 차단 된 카드,Lost / Closed / Blocked Card,Lost / Closed / Blocked Card
enum.credit_card_base.card_type.name.american_express,아메리칸 익스프레스,American Express,An American Express card.
enum.line_item_base.type.name.fractional_correction,부분 수정,Fractional Correction,Fractional Correction
enum.credit_card_base.funding_type.name.credit,신용,Credit,A credit card.
enum.contract_term_base.action_at_term_end.name.evergreen,계약이 종료되고 구독이 계속 갱신됩니다.,"Contract ends, subscription continues to renew",Contract term completes and the subscription renews.
enum.credit_card_base.card_type.name.mastercard,MasterCard,MasterCard,A MasterCard.
enum.bank_account_base.account_holder_type.name.individual,개인,Individual,Individual
enum.bank_account_base.account_type.name.checking,확인 중,Checking,Checking Account
enum.invoice_customization_base.cn_title.name.credit_note,신용 노트,CREDIT NOTE,CREDIT NOTE
enum.transaction_base.payment_method.name.bancontact,Bancontact,Bancontact,Bancontact
enum.credit_card_base.card_type.name.other,다른,Other,Card belonging to types other than those listed above.
enum.credit_note_base.reason_code.name.write_off,쓰기,Write Off,"This reason will be set automatically for the Credit Notes created during invoice <a target=""_blank"" href=""https://www.chargebee.com/docs/invoice-operations.html#write-off"">Write Off</a> operation."
enum.credit_note_base.reason_code.name.fraudulent,사기,FRAUDULENT,FRAUDULENT
enum.credit_note_base.reason_code.name.service_unsatisfactory,서비스 불만족,Service Unsatisfactory,Service Unsatisfactory
enum.transaction_failure_reason.name.fraud,사기 카드,Fraud card,Fraud card
enum.quote_setting_base.quote_title.name.proforma_invoice,견적 송장,PROFORMA INVOICE,PROFORMA INVOICE
enum.item_price_base.trial_period_unit.name.day,일,Day,Day
enum.credit_card_base.funding_type.name.debit,차변,Debit,A debit card.
enum.pricing_model.name.tiered,계층 형,Tiered,The per unit price is based on the tier that the total quantity falls in.
enum.credit_card_base.card_type.name.not_applicable,해당 없음,Not Applicable,Used for offline entries in transactions. Not applicable for cards
enum.transaction_failure_reason.name.card_expired,만료 된 카드,Card Expired,Card Expired
enum.item_price_base.period_unit.name.month,달,Month,Month
enum.line_item_base.type.name.credit_adjustments,신용 조정,Credit Adjustments,Credit Adjustments
enum.transaction_failure_reason.name.contact_details_required,잘못된 연락처 정보,Invalid Contact details,Invalid Contact details
enum.credit_note_base.reason_code.name.product_unsatisfactory,제품 불만족,Product Unsatisfactory,Product Unsatisfactory
enum.transaction_base.payment_method.name.paypal_express_checkout,페이팔 익스프레스 체크 아웃,Paypal Express Checkout,Paypal Express Checkout
enum.credit_note_base.status.name.voided,무효화,Voided,When the Credit Note has been cancelled.
enum.subscription_base.state.name.active,유효한,Active,The subscription is active and will be charged for automatically based on the items in it.
enum.plan_base.trial_period_unit.name.day,일,Day,In days
enum.credit_card_base.card_type.name.visa,Visa,Visa,A Visa card.
enum.contract_term_base.action_at_term_end.name.renew_once,다음 계약 기간 종료시 취소,Cancels at end of next contract term,"Used when you want to renew the contract term just once. Does the following: <li>Contract term completes and a new contract term is started for the number of billing cycles specified in <a href=""subscriptions#create_subscription_for_customer_contract_term_billing_cycle_on_renewal""><code>contract_billing_cycle_on_renewal</code></a>.</li><li>The <code>action_at_term_end</code> for the new contract term is set to <code>cancel</code>.</li></ul>"
enum.transaction_failure_reason.name.invalid_payment_method,잘못된 결제 방법,Invalid Payment Method,Invalid Payment Method
enum.credit_note_base.status.name.refund_due,환불 기한,Refund Due,"When the credits are yet to be used, or have been partially used."
enum.line_item_base.type.name.non_recurring_addon_charge,반복되지 않는 추가 요금,Non Recurring Addon Charge,Non Recurring Addon Charge
enum.bank_account_base.account_type.name.unknown,알 수 없는,Unknown,Bank Account Type is not set at the gateway
enum.credit_card_base.card_type.name.jcb,JCB,JCB,A JCB card.
enum.transaction_base.payment_method.name.other,다른,Other,Payment Methods other than the above types
enum.payment_method_base.type.name.direct_debit,자동 이체,Direct Debit,Represents bank account for which the direct debit or ACH agreement/mandate is created.
enum.public_card_error_code.name.gw_timeout,결제 시스템이 제 시간에 응답하지 않았습니다. 잠시 후에 시도하십시오.,The payment system did not respond in time. Please try after some time.,The payment system did not respond in time. Please try after some time.
enum.credit_card_base.status.name.invalid,유효하지 않음,Invalid,The billing agreement cannot be used. It might become valid again either automatically or due to  customer action.
enum.subscription_base.state.name.cancelled,취소 된,Cancelled,The subscription has been canceled and is no longer in service.
enum.quote_base.status.name.converting,변환,Converting,Converting
enum.credit_note_base.reason_code.name.subscription_change,구독 변경,Subscription Change,"This reason will be set automatically for Credit Notes created during Change Subscription operation when <a target=""_blank"" href=""https://www.chargebee.com/docs/proration.html"">proration</a> is enabled"
enum.quote_setting_base.quote_title.name.quote,인용문,QUOTE,QUOTE
enum.credit_note_base.reason_code.name.waiver,기권,Waiver,Waiver
enum.line_item_base.type.name.tax,세,Tax,Tax
enum.transaction_base.payment_method.name.apple_pay,Apple Pay,Apple Pay,Apple Pay
enum.invoice_base.status.name.payment_due,지불 기한,Payment Due,Indicates the payment is not yet collected and is being retried as per retry settings.
enum.payment_method_base.type.name.sepa_credit,SEPA 크레딧,SEPA Credit,SEPA Credit Transfer.
enum.payment_method_base.type.name.ach_credit,ACH 크레딧,ACH Credit,ACH Credit Transfer.
enum.line_item_base.type.name.plan_setup_charge,계획 설정 비용,Plan Setup Charge,Plan Setup Charge
enum.transaction_failure_reason.name.cvv_issue,CVV 문제,CVV issue,CVV issue
enum.item_price_base.period_unit.name.week,주,Week,Week
enum.transaction_base.payment_method.name.wechat_pay,WeChat Pay,WeChat Pay,WeChat Pay
enum.line_item_base.type.name.charge_item_price,청구 항목 가격,Charge Item Price,Charge Item Price
enum.line_item_base.type.name.charge,요금,Charge,Charge
enum.public_card_error_code.name.gw_server_error,카드를 처리하는 중에 오류가 발생했습니다. 지원팀에 문의하세요.,An error occured while processing your card. Please contact support.,An error occured while processing your card. Please contact support.
enum.line_item_base.type.name.addon_charge,애드온 요금,Addon Charge,Addon Charge
enum.quote_base.status.name.invoiced,청구,Invoiced,Invoiced
enum.transaction_base.payment_method.name.bank_transfer,은행 송금,Bank Transfer,Bank Transfer
enum.public_card_error_code.name.gw_invalid_configuration,카드를 처리하는 중에 오류가 발생했습니다. 지원팀에 문의하세요.,An error occured while processing your card. Please contact support.,An error occured while processing your card. Please contact support.
enum.credit_note_base.reason_code.name.subscription_cancellation,구독 취소,Subscription Cancellation,This reason will be set automatically for Credit Notes created during cancel subscription operation
enum.transaction_base.payment_method.name.amazon_payments,Amazon Payments,Amazon Payments,Amazon Payments
enum.invoice_customization_base.tax_reg_no_label.name.vat_reg_no,VAT 등록 번호,VAT Reg # ,VAT Reg # 
enum.line_item_base.type.name.plan_item_price,계획 품목 가격,Plan Item Price,Plan Item Price
enum.transaction_base.payment_method.name.alipay,Alipay,Alipay,Alipay
enum.public_card_error_code.name.amz_agreement_rejected,Amazon 계정을 사용할 수 없습니다. 다른 결제 방법을 선택하십시오.,Unable to use your amazon account. Please select a different payment method.,Unable to use your amazon account. Please select a different payment method.
enum.bank_account_base.account_type.name.savings,저금,Savings,Savings Account
enum.credit_note_base.reason_code.name.other,다른,Other,Can be set when none of the above reason codes are applicable
enum.tax_reg_number_base.label.name.abn,ABN,ABN,ABN
enum.item_price_base.period_unit.name.day,일,Day,Day
enum.payment_method_base.type.name.ideal,IDEAL,IDEAL,iDEAL Payments.
enum.credit_card_base.status.name.expiring,만료,Expiring,A card which is expiring in the current month.
enum.tax_reg_number_base.label.name.vat_reg_no,VAT 등록 번호,VAT Reg # ,VAT Reg # 
enum.tax_reg_number_base.label.name.gst_reg_no,GST 등록 번호,GST Reg  #,GST Reg  #
