key,value,reference value,description
card_orders.order.id,주문 아이디,Order ID,
button.update_payment_method,결제 방법 업데이트,Update Payment Method,
button.extend_subscription,구독 연장,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,배송 주소,Shipping Address,
button.retarget_hp_url,구매 완료,Complete Your Purchase,
button.reset_password,암호를 재설정,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,현재주기,Current Cycle,
button.portal_verify_email,이메일 주소 확인,Verify Email Address,
card_invoices.title,청구서,Your Invoices,
card_addresses.billing_address.full_billing_address,청구 지 주소,Billing Address,
button.pay_now,지금 지불하세요,Pay Now,
button.claim_gift,선물 받기,Claim Gift,
card_orders.order.shipment_carrier,배송 사,Shipment carrier,
button.click_here,여기를 클릭하세요,Click Here,
card_contract_terms.contract_term.billing_cycle,총 청구주기,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,선택한 결제 방법,Selected payment method,
card_orders.order.batch_id,배치 ID,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,추가 세부 사항,Additional details,
card_recurring_items.title,귀하의 구독,Your Subscription,
card_contract_terms.contract_term.termination_fee,해지 수수료,Termination fee,
card_customer.title,세부 정보,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,배송 주소,Shipping Address,
card_gift_message.title,당신을위한 개인적인 메시지입니다,Here's a personal message for you,
card_orders.order.amount,주문량,Order Amount,
card_orders.order.shipping_date,발송일,Shipment date,
card_hp_order_items.title,주문 항목 :,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,기말,At Term-End,
card_orders.order.tracking_id,추적 ID,Tracking id,
card_recurring_items.subscription.po_number,PO 번호,PO Number,
card_orders.order.note,노트,Note,
card_contract_terms.title,계약 내용,Contract details,
card_contract_terms.contract_term.total_contract_value,총 계약 금액,Total Contract Value,
card_contract_terms.contract_term.contract_period,계약 기간,Contract Period,
card_orders.title,주문,Your order,
card_customer.customer.id,ID,ID,
