key,value,reference value,description
invoice.transaction.credit_applied, %{date}에 %{amount}의 크레딧이 적용되었습니다.,A credit of %{amount} was applied on %{date}.,A credit of amount was applied on date
constants.taxes.avalara_partial_tax_desc,*이 금액은 해당 국가의 세법에 따라 다를 수있는 과세 금액을 기준으로 계산됩니다.,*This amount is calculated based on the taxable amount which may vary based on the taxation laws in your country.,avalara partial tax descirption text
invoice.transaction.voided_on, %{date}에 무효화되었습니다.,Voided on %{date}.,Voided on date
transaction.payment_method.by_card_null, 카드로., by Card.,payment with card
transaction.payment_method.via_pm, %{payment_method}를 통해., via %{payment_method}.,via payment method type
invoice.footer.title.adjustments,조정,Adjustments,Adjustments footer title
invoice.transaction.written_off, %{amount}가 %{date}에 상각되었습니다.,%{amount} was written-off on %{date}.,Amount was writted off on date
transaction.payment_method.by_card, %{last4_digits} 끝자리 %{card_type} 카드로., by %{card_type} card ending %{last4_digits}.,payment with card
invoice.transaction.refunded_initiated, %{date}에 %{amount} 환불이 시작되었습니다.,%{amount} refund was initiated on %{date},Amount refund was initiated on date
constants.invoice_customization.reverse_charge_msg,유효한 VAT 등록 번호가 제공되고 대리 청구 메커니즘이 적용되었으므로이 송장에는 VAT가 적용되지 않습니다.,VAT is not applicable on this invoice because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.refunded_completed, %{date}에 %{amount}이 환불되었습니다.,%{amount} was refunded on %{date},Amount refunded on date
invoice.footer.title.payments,지불,Payments,Payment footer title
constants.invoice_customization.cn_reverse_charge_msg,유효한 VAT 등록 번호가 제공되고 역 청구 메커니즘이 적용 되었기 때문에이 신용 전표에는 VAT가 적용되지 않습니다.,VAT is not applicable on this credit note because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge mesage for credit note
transaction.payment_method.offline_payment,오프라인 결제,Offline Payment,Payment through other channels
transaction.payment_method.to_card_null, 카드에., to Card.,payment with card
constants.invoice_customization.vat_exemption_note_export_uk,영국은 더 이상 EU의 일부가 아니므로 당사 서비스는 영국 VAT의 범위를 벗어납니다.,"Please note that as the UK is no longer part of the EU, our services are outside the scope of UK VAT.",VAT Export Note for UK
transaction.payment_method.to_card, %{last4_digits} 끝자리 %{card_type} 카드로., to %{card_type} card ending %{last4_digits}.,payment with card
invoice.footer.title.credits,크레딧,Credits,Credits footer title
invoice.transaction.adjustment, %{date}에 %{amount}이 조정되었습니다.,An adjustment of %{amount} was made on %{date}.,Adjustment of amount was made on date
constants.invoice_customization.quote_reverse_charge_msg,유효한 VAT 등록 번호가 제공되고 역 청구 메커니즘이 적용 되었기 때문에이 %{quote_title}에는 VAT가 적용되지 않습니다.,VAT is not applicable on this %{quote_title} because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.chargeback_text, %{amount}의 지불 거절이 %{date}에 환불로 기록되었습니다.,A chargeback of %{amount} has been recorded as refund on %{date},A chargeback recorded on a date
constants.invoice_customization.vat_exemption_note_export,이 수출 거래는 EU VAT 지침 제 146 조에 따라 VAT가 면제됩니다.,This export transaction is exempt from VAT as per Article 146 of the EU VAT Directive., VAT Exemption for Export
transaction.payment_method.direct_debit,ACH,ACH,Direct Debit heading
transaction.payment_method.via_card_wallet_pm, %{payment_method}를 통해 ( %{card_type} 카드 끝자리 %{last4_digits})., via  %{payment_method} ( %{card_type} card ending %{last4_digits} ).,via payment method type
transaction.payment_method.by_pm, %{payment_method}까지., by %{payment_method}.,by payment method type
