key,value,reference value,description
cbjs_grp.bank,banka,Bank,Bank
cbjs_grp.select_bank,Vyberte Banka,Select Bank,Select Bank
cbjs_grp.list_supported_bank,Načítání seznamu podporovaných bank,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,Přidejte podrobnosti o svém účtu,Add your account details,Add your account details
inapp_checkout.customer.header.edit,Úpravy podrobností účtu,Editing account details,Editing account details
inapp_checkout.customer.update,Aktualizace,Update,Update
inapp_checkout.customer.next,další,Next,Next
inapp_checkout.billing_address.header,Přidejte svou fakturační adresu,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,Úprava fakturační adresy,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,Aktualizace,Update,Update
inapp_checkout.billing_address.next,další,Next,Next
inapp_checkout.shipping_address.header,Přidejte svoji dodací adresu,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,Úprava dodací adresy,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,Aktualizace,Update,Update
inapp_checkout.shipping_address.next,další,Next,Next
inapp_checkout.choose_sa.header,Zvolte dodací adresu,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,Odeslat na moji fakturační adresu,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,Přidat nový,Add New,Add New
inapp_checkout.payment_method.choose.add,Přidat způsob platby,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,Přidejte své platební údaje,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,Úpravy platebních údajů,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,Zvolit způsob platby,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,Vyberte jinou platební metodu,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,Aktualizace,Update,Update
inapp_checkout.payment_method.next,další,Next,Next
inapp_checkout.subscription.header,Přidejte podrobnosti o předplatném,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,Přidejte podrobnosti o nákupu,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,Úpravy podrobností o předplatném,Editing Subscription Details,Editing Subscription Details
