key,value,reference value,description
account.first_name.label,Vorname,First Name,
account.first_name.help,,,
account.last_name.label,Nachname,Last Name,
account.last_name.help,,,
account.email.label,E-Mail-Adresse,Email,
account.email.help,,,
account.company.label,Unternehmen,Company,
account.company.help,,,
account.phone.label,Telefon,Phone,
account.phone.help,,,
billing.first_name.label,Vorname,First Name,
billing.first_name.help,,,
billing.last_name.label,Nachname,Last Name,
billing.last_name.help,,,
billing.email.label,E-Mail-Adresse,Email,
billing.email.help,,,
billing.phone.label,Telefon,Phone,
billing.phone.help,,,
billing.company.label,Unternehmen,Company,
billing.company.help,,,
billing.line1.label,Adresszeile1,Address Line1,
billing.line1.help,,,
billing.line2.label,Adresszeile2,Address Line2,
billing.line2.help,,,
billing.line3.label,Adresszeile3,Address Line3,
billing.line3.help,,,
billing.city.label,Ort,City,
billing.city.help,,,
billing.zip.label,PLZ,Zip,
billing.zip.help,,,
billing.country.label,Land,Country,
billing.country.help,,,
billing.region.label,Bundesland,State,
billing.region.help,,,
billing.state_code.label,,State,
billing.state_code.help,,,
tax.vat_number.label,USt.-Nr.,VAT Number,
tax.vat_number.help,USt.-Nr. eingeben,,
tax.registered_for_gst.label,Ich habe mich für eine GST (Umsatzsteuer auf Güter und Dienstleistungen) angemeldet.,I have registered for GST,
tax.registered_for_gst.help,,,
shipping.first_name.label,Vorname,First Name,
shipping.first_name.help,,,
shipping.last_name.label,Nachname,Last Name,
shipping.last_name.help,,,
shipping.email.label,E-Mail-Adresse,Email,
shipping.email.help,,,
shipping.phone.label,Telefon,Phone,
shipping.phone.help,,,
shipping.company.label,Unternehmen,Company,
shipping.company.help,,,
shipping.line1.label,Adresszeile 1,Address Line1,
shipping.line1.help,,,
shipping.line2.label,Adresszeile 2,Address Line2,
shipping.line2.help,,,
shipping.line3.label,Adresszeile 3,Address Line3,
shipping.line3.help,,,
shipping.city.label,Ort,City,
shipping.city.help,,,
shipping.zip.label,PLZ,Zip,
shipping.zip.help,,,
shipping.country.label,Land,Country,
shipping.country.help,,,
shipping.region.label,Bundesland,State,
shipping.region.help,,,
shipping.state_code.label,,State,
shipping.state_code.help,,,
gift.first_name.label,Vorname,First Name,
gift.first_name.help,,,
gift.last_name.label,Nachname,Last Name,
gift.last_name.help,,,
gift.email.label,E-Mail-Adresse,Email,
gift.email.help,,,
gift.note.label,,,
gift.note.help,,,
gift.signature.label,Wen sollen wir als Schenkenden angeben,Whom should we say it's from,
gift.signature.help,,,
gift.gift_schedule_type.label,,,
gift.gift_schedule_type.help,,,
gift.gift_schedule_at.label,Datum,Date,
gift.gift_schedule_at.help,,,
gift.gift_schedule_time.label,Uhrzeit,Time,
gift.gift_schedule_time.help,,,
card.first_name.label,Vorname,First Name,
card.first_name.help,,,
card.last_name.label,Nachname,Last Name,
card.last_name.help,,,
card.number.label,Kartennummer,Number,
card.number.help,,,
card.expiry.label,Ablaufdatum,Expiry,
card.expiry.help,,,
card.expiry_year.label,,Expiry,
card.expiry_year.help,,,
card.cvv.label,CVV,Cvv,
card.cvv.help,(Die letzten 3-4 Ziffern der Kartenprüfnummer auf der Rückseite Ihrer Karte),,
card.billing_addr1.label,Kartenadresse Zeile 1,Address Line1,
card.billing_addr1.help,,,
card.billing_addr2.label,Kartenadresse Zeile 2,Address Line2,
card.billing_addr2.help,,,
card.billing_city.label,Kartenadresse Ort,City,
card.billing_city.help,,,
card.billing_zip.label,Kartenadresse PLZ,Zip,
card.billing_zip.help,,,
card.billing_country.label,Kartenadresse Land,Country,
card.billing_country.help,,,
card.billing_region.label,Kartenadresse Bundesland,State,
card.billing_region.help,,,
card.billing_state_code.label,,State,
card.billing_state_code.help,,,
