key,value,reference value,description
inapp_checkout.review.subscribe_btn.current_charge_present.txt,%{amount} bezahlen und abonnieren,Pay %{amount} & subscribe,Pay %{amount} & subscribe
inapp_checkout.review.billing_shipping.header,Rechnung und Versand,Billing & Shipping,Billing & Shipping
inapp_portal.home.address.link_text,Rechnungs- und Versandadressen,Billing & Shipping Addresses,Billing & Shipping Addresses
inapp_portal.address.header,Rechnungs- und Versandadressen,Billing & Shipping Addresses,Billing & Shipping Addresses
inapp_portal.subscription.next.renewing_estimate.now_zero," %{amount} von verfügbarem Guthaben abgezogen."," %{amount} charged from available credits."," %{amount} charged from available credits."
inapp_portal.subscription.canceled.reason_code.info,Ihr Abonnement wurde aus dem Grund '%{reason}',Your subscription was canceled with the reason '%{reason}',Your subscription was canceled with the reason '%{reason}'
inapp_portal.subscription.sch_cancel.reason_code.info,Ihr Abonnement wird aus dem Grund '%{reason}' gekündigt,Your subscription will be canceled with the reason '%{reason}',Your subscription will be canceled with the reason '%{reason}'
inapp_portal.home.promotions.link_text,Weiterempfehlen und belohnt werden,Refer & Earn,Refer & Earn
inapp_portal.password.validation.special,Mindestens ein Sonderzeichen @$!%*#?&(),"At least one special character @$!%*#?&() ","At least one special character @$!%*#?&() "
inapp_portal.contract_term.summary.end_action_renew_once,Vertrag verlängert sich um eine weitere Laufzeit am,"Contract renews for one more term on ","Contract renews for one more term on "
inapp_checkout.gift.gift_details.schedule.subheading,Datum und Uhrzeit des Geschenks,Gift date & time,Gift date & time
inapp_checkout.gift.review.btn.txt,%{amount} bezahlen und Geschenk verschicken,Pay %{amount} & place gift order,Pay %{amount} & place gift order
