key,value,reference value,description
quote.label.quote_amount,Tilbudsmængde,Quote Amount,Quote amount label
quote.label.recurring_charges,Tilbagevendende gebyrer,Recurring charges,Recurring charges
quote.label.tax.inclusive,Inklusive,Incl. ,Inclusive -  inclusive of all taxes
quote.header.label.unit_price,Pris per stk,Unit Price,Unit price is the heading under which the cost per unit of the product comes
quote.title.subscription,Abonnement,Subscription,Subscription sub heading
quote.label.billing_cycle,Faktureringscyklus,Billing Cycle,Billing Cycle
quote.label.no_of_billing_cycles,Antal faktureringscyklusser,No of billing cycles,No of billing cycles
quote.term.month,måned,month,month
quote.header.label.sub_total,Under alt,Sub Total,Sub total
quote.term.months,måneder,months,months
quote.label.quote_date,Citat Dato,Quote Date,quote date label
quote.label.chargeable_on_trial_start,Betales ved prøvestart,Chargeable on trial start,Chargeable on trial start
quote.label.vat_details,Momsoplysninger,Vat Details,VAT details label which is shown in vat incl quotes
quote.term.year,år,year,year
quote.title.subscription_detail,Abonnementsoplysninger,Subscription Details,Subscription Detail section heading
quote.label.include,Inkluderet,Includes ,includes
quote.customer_email.request_card,Opdater dine betalingsmetoder,Update your payment method details,Email subject that prompts the customer to enter the payment method details
quote.label.includes_discounts_and_taxes,Inkluderet rabatter og skatter,Includes discounts and taxes,Includes discounts and taxes
quote.title.shipped_to,Fragtet til,Shipped To,Shipped to label - Under this comes the shipping address of the customer
quote.label.tax.vat,VAT,VAT,VAT -  is the tax description
quote.header.label.price,Pris,Price,Price is the heading under which the cost of the product comes
quote.label.charges_on_acceptance,Afgifter ved accept,Charges on acceptance,Charges on acceptance
quote.label.chargeable_on_plan_activation,Betales ved planaktivering,Chargeable on plan activation,Chargeable on plan activation
quote.label.payment_status.initiated,Betaling startet,Payment Initiated,Payment initiated for an quote text
quote.label.proforma_invoice,Proforma faktura,Proforma Invoice,proforma invoice label
quote.label.proforma_invoice_date,Proforma fakturadato,Proforma Invoice Date, proforma invoice data label
quote.label.adjustments,Justeringer,Adjustments,The adjustments made to the quote 
quote.billing_cycle.12,12. faktureringscyklus,12th billing cycle,12th billing cycle
quote.billing_cycle.11,11. faktureringscyklus,11th billing cycle,11th billing cycle
quote.billing_cycle.10,10. faktureringscyklus,10th billing cycle,10th billing cycle
quote.term.weeks,uger,weeks,weeks
quote.billing_cycle.23,23. faktureringscyklus,23rd billing cycle,23rd billing cycle
quote.billing_cycle.22,22. faktureringscyklus,22nd billing cycle,22nd billing cycle
quote.billing_cycle.21,21. faktureringscyklus,21st billing cycle,21st billing cycle
quote.billing_cycle.20,20. faktureringscyklus,20th billing cycle,20th billing cycle
quote.label.billing_frequency,Faktureringsfrekvens,Billing Frequency,Billing Frequency
quote.billing_cycle.16,16. faktureringscyklus,16th billing cycle,16th billing cycle
quote.billing_cycle.15,15. faktureringscyklus,15th billing cycle,15th billing cycle
quote.billing_cycle.14,14. faktureringscyklus,14th billing cycle,14th billing cycle
quote.billing_cycle.13,13. faktureringscyklus,13th billing cycle,13th billing cycle
quote.billing_cycle.19,19. faktureringscyklus,19th billing cycle,19th billing cycle
quote.billing_cycle.18,18. faktureringscyklus,18th billing cycle,18th billing cycle
quote.billing_cycle.17,17. faktureringscyklus,17th billing cycle,17th billing cycle
quote.billing_cycle.30,30. faktureringscyklus,30th billing cycle,30th billing cycle
quote.billing_cycle.34,34. faktureringscyklus,34th billing cycle,34th billing cycle
quote.billing_cycle.33,33. faktureringscyklus,33rd billing cycle,33rd billing cycle
quote.billing_cycle.32,32. faktureringscyklus,32nd billing cycle,32nd billing cycle
quote.billing_cycle.31,31. faktureringscyklus,31st billing cycle,31st billing cycle
quote.billing_cycle.27,27. faktureringscyklus,27th billing cycle,27th billing cycle
quote.billing_cycle.26,26. faktureringscyklus,26th billing cycle,26th billing cycle
quote.billing_cycle.25,25. faktureringscyklus,25th billing cycle,25th billing cycle
quote.billing_cycle.24,24. faktureringscyklus,24th billing cycle,24th billing cycle
quote.billing_cycle.29,29. faktureringscyklus,29th billing cycle,29th billing cycle
quote.billing_cycle.28,28. faktureringscyklus,28th billing cycle,28th billing cycle
quote.billing_cycle.41,41. faktureringscyklus,41st billing cycle,41st billing cycle
quote.billing_cycle.40,40. faktureringscyklus,40th billing cycle,40th billing cycle
quote.billing_cycle.45,45. faktureringscyklus,45th billing cycle,45th billing cycle
quote.billing_cycle.44,44. faktureringscyklus,44th billing cycle,44th billing cycle
quote.billing_cycle.43,43. faktureringscyklus,43rd billing cycle,43rd billing cycle
quote.billing_cycle.42,42. faktureringscyklus,42nd billing cycle,42nd billing cycle
quote.billing_cycle.38,38. faktureringscyklus,38th billing cycle,38th billing cycle
quote.billing_cycle.37,37. faktureringscyklus,37th billing cycle,37th billing cycle
quote.billing_cycle.36,36. faktureringscyklus,36th billing cycle,36th billing cycle
quote.billing_cycle.35,35. faktureringscyklus,35th billing cycle,35th billing cycle
quote.billing_cycle.39,39. faktureringscyklus,39th billing cycle,39th billing cycle
quote.billing_cycle.52,52. faktureringscyklus,52nd billing cycle,52nd billing cycle
quote.billing_cycle.51,51. faktureringscyklus,51st billing cycle,51st billing cycle
