key,value,reference value,description
minimal.card.page_heading,Tak for opdatering af dine betalingsmetoder!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
rhapsody.header.title,Min fantastiske abonnementstjeneste,My awesome subscription service,My awesome subscription service
minimal.checkout.page_title,Kasse,Checkout,Checkout
elegant.checkout.page_heading,Tak fordi du abonnerer!,Thank you for subscribing!,Thank you for subscribing!
inspire.portal.page_title,Kundeportal,Customer Portal,Customer Portal
rhapsody.footer.content,Alle rettigheder reserverede. Ophavsret © 2015.,All Right Reserved. Copyright &copy; 2015.,All Right Reserved. Copyright &copy; 2015.
minimal.thankyou.page_title,Tak skal du have,Thank You,Thank You
elegant.thankyou.page_heading,Du har tilmeldt dig med succes!,You've successfully signed up!,You've successfully signed up!
elegant.customer_portal.page_title,Kundeportal,Customer Portal,Customer Portal
rhapsody.thankyou.page_heading,Du har tilmeldt dig med succes!,You've successfully signed up!,You've successfully signed up!
elegant.checkout.aside_content,"<h4> Vi værdsætter dit privatliv. </h4> <p> Vi sælger eller distribuerer ikke dine kontaktoplysninger. Læs vores fortrolighedspolitik. </p> <hr> <h4> Faktureringsforespørgsler </h4> <p> Tøv ikke med at kontakte vores supportteam, hvis du har spørgsmål. </p>",<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
minimal.footer.content,Alle rettigheder forbeholdes. Ophavsret © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.header.title,Min fantastiske abonnementstjeneste,My awesome subscription service,My awesome subscription service
rhapsody.thankyou.content,Dine kontooplysninger er sendt til din e-mail-adresse.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
minimal.header.title,Min fantastiske abonnementstjeneste,My awesome subscription service,My awesome subscription service
minimal.customer_portal.page_title,Kundeportal,Customer Portal,Customer Portal
inspire.thankyou.page_title,Tak skal du have,Thank You,Thank You
minimal.card.aside_content,"<p> Bemærk, at dette kun er en opdatering af din betalingsmetode. </p> <p> Vi fakturerer dig i henhold til din nuværende faktureringsopsætning. </p>",<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
minimal.thankyou.content,Dine kontooplysninger er sendt til din e-mail-adresse.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.aside_content,"<p> Bemærk, at dette kun er en opdatering af din betalingsmetode. </p> <p> Vi fakturerer dig i henhold til din nuværende faktureringsopsætning. </p>",<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
elegant.card.page_heading,Tak for opdatering af dine betalingsmetoder!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
minimal.card.page_title,Opdater din betalingsmetode,Update your payment method,Update your payment method
inspire.thankyou.content,<div class='text-center'> <h3> Du har tilmeldt dig! </h3> <p> Dine kontooplysninger er sendt til din e-mail-adresse. </p> </div>,<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>,<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>
minimal.checkout.page_heading,Tak fordi du abonnerer!,Thank you for subscribing!,Thank you for subscribing!
rhapsody.card.page_title,Opdater din betalingsmetode,Update your payment method,Update your payment method
rhapsody.checkout.page_title,Kasse,Checkout,Checkout
rhapsody.thankyou.page_title,Tak skal du have,Thank You,Thank You
elegant.checkout.page_title,Kasse,Checkout,Checkout
elegant.thankyou.content,Dine kontooplysninger er sendt til din e-mail-adresse.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.page_title,Opdater din betalingsmetode,Update your payment method,Update your payment method
rhapsody.customer_portal.page_title,Kundeportal,Customer Portal,Customer Portal
minimal.thankyou.page_heading,Du har tilmeldt dig med succes!,You've successfully signed up!,You've successfully signed up!
elegant.footer.content,Alle rettigheder forbeholdes. Ophavsret © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.thankyou.page_title,Tak skal du have,Thank You,Thank You
inspire.card.page_title,Opdater din betalingsmetode,Update your payment method,Update your payment method
inspire.header.title,firmanavn,Company Name,Company Name
inspire.checkout.page_title,Kasse,Checkout,Checkout
minimal.checkout.aside_content,"<h4> Vi værdsætter dit privatliv. </h4> <p> Vi sælger eller distribuerer ikke dine kontaktoplysninger. Læs vores fortrolighedspolitik. </p> <hr> <h4> Faktureringsforespørgsler </h4> <p> Tøv ikke med at kontakte vores supportteam, hvis du har spørgsmål. </p>",<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
