key,value,reference value,description
not_supported_for_moved_out_resource,"Opdateringsfunktionerne understøttes ikke, da vi har flyttet denne kunde til webstedet {0}",The update operations are not supported as we''ve moved this customer to the site {0},The update operations are not supported as we''ve moved this customer to the site {0}
api_authentication_param_missing,"Beklager, godkendelsen mislykkedes. Parameteren _jsapi_key findes ikke på anmodning","Sorry,authentication failed. The parameter _jsapi_key is not present in request","Sorry,authentication failed. The parameter _jsapi_key is not present in request"
api.resource_not_found,{0} ressource med identifikator {1} findes ikke.,{0} resource with identifier {1} does not exist.,{0} resource with identifier {1} does not exist.
api_resource_not_found,{0} ikke fundet,{0} not found,When resource is not found.
tos_not_agreed,Det er obligatorisk at acceptere vilkårene for at gennemføre kassen.,Agreeing to the terms is mandatory to complete the checkout.,Agreeing to the terms is mandatory to complete the checkout.
resource_already_exists,{0} ressource med identifikator {1} findes allerede.,{0} resource with identifier {1} already exists.,{0} resource with identifier {1} already exists.
api_authentication_invalid_key,"Beklager, godkendelsen mislykkedes. Ugyldig API-nøgle","Sorry, authentication failed. Invalid api key",Authentication failed due to invalid API key
api_authentication_wrong_format,"Beklager, godkendelse mislykkedes. Den grundlæggende godkendelsesoverskrift har ugyldigt format.","Sorry,authentication failed.The basic authentication header has invalid format.","Sorry,authentication failed.The basic authentication header has invalid format."
api_forbidden,Denne API er ikke tilladt for denne kunde,This api is not allowed for this customer,This api is not allowed for this customer
api.param_not_unique,{0} ressource allerede til stede,{0} resource already present,{0} resource already present
not_supported_for_customer_with_noncancelled_subs,Handlingen understøttes ikke for kunder med ikke-annullerede abonnementer.,The operation is not supported for customers with non-cancelled subscriptions.,The operation is not supported for customers with non-cancelled subscriptions.
duplicate_entry,"Den værdi, der allerede findes i {0}",The value already present in {0},The value already present in {0}
api_disabled,Webstedet er ikke aktiveret,The site is not enabled,The site is not enabled
param_not_supported_in_browser,"Beklager, parameteren understøttes ikke fra browseren.","Sorry, The parameter is not supported from browser. ","Sorry, The parameter is not supported from browser. "
referenced_resource_not_found,Den {0} der henvises til i parameter {1} er ikke til stede,The {0} referenced in parameter {1} is not present ,The {0} referenced in parameter {1} is not present 
api_authentication_required,"Beklager, godkendelsen mislykkedes. Autorisationsoverskriften til grundlæggende godkendelse findes ikke i anmodningen","Sorry,authentication failed. The authorization header for basic authentication not present in request","Sorry,authentication failed. The authorization header for basic authentication not present in request"
order_management_not_enabled,"Beklager, aktivér venligst indstilling af ordrehåndteringswebsted for at bruge denne API.","Sorry, Please enable order management site setting to use this API.","Sorry, Please enable order management site setting to use this API."
api_request_limit_exceeded,"Beklager, API-anmodningsgrænsen er nået. Prøv efter {0} min.","Sorry, The api request limit has been reached. Please try after {0} min.",Too many API request.
api_js_lib_request_limit_exceeded,"Beklager, begrænsningen for anmodning om js-bibliotek er nået. Prøv efter et stykke tid.","Sorry, The js library request limit has been reached. Please try after sometime. ",Too many API request.
site_merge_invalid_url,Denne URL er ikke længere gyldig. Kontakt os venligst for hjælp.,This URL is no longer valid. Please contact us for assistance.,This URL is no longer valid. Please contact us for assistance.
end_customer_not_supported_for_moved_out_resource,Opdateringsfunktionerne er ikke længere mulige for denne ressource. Kontakt os venligst for hjælp.,The update operations are no longer possible for this resource.Please contact us for assistance.,The update operations are no longer possible for this resource.Please contact us for assistance.
already_scheduled_for_deletion,"Beklager, men {0} ressourcen {1} er allerede planlagt til sletning","Sorry, but the {0} resource {1} is already scheduled for deletion","Sorry, but the {0} resource {1} is already scheduled for deletion"
not_supported_for_customer_already_scheduled_for_clear,"Handlingen understøttes ikke for kunder, der allerede er planlagt til PII-sletning.",The operation is not supported for customers who has been already scheduled for PII clear.,The operation is not supported for customers who has been already scheduled for PII clear.
