key,value,reference value,description
sub_details_card.metered_item.footnote,Mængden kan variere afhængigt af brugen i faktureringsperioden.,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,"Du modtager denne e-mail, fordi du betaler for denne kundes abonnementer og gebyrer",You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,Dette link udløber om syv dage.,This link will expire in 7 days.,
sub_details_card.metered_item.units,Enheder,Units,
card_offline_pm.instruction.text,Sørg for at være klar med det nøjagtige beløb ved ankomsten af ​​vores serviceagent.,Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,Du kan downloade og se detaljerne her. Dette link udløber om syv dage.,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,"Du modtager denne e-mail, da du er forælder til denne kunde.",You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,Denne faktura blev betalt af din forældrekonto,This invoice was paid by your parent account,
download_attachments_note.link_text,Hent,Download,
invoice_details_card.download_link.text,Download og se alle en eller flere fakturaer,Download and view all invoices,
