key,value,reference value,description
sub_start_outside_plan_term,Startdato for abonnement kan ikke være før faktureringsperioden.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,kan ikke være efter cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,Problem med rabatter. Kontakt support for yderligere detaljer.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Prøvens afslutning kan ikke være før startdatoen,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,"Abonnement kan ikke opdateres, da det er planlagt til annullering i slutningen af ​​den nuværende periode",Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Abonnement kan kun opdateres i prøve- og aktivtilstande,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,kan ikke være tomt for {0} abonnement,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,"Kan ikke planlægge annullering, hvis abonnementet er sat på pause eller planlagt til pause.",Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} er obligatorisk at bruge {1} direkte debitering via {2},{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,Mindst en ikke-tilbagevendende tilføjelses- eller opladningsartikel skal være til stede,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Kort midlertidig token-tilgang understøttes ikke til denne gateway,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,"Handlingen mislykkedes, da det eu-land, der er indtastet i faktureringsadressen af ​​kunden, ikke kan verificeres mod IP-adresse eller kortbakkenummer.",Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,"Kan ikke genoptage abonnementet, da du ikke har en aktiv betalingsmetode.",Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,"Kan ikke oprette abonnementet, da der ikke er noget gyldigt kort i filen",Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
invalid_state_for_cancel,"Kan ikke opsige et abonnement, der allerede er opsagt eller udløbet",Cannot cancel a subscription that is Cancelled or Expired already,Cannot cancel a subscription that is Cancelled or Expired already
invalid_state_for_collect,Denne handling understøttes kun for en eller flere fakturaer i betalingsforsinket / ikke-betalt status,This operation is supported only for the invoices in payment_due/not_paid status,This operation is supported only for the invoices in payment_due/not_paid status
resume-subscription.invalid_resume_date,kan ikke være på eller før pause_dato ({0}).,cannot be on or before pause_date ({0}).,cannot be on or before pause_date ({0}).
charge_failed,Betalingsindsamlingen mislykkedes. Årsag: {0},Payment collection failed. Reason: {0},Payment collection failed. Reason: {0}
charge_item_not_supported_eot,"Gebyrelement kan ikke føjes til et abonnement, der ændres ved slutningen af ​​løbetiden.",Charge item cannot be added to a subscription changing at end of term.,Charge item cannot be added to a subscription changing at end of term.
charge_item_not_supported,"Gebyrelement kan ikke tilføjes nu, da faktura ikke hæves med det samme.",Charge item cannot be added now as invoice is not raised immediately.,Charge item cannot be added now as invoice is not raised immediately.
invalid_term_end_date,Datoen bør ikke være før i dag,The date should not be prior to today,The date should not be prior to today
no_scheduled_changes,Ingen ændringer er planlagt til dette abonnement.,No changes are scheduled for this subscription.,No changes scheduled for the subscription on next renewal
date_outside_plan_term,{0} skal være inden for faktureringsperioden,{0} must be within the billing period,{0} must be within the billing period
self_site_change_sub_error,"Kan ikke ændre abonnementet til den specificerede plan, da den samlede nettoomsætning krydser det gratis tærskelbeløb",Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount,Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount
no_creditcard_for_charge,"Opladning mislykkedes, da der ikke er noget gyldigt kort i filen",Charge operation failed as there is no valid card on file,Charge operation failed as there is no valid card on file
self_site_change_sub_feature_error,"Kan ikke ændre abonnement, fordi dette abonnement har aktiverede funktioner, der ikke er tilgængelige i den nye plan",Cannot change subscription because this subscription has features enabled that are unavailable in the new plan,Cannot change subscription because this subscription has features enabled that are unavailable in the new plan
non_compliant_customer,"Handlingen mislykkedes, da det land, der er indtastet i faktureringsadressen af ​​kunden, ikke kan verificeres mod IP-adresse eller kortbakkenummer.",Operation failed as the country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the country entered in billing address by customer cannot be verified against ip address or card bin number.
quantity_not_allowed,Kan ikke overføre abonnementsmængde som planen - {0} tillader ikke mængde.,Cannot pass subscription quantity as the plan - {0} does not allow quantity.,Cannot pass subscription quantity as the plan - {0} does not allow quantity.
param_must_be_future_date,skal være en fremtidig dato.,must be a future date.,The parameter value must be a future date.
self_site_coupon_error,Der er allerede anvendt en særlig kupon til dette abonnement.,A special coupon has already been applied for this subscription.,A special coupon has already been applied for this subscription.
not_scheduled_for_cancellation,"Funktionen mislykkedes, da abonnement ikke er planlagt til annullering.",Operation failed as subscription is not scheduled for cancellation.,Operation failed as subscription is not scheduled for cancellation.
hp_card_err,{0},{0},{0}
reactivate_not_supported,"Genaktiver operation, der ikke understøttes, da overgang til prøve fra ikke-fornyende tilstand ikke er mulig",Reactivate operation not supported as transition to trial from non-renewing state is not possible,Reactivate operation not supported as transition to trial from non-renewing state is not possible
invalid_state_for_reactivate,Abonnementet skal enten annulleres eller ikke fornys for at genaktivere,Subscription must be either Cancelled or Non Renewing to reactivate,Subscription must be either Cancelled or Non Renewing to reactivate
update_operation_failed,{0},{0},{0}
change_term_end_not_supported,Denne handling understøttes kun for in_trial / active / non_renewing abonnementer,This operation is supported only for in_trial/active/non_renewing subscriptions,This operation is supported only for in_trial/active/non_renewing subscriptions
three_d_secure_needed,"Funktion understøttes ikke, da 3D-sikker verifikation er nødvendig for dette kort",Operation not supported as 3D secure verification is needed for this card,Operation not supported as 3D secure verification is needed for this card
invalid_input_for_status,{0} skal ikke videregives til {1} ​​abonnement,{0} should not be passed for {1} subscription,{0} should not be passed for {1} subscription
update_card_error,Problem ved opdatering af betalingsmetode. Fejlmeddelelse: {0},Problem while updating the payment method. Error message : {0},Problem while updating the payment method. Error message : {0}
invalid_payment_method,Ugyldig betalingsmetode,Invalid payment method,Invalid payment method
subscription.param_should_not_be_sent,"Denne param skal ikke sendes, da Autosamling er TIL for denne kunde.",This param should not be sent since Auto Collection is ON for this customer.,The parameter should not be sent.
payment_error_during_create,"Abonnement kan ikke oprettes, da vi ikke er i stand til at indsamle {0} fra dit arkiv. Fejlmeddelelse: {1}",Subscription cannot be created as we are not able to collect {0} from your card on file. Error message: {1},Subscription cannot be created as we are not able to collect {0} from your card on file. Error message: {1}
payment_failure_during_reactivate,"Abonnement kan ikke genaktiveres, da vi ikke kan hente {0} fra dit arkiv. Fejlmeddelelse: {1}",Subscription cannot be re-activated as we are not able to collect {0} from your card on file. Error message: {1},Subscription cannot be re-activated as we are not able to collect {0} from your card on file. Error message: {1}
invalid_card_number,Ugyldigt kortnummer.,Invalid card number.,Invalid card number.
resume-subscription.payment_failure_during_resumption,"Kan ikke genoptage abonnementet, da vi ikke kan behandle betalingen af ​​{0} fra din betalingsmetode.",Cannot resume subscription as we are unable to process payment of {0} from your payment method.,Cannot resume subscription as we are unable to process payment of {0} from your payment method.
proration_currency_mismatch,"Handlingen kan ikke udføres, da den eller de nuværende sigtfakturaer har en anden valuta end abonnementet. Kontakt support.",Operation cannot be performed as the current term invoice(s) have different currency from the subscription. Please contact support.,Operation cannot be performed as the current term invoice(s) have different currency from the subscription. Please contact support.
non_compliant_customer_msg,"Denne kundes placering kunne ikke valideres som krævet af {0} reglerne. Abonnementer på denne kunde annulleres ved fornyelse, hvis de krævede oplysninger ikke opdateres.",This customer''s location couldn''t be validated as required by the {0} rules. Subscriptions for this customer will be canceled upon renewal if the required information is not updated.,This customer''s location couldn''t be validated as required by the {0} rules. Subscriptions for this customer will be canceled upon renewal if the required information is not updated.
prepaid_card_error,{0},{0},{0}
no_creditcard_for_regenerate_invoice,"Kan ikke gendanne en faktura, da der ikke er noget gyldigt kort",Cannot regenerate an invoice as there is no valid card on file,Cannot regenerate an invoice as there is no valid card on file
payment_error_during_update,"Abonnement kan ikke opdateres, da vi ikke kan indsamle {0} fra dit arkiv. Fejlmeddelelse: {1}",Subscription cannot be updated as we are not able to collect {0} from your card on file. Error message: {1},Subscription cannot be updated as we are not able to collect {0} from your card on file. Error message: {1}
no_creditcard_for_update,"Kan ikke ændre abonnementet, da der ikke er noget gyldigt kort i filen",Cannot change the subscription as there is no valid card on file,Cannot change the subscription as there is no valid card on file
hp_non_compliant_customer,"Vi kunne desværre ikke behandle denne transaktion, fordi vi ikke kunne bekræfte din placering. Brug et kreditkort udstedt fra det samme land som angivet i faktureringsoplysningerne.","Sorry, we were unable to process this transaction because we could not verify your location. Please use a credit card issued from the same country as provided in the billing information.","Sorry, we were unable to process this transaction because we could not verify your location. Please use a credit card issued from the same country as provided in the billing information."
tmp_tok_card_not_supported,Kortparametre bør ikke bestås med {0},Card params should not be passed with {0},Card params should not be passed with {0}
add_card_error,Problem ved tilføjelse af betalingsmetode. Fejlmeddelelse: {0},Problem while adding the payment method. Error message : {0},Problem while adding the payment method. Error message : {0}
invalid_input_for_status_gifts,{0} skal ikke videregives til {1} ​​gaver,{0} should not be passed for {1} gifts,{0} should not be passed for {1} gifts
rec_addon_not_applicable,"Tilføjelse {0} kan ikke anvendes, da kun ikke-tilbagevendende tilføjelser understøttes",Addon {0} cannot be applied as only non-recurring addons are supported,Recurring addon not supported
non_compliant_customer_sub_msg,"Dette abonnement er opsagt, fordi vi ikke kunne validere kundens placering som krævet for at overholde {0} reglerne.","This subscription has been canceled, because we were unable to validate the customer''s location as required for compliance with the {0} rules.","This subscription has been canceled, because we were unable to validate the customer''s location as required for compliance with the {0} rules."
no_creditcard_for_reactivate,"Kan ikke genaktivere abonnementet, da der ikke er noget aktivt kort i filen",Cannot re-activate subscription as there is no active card on file,Cannot re-activate subscription as there is no active card on file
