key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,"Ved at give dit IBAN og bekræfte denne betaling godkender du %{merchant_name}, kreditor og Stripe, vores betalingstjenesteudbyder, til at sende instruktioner til din bank til at debitere din konto og din bank til at debitere din konto i overensstemmelse med disse instruktioner. Du har ret til en refusion fra din bank i henhold til vilkårene og betingelserne i din aftale med din bank. Der skal kræves refusion inden for 8 uger fra den dato, hvor din konto blev debiteret.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,Jeg har tilmeldt mig GST,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,Instruktion til direkte debitering,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,Navn,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,vilkår og betingelser.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,"Jeg accepterer, at denne myndighed er underlagt min banks vilkår og betingelser, der vedrører min konto og den specifikke initiativtager",I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,tilbagevendende via SEPA Direct Debit,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,"Der opstod en fejl under behandlingen af ​​din anmodning. Vælg en anden betalingsmetode, eller prøv igen.",An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,Du skal tilføje en betalingsmetode for at opdatere dit abonnement.,You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,TOM,EMPTY,field empty
hp_v3.portal.ach.setup,Konfigurer ACH,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,Gemmer,Saving,Saving
hp_v3.pm.ideal_disclaimer,<li> Du bliver sendt til banksiden for at godkende betalingen via iDeal. </li> <li> Dine tilbagevendende betalinger foretages via SEPA Direct Debit. </li>,<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,Land,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,Dine gebyrer baseret på brug,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,tilbagevendende via SEPA Direct Debit,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,Du kan bruge denne betalingsmetode til dine fremtidige transaktioner.,You can use this payment method for your future transactions.,Info while saving this card for future payments
hp_v3.pm.agreement.gocardless_bacs4,"Hvis du modtager en refusion, som du ikke har ret til, skal du betale den tilbage, når %{merchant_name} beder dig om det.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to."
hp_v3.portal.gateway_error,Kan ikke fortsætte uden en gyldig gateway-konto,Cannot proceed without a valid gateway account,Cannot proceed without a valid gateway account
hp_v3.pm.agreement.gocardless_bacs5,Du kan til enhver tid annullere en direkte debitering ved blot at kontakte din bank eller bygningsselskab. Skriftlig bekræftelse kan være påkrævet. Underret også %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.
