key,value,reference value,description
card_orders.order.id,Ordre ID,Order ID,
button.update_payment_method,Opdater betalingsmetode,Update Payment Method,
button.extend_subscription,Udvid abonnement,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Forsendelsesadresse,Shipping Address,
button.retarget_hp_url,Gennemfør dit køb,Complete Your Purchase,
button.reset_password,Nulstille kodeord,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Nuværende cyklus,Current Cycle,
button.portal_verify_email,Verificer email adresse,Verify Email Address,
card_invoices.title,Dine fakturaer,Your Invoices,
card_addresses.billing_address.full_billing_address,Betalingsadresse,Billing Address,
button.pay_now,Betal nu,Pay Now,
button.claim_gift,Gør krav på gave,Claim Gift,
card_orders.order.shipment_carrier,Forsendelsesbærer,Shipment carrier,
button.click_here,Klik her,Click Here,
card_contract_terms.contract_term.billing_cycle,Samlede faktureringscyklusser,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Valgt betalingsmetode,Selected payment method,
card_orders.order.batch_id,Batch-ID,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Yderligere detaljer,Additional details,
card_recurring_items.title,Dit abonnement,Your Subscription,
card_contract_terms.contract_term.termination_fee,Opsigelsesgebyr,Termination fee,
card_customer.title,Dine oplysninger,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Forsendelsesadresse,Shipping Address,
card_gift_message.title,Her er en personlig besked til dig,Here's a personal message for you,
card_orders.order.amount,Bestillingsbeløb,Order Amount,
card_orders.order.shipping_date,Afsendelsesdato,Shipment date,
card_hp_order_items.title,Varer i din ordre:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Ved terminens afslutning,At Term-End,
card_orders.order.tracking_id,Sporings-id,Tracking id,
card_recurring_items.subscription.po_number,Postnummer,PO Number,
card_orders.order.note,Bemærk,Note,
card_contract_terms.title,Kontraktoplysninger,Contract details,
card_contract_terms.contract_term.total_contract_value,Samlet kontraktværdi,Total Contract Value,
card_contract_terms.contract_term.contract_period,Kontraktperiode,Contract Period,
card_orders.title,Din bestilling,Your order,
card_customer.customer.id,ID,ID,
