key,value,reference value,description
sub_start_outside_plan_term,Startdato for abonnement kan ikke være før faktureringsperioden.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,kan ikke være etter cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,Problem med rabatter. Kontakt support for mer informasjon.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Prøve slutt kan ikke være før startdato,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,Abonnement kan ikke oppdateres ettersom det er planlagt avbestilling ved slutten av nåværende periode,Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Abonnement kan bare oppdateres i prøve- og aktivtilstander,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,kan ikke være tomt for {0} abonnement,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,Kan ikke planlegge kansellering hvis abonnementet er satt på pause eller planlagt å stoppe.,Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} er obligatorisk å bruke {1} direkte belastning via {2},{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,I det minste skal det være en engangs-tilleggs- eller avgiftsvare,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Kort midlertidig token-tilnærming støttes ikke for denne gatewayen,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,"Operasjonen mislyktes, da eu-landet som ble oppgitt i faktureringsadressen av kunden, ikke kan verifiseres mot IP-adresse eller kortboksnummer.",Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,Kan ikke gjenoppta abonnementet ettersom du ikke har en aktiv betalingsmåte.,Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,Kan ikke opprette abonnementet ettersom det ikke er noe gyldig kort,Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
invalid_state_for_cancel,Kan ikke si opp et abonnement som allerede er kansellert eller utløpt,Cannot cancel a subscription that is Cancelled or Expired already,Cannot cancel a subscription that is Cancelled or Expired already
invalid_state_for_collect,Denne operasjonen støttes bare for en eller flere fakturaer i status for betalingsforsinkelse / ikke_betalt,This operation is supported only for the invoices in payment_due/not_paid status,This operation is supported only for the invoices in payment_due/not_paid status
resume-subscription.invalid_resume_date,kan ikke være på eller før pause_dato ({0}).,cannot be on or before pause_date ({0}).,cannot be on or before pause_date ({0}).
charge_failed,Innhenting av betaling mislyktes. Årsak: {0},Payment collection failed. Reason: {0},Payment collection failed. Reason: {0}
charge_item_not_supported_eot,Ladelement kan ikke legges til et abonnement som endres ved slutten av termin.,Charge item cannot be added to a subscription changing at end of term.,Charge item cannot be added to a subscription changing at end of term.
charge_item_not_supported,"Belasteelementet kan ikke legges til nå, ettersom fakturaen ikke økes med en gang.",Charge item cannot be added now as invoice is not raised immediately.,Charge item cannot be added now as invoice is not raised immediately.
invalid_term_end_date,Datoen skal ikke være før i dag,The date should not be prior to today,The date should not be prior to today
no_scheduled_changes,Ingen endringer er planlagt for dette abonnementet.,No changes are scheduled for this subscription.,No changes scheduled for the subscription on next renewal
date_outside_plan_term,{0} må være innenfor faktureringsperioden,{0} must be within the billing period,{0} must be within the billing period
self_site_change_sub_error,Kan ikke endre abonnementet til spesifisert plan da total nettoinntekt krysser gratis terskelbeløp,Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount,Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount
no_creditcard_for_charge,"Ladingen mislyktes, da det ikke er noe gyldig kort registrert",Charge operation failed as there is no valid card on file,Charge operation failed as there is no valid card on file
self_site_change_sub_feature_error,Kan ikke endre abonnement fordi dette abonnementet har funksjoner aktivert som ikke er tilgjengelige i den nye planen,Cannot change subscription because this subscription has features enabled that are unavailable in the new plan,Cannot change subscription because this subscription has features enabled that are unavailable in the new plan
non_compliant_customer,"Operasjonen mislyktes, ettersom landet som ble oppgitt i faktureringsadressen av kunden, ikke kan bekreftes mot IP-adresse eller kortboksnummer.",Operation failed as the country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the country entered in billing address by customer cannot be verified against ip address or card bin number.
quantity_not_allowed,Kan ikke overføre abonnementsantall som plan - {0} tillater ikke antall.,Cannot pass subscription quantity as the plan - {0} does not allow quantity.,Cannot pass subscription quantity as the plan - {0} does not allow quantity.
param_must_be_future_date,må være en fremtidig dato.,must be a future date.,The parameter value must be a future date.
self_site_coupon_error,Det er allerede brukt en spesiell kupong for dette abonnementet.,A special coupon has already been applied for this subscription.,A special coupon has already been applied for this subscription.
not_scheduled_for_cancellation,Operasjonen mislyktes da abonnement ikke er planlagt for kansellering.,Operation failed as subscription is not scheduled for cancellation.,Operation failed as subscription is not scheduled for cancellation.
hp_card_err,{0},{0},{0}
reactivate_not_supported,"Reaktiver operasjonen som ikke støttes, da overgang til prøve fra ikke-fornyende tilstand ikke er mulig",Reactivate operation not supported as transition to trial from non-renewing state is not possible,Reactivate operation not supported as transition to trial from non-renewing state is not possible
invalid_state_for_reactivate,Abonnementet må enten være kansellert eller ikke fornye for å aktivere på nytt,Subscription must be either Cancelled or Non Renewing to reactivate,Subscription must be either Cancelled or Non Renewing to reactivate
update_operation_failed,{0},{0},{0}
change_term_end_not_supported,Denne operasjonen støttes kun for in_trial / active / non_renew abonnement,This operation is supported only for in_trial/active/non_renewing subscriptions,This operation is supported only for in_trial/active/non_renewing subscriptions
three_d_secure_needed,Operasjon støttes ikke fordi 3D-bekreftelse er nødvendig for dette kortet,Operation not supported as 3D secure verification is needed for this card,Operation not supported as 3D secure verification is needed for this card
invalid_input_for_status,{0} skal ikke bestås for {1} abonnement,{0} should not be passed for {1} subscription,{0} should not be passed for {1} subscription
update_card_error,Problem med oppdatering av betalingsmåte. Feilmelding: {0},Problem while updating the payment method. Error message : {0},Problem while updating the payment method. Error message : {0}
invalid_payment_method,Ugyldig betalingsmåte,Invalid payment method,Invalid payment method
subscription.param_should_not_be_sent,Denne parameteren skal ikke sendes siden Auto Collection er PÅ for denne kunden.,This param should not be sent since Auto Collection is ON for this customer.,The parameter should not be sent.
payment_error_during_create,Abonnement kan ikke opprettes ettersom vi ikke kan samle {0} fra det arkiverte kortet ditt. Feilmelding: {1},Subscription cannot be created as we are not able to collect {0} from your card on file. Error message: {1},Subscription cannot be created as we are not able to collect {0} from your card on file. Error message: {1}
payment_failure_during_reactivate,"Abonnement kan ikke aktiveres på nytt, ettersom vi ikke kan samle {0} fra kortet ditt. Feilmelding: {1}",Subscription cannot be re-activated as we are not able to collect {0} from your card on file. Error message: {1},Subscription cannot be re-activated as we are not able to collect {0} from your card on file. Error message: {1}
invalid_card_number,Ugyldig kortnummer.,Invalid card number.,Invalid card number.
resume-subscription.payment_failure_during_resumption,Kan ikke gjenoppta abonnementet ettersom vi ikke kan behandle betalingen av {0} fra betalingsmåten din.,Cannot resume subscription as we are unable to process payment of {0} from your payment method.,Cannot resume subscription as we are unable to process payment of {0} from your payment method.
proration_currency_mismatch,Operasjonen kan ikke utføres ettersom den / de gjeldende terminfakturaene har annen valuta enn abonnementet. Kontakt support.,Operation cannot be performed as the current term invoice(s) have different currency from the subscription. Please contact support.,Operation cannot be performed as the current term invoice(s) have different currency from the subscription. Please contact support.
non_compliant_customer_msg,Denne kundens beliggenhet kunne ikke valideres i henhold til {0} reglene. Abonnement for denne kunden vil bli kansellert ved fornyelse hvis ikke nødvendig informasjon blir oppdatert.,This customer''s location couldn''t be validated as required by the {0} rules. Subscriptions for this customer will be canceled upon renewal if the required information is not updated.,This customer''s location couldn''t be validated as required by the {0} rules. Subscriptions for this customer will be canceled upon renewal if the required information is not updated.
prepaid_card_error,{0},{0},{0}
no_creditcard_for_regenerate_invoice,Kan ikke regenerere en faktura siden det ikke er noe gyldig kort,Cannot regenerate an invoice as there is no valid card on file,Cannot regenerate an invoice as there is no valid card on file
payment_error_during_update,"Abonnement kan ikke oppdateres, ettersom vi ikke kan samle {0} fra det arkiverte kortet ditt. Feilmelding: {1}",Subscription cannot be updated as we are not able to collect {0} from your card on file. Error message: {1},Subscription cannot be updated as we are not able to collect {0} from your card on file. Error message: {1}
no_creditcard_for_update,Kan ikke endre abonnementet ettersom det ikke er noe gyldig kort registrert,Cannot change the subscription as there is no valid card on file,Cannot change the subscription as there is no valid card on file
hp_non_compliant_customer,"Beklager, vi kunne ikke behandle denne transaksjonen fordi vi ikke kunne bekrefte posisjonen din. Bruk et kredittkort utstedt fra samme land som angitt i faktureringsinformasjonen.","Sorry, we were unable to process this transaction because we could not verify your location. Please use a credit card issued from the same country as provided in the billing information.","Sorry, we were unable to process this transaction because we could not verify your location. Please use a credit card issued from the same country as provided in the billing information."
tmp_tok_card_not_supported,Kortparametre skal ikke bestås med {0},Card params should not be passed with {0},Card params should not be passed with {0}
add_card_error,Problem med å legge til betalingsmåten. Feilmelding: {0},Problem while adding the payment method. Error message : {0},Problem while adding the payment method. Error message : {0}
invalid_input_for_status_gifts,{0} skal ikke sendes til {1} ​​gaver,{0} should not be passed for {1} gifts,{0} should not be passed for {1} gifts
rec_addon_not_applicable,Tillegg {0} kan ikke brukes ettersom det bare støttes engangstillegg,Addon {0} cannot be applied as only non-recurring addons are supported,Recurring addon not supported
non_compliant_customer_sub_msg,"Dette abonnementet er kansellert, fordi vi ikke klarte å validere kundens beliggenhet slik det er nødvendig for å overholde {0} reglene.","This subscription has been canceled, because we were unable to validate the customer''s location as required for compliance with the {0} rules.","This subscription has been canceled, because we were unable to validate the customer''s location as required for compliance with the {0} rules."
no_creditcard_for_reactivate,Kan ikke aktivere abonnementet på nytt fordi det ikke er noe aktivt kort i filen,Cannot re-activate subscription as there is no active card on file,Cannot re-activate subscription as there is no active card on file
