key,value,reference value,description
card_orders.order.id,Bestillings ID,Order ID,
button.update_payment_method,Oppdater betalingsmåte,Update Payment Method,
button.extend_subscription,Utvid abonnementet,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Sendingsadresse,Shipping Address,
button.retarget_hp_url,Fullfør kjøpet,Complete Your Purchase,
button.reset_password,Tilbakestille passord,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Nåværende syklus,Current Cycle,
button.portal_verify_email,Bekreft epostadressen,Verify Email Address,
card_invoices.title,Fakturaene dine,Your Invoices,
card_addresses.billing_address.full_billing_address,fakturaadresse,Billing Address,
button.pay_now,Betal nå,Pay Now,
button.claim_gift,Krev gave,Claim Gift,
card_orders.order.shipment_carrier,Forsendelsesbærer,Shipment carrier,
button.click_here,Klikk her,Click Here,
card_contract_terms.contract_term.billing_cycle,Totale faktureringssykluser,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Valgt betalingsmåte,Selected payment method,
card_orders.order.batch_id,Batch-ID,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Ekstra detaljer,Additional details,
card_recurring_items.title,Abonnementet ditt,Your Subscription,
card_contract_terms.contract_term.termination_fee,Oppsigelsesgebyr,Termination fee,
card_customer.title,Dine detaljer,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Sendingsadresse,Shipping Address,
card_gift_message.title,Her er en personlig melding til deg,Here's a personal message for you,
card_orders.order.amount,Bestillingsbeløp,Order Amount,
card_orders.order.shipping_date,Forsendelsesdato,Shipment date,
card_hp_order_items.title,Varer i bestillingen din:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Ved terminens slutt,At Term-End,
card_orders.order.tracking_id,Sporings-ID,Tracking id,
card_recurring_items.subscription.po_number,postnummer,PO Number,
card_orders.order.note,Merk,Note,
card_contract_terms.title,Kontraktsdetaljer,Contract details,
card_contract_terms.contract_term.total_contract_value,Total kontraktsverdi,Total Contract Value,
card_contract_terms.contract_term.contract_period,Kontrakt periode,Contract Period,
card_orders.title,Din bestilling,Your order,
card_customer.customer.id,ID,ID,
