key,value,reference value,description
invoice.transaction.credit_applied,En kreditt på %{amount} ble brukt på %{date}.,A credit of %{amount} was applied on %{date}.,A credit of amount was applied on date
constants.taxes.avalara_partial_tax_desc,"* Dette beløpet beregnes ut fra det skattepliktige beløpet, som kan variere basert på skattelovgivningen i ditt land.",*This amount is calculated based on the taxable amount which may vary based on the taxation laws in your country.,avalara partial tax descirption text
invoice.transaction.voided_on,Opphevet %{date}.,Voided on %{date}.,Voided on date
transaction.payment_method.by_card_null, med kort., by Card.,payment with card
transaction.payment_method.via_pm, via %{payment_method}., via %{payment_method}.,via payment method type
invoice.footer.title.adjustments,Justeringer,Adjustments,Adjustments footer title
invoice.transaction.written_off, %{amount} ble avskrevet på %{date}.,%{amount} was written-off on %{date}.,Amount was writted off on date
transaction.payment_method.by_card, med %{card_type} kort som slutter %{last4_digits}., by %{card_type} card ending %{last4_digits}.,payment with card
invoice.transaction.refunded_initiated, %{amount} refusjon ble startet den %{date},%{amount} refund was initiated on %{date},Amount refund was initiated on date
constants.invoice_customization.reverse_charge_msg,MVA gjelder ikke på denne fakturaen fordi et gyldig momsregistreringsnummer ble oppgitt og den omvendte avgiftsmekanismen er brukt.,VAT is not applicable on this invoice because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.refunded_completed, %{amount} ble refundert på %{date},%{amount} was refunded on %{date},Amount refunded on date
invoice.footer.title.payments,Betalinger,Payments,Payment footer title
constants.invoice_customization.cn_reverse_charge_msg,MVA gjelder ikke på denne kreditnotaen fordi et gyldig momsregistreringsnummer ble oppgitt og den omvendte betalingsmekanismen er brukt.,VAT is not applicable on this credit note because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge mesage for credit note
transaction.payment_method.offline_payment,Frakoblet betaling,Offline Payment,Payment through other channels
transaction.payment_method.to_card_null, til kort., to Card.,payment with card
constants.invoice_customization.vat_exemption_note_export_uk,"Vær oppmerksom på at siden Storbritannia ikke lenger er en del av EU, er våre tjenester utenfor omfanget av mva.","Please note that as the UK is no longer part of the EU, our services are outside the scope of UK VAT.",VAT Export Note for UK
transaction.payment_method.to_card, til %{card_type} kort som slutter %{last4_digits}., to %{card_type} card ending %{last4_digits}.,payment with card
invoice.footer.title.credits,Studiepoeng,Credits,Credits footer title
invoice.transaction.adjustment,En justering på %{amount} ble gjort på %{date}.,An adjustment of %{amount} was made on %{date}.,Adjustment of amount was made on date
constants.invoice_customization.quote_reverse_charge_msg,MVA gjelder ikke på denne %{quote_title} fordi et gyldig momsregistreringsnummer ble oppgitt og den omvendte avgiftsmekanismen er brukt.,VAT is not applicable on this %{quote_title} because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.chargeback_text,En tilbakeførsel på %{amount} er registrert som refusjon på %{date},A chargeback of %{amount} has been recorded as refund on %{date},A chargeback recorded on a date
constants.invoice_customization.vat_exemption_note_export,Denne eksporttransaksjonen er unntatt moms i henhold til artikkel 146 i EUs momsdirektiv.,This export transaction is exempt from VAT as per Article 146 of the EU VAT Directive., VAT Exemption for Export
transaction.payment_method.direct_debit,ACH,ACH,Direct Debit heading
transaction.payment_method.via_card_wallet_pm, via %{payment_method} ( %{card_type} card ending %{last4_digits})., via  %{payment_method} ( %{card_type} card ending %{last4_digits} ).,via payment method type
transaction.payment_method.by_pm, av %{payment_method}., by %{payment_method}.,by payment method type
