key,value,reference value,description
gift_order_confirmed.gift_receiver.email,Mottaker e-post,Recipient email,
contract_is_renewed.contract_term.contract_period,Kontrakt periode,Contract Period,
subscription_pause_reminder.subscription.resume_date,Gjenoppta dato,Resume date,
welcome_mails_in_active_state.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
subscription_changed_all_other_changes.subscription.next_estimate_amount,Anslått kostnad ved fornyelse,Estimated charge on renewal,
credit_note_updated.credit_note.id,Kredittnotnummer,Credit note number,
welcome_mails_in_future_state.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
payments_and_credits_payment_initiated.customer_payment_method.info,Betalingsmetode,Payment method,
contract_ends_and_subscription_continues.contract_term.contract_period,Kontrakt periode,Contract Period,
subscription_reactivation.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
payments_and_credits_successful_recurring_payments.transaction.date,Betalingsdato,Payment date,
payment_one_time_failures.transaction.amount,Fakturert beløp,Invoiced amount,
subscription_paused.subscription.resume_date,Gjenoppta dato,Resume date,
payments_and_credits_refunded.transaction.date,Refunderes videre,Refunded on,
subscription_changed_all_other_changes.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
payments_and_credits_successful_payment.transaction.amount,Fakturert beløp,Invoiced amount,
trial_started_for_future_subscriptions.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
gift_order_confirmed.gift.scheduled_at,Varsle på,Notify on,
subscription_activated_from_future_state.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
gift_cancelled.gift.scheduled_at,Varsle på,Notify on,
trial_expired_notification.customer_invoice_summary.not_paid_due_total_amount,Anslått kostnad ved aktivering,Estimated charge on activation,
payments_and_credits_payment_initiated.transaction.date,Betalingsdato,Payment date,
welcome_mails_in_active_state.subscription.next_renewal_on,Neste fornyelse på,Next renewal on,
subscription_changed_all_other_changes.customer_balance.unused_payments,Overskytende betaling,Excess payments,
credit_note_adjustment_created.credit_note.status,Kredittnota status,Credit note status,
contract_is_renewed.contract_term.total_contract_value,Total kontraktsverdi,Total Contract Value,
payment_offline_payments_profile_for_renewal_invoices.invoice.amount_due,Fakturert beløp,Invoiced amount,
payments_and_credits_refund_initiated.transaction.date,Refunderes videre,Refunded on,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.refundable_credits,Refunderbare studiepoeng,Refundable credits,
future_subscription_reminders.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
order_shipment_reminder.order.shipping_date,Forsendelsesdato,Shipment date,
subscription_expiry_and_cancellations_reminder.subscription.cancel_reason,Avbestillingsgrunn,Cancellation reason,
contract_and_subscription_ends.contract_term.total_contract_value,Total kontraktsverdi,Total Contract Value,
welcome_mails_in_non_renewal_state.customer_payment_method.info,Betalingsmetode,Payment method,
welcome_mails_in_trial_state.subscription.next_estimate_amount,Anslått kostnad ved aktivering,Estimated charge on activation,
subscription_resumption_reminder.subscription.resume_date,Gjenoppta dato,Resume date,
subscription_renewal_reminders.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
payment_terms_netd_reminders.invoice.amount,Fakturert beløp,Invoiced amount,
payment_one_time_failures.invoice.due_date,Forfaller siden,Due since,
welcome_mails_in_future_state.subscription.start_date,Abonnementet starter,Subscription starts on,
payment_dunning_profiles_for_one_time_invoices.transaction.date,Tidligere tiltale forsøkt på,Previous charge attempted on,
subscription_expiry_and_cancellations_expired.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
payment_dunning_profile_for_initial_attempt.transaction.payment_failure_reason,Feilårsak,Failure reason,
subscription_activated_from_future_state.subscription.next_renewal_on,Neste fornyelse på,Next renewal on,
subscription_expiry_and_cancellations_reminder.customer_invoice_summary.not_paid_due_invoice_count,Ubetalt en eller flere fakturaer,Unpaid invoices,
payment_terms_netd_invoice_posted.invoice.amount,Fakturert beløp,Invoiced amount,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.unused_payments,Overskytende betaling,Excess payments,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.customer_payment_method.info,Betalingsmetode,Payment method,
contract_is_terminated.contract_term.total_contract_value,Total kontraktsverdi,Total Contract Value,
subscription_reactivation.subscription.next_estimate_amount,Anslått kostnad ved neste fornyelse,Estimated charge on next renewal,
payment_dunning_profiles_for_one_time_invoices.transaction.amount,Fakturert beløp,Invoiced amount,
subscription_pause_reminder.subscription.pause_date,Pausedato,Pause date,
payment_authorization_succeeded.transaction.amount,Autorisert beløp,Authorized amount,
payment_dunning_profile_for_initial_attempt.transaction.amount,Fakturert beløp,Invoiced amount,
payment_one_time_failures.customer_payment_method.info,Betalingsmetode,Payment method,
subscription_paused.subscription.pause_date,Pausedato,Pause date,
payment_authorization_succeeded.customer_payment_method.info,Betalingsmetode,Payment method,
credit_note_updated.credit_note.status,Kredittnota status,Credit note status,
subscription_changed_coupon_applied.coupon.coupons,Kuponger,Coupons,
payment_method_expiry_invalidated_notification.customer_payment_method.info,Betalingsmetode,Payment method,
direct_debit_payment_reminder_for_pad.transaction.statement_descriptor,Betalinger vises i kontoutskriften din som,Payments will appear in your bank statement as ,
welcome_mails_in_trial_state.subscription.trial_end,Rettsaken slutter på,Trial ends on,
welcome_mails_in_active_state.subscription.next_estimate_amount,Anslått kostnad ved neste fornyelse,Estimated charge on next renewal,
invoice_receipt.invoice.amount_due,Skyldig beløp,Amount due,
trial_expiry_reminders.subscription.next_estimate_amount,Anslått kostnad ved aktivering,Estimated charge on activation,
trial_extension_notification.subscription.trial_end,Rettsaken slutter på,Trial ends on,
contract_is_renewed.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
subscription_expiry_and_cancellations_cancellation_followups.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
future_subscription_reminders.subscription.start_date,Abonnementet starter,Subscription starts on,
trial_started_for_future_subscriptions.subscription.trial_end,Rettsaken slutter på,Trial ends on,
payments_and_credits_payment_initiated.transaction.amount,Fakturert beløp,Invoiced amount,
subscription_expiry_and_cancellations_reminder.customer_balance.account_credits,Salgsfremmende studiepoeng,Promotional credits,
payment_offline_payments_profile_for_renewal_invoices.invoice.due_date,Forfaller siden,Due since,
contract_is_terminated.contract_term.contract_period,Kontrakt periode,Contract Period,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.date,Tidligere tiltale forsøkt på,Previous charge attempted on,
gift_cancelled.gift_receiver.email,Mottaker e-post,Recipient email,
order_shipment_reminder.order.id,Bestillings ID,Order ID,
contract_is_renewed.contract_term.billing_cycle,Totale faktureringssykluser,Total Billing Cycles,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.amount,Fakturert beløp,Invoiced amount,
credit_note_adjustment_created.credit_note.reason_code,Årsak til kreditnota,Credit note reason,
subscription_renewal_reminders.subscription.next_renewal_on,Fornyelsesdato,Renewal date,
credit_note_adjustment_created.credit_note.total,Kredittnota beløp,Credit note amount,
trial_expired_notification.subscription.cancelled_at,Rettssaken utløp den,Trial expired on,
contract_and_subscription_ends.contract_term.contract_period,Kontrakt periode,Contract Period,
payment_one_time_failures.transaction.payment_failure_reason,Feilårsak,Failure reason,
payment_terms_netd_reminders.invoice.due_date,Grunn på,Due on,
contract_is_terminated.contract_term.billing_cycle,Totale faktureringssykluser,Total Billing Cycles,
credit_note_adjustment_created.credit_note.id,Kredittnotnummer,Credit note number,
payment_offline_payments_profile_for_one_time_invoices.invoice.amount_due,Fakturert beløp,Invoiced amount,
contract_ends_and_subscription_continues.contract_term.action_at_term_end,Ved terminens slutt,At Term-End,
subscription_expiry_and_cancellations_expired.customer_invoice_summary.not_paid_due_invoice_count,Ubetalt en eller flere fakturaer,Unpaid invoices,
subscription_activated_from_trial_state.subscription.next_renewal_on,Neste fornyelse på,Next renewal on,
subscription_activated_from_future_state.invoice.amount,Fakturert beløp,Invoiced amount,
payment_dunning_profiles_for_auto_recurring_invoices.customer_payment_method.info,Betalingsmetode,Payment method,
subscription_reactivation.subscription.next_renewal_on,Neste fornyelse på,Next renewal on,
payment_offline_payments_profile_for_one_time_invoices.invoice.due_date,Forfaller siden,Due since,
subscription_activated_from_future_state.invoice.status,Fakturastatus,Invoice status,
welcome_mails_in_non_renewal_state.subscription.cancelled_at,Abonnementet utløper den,Subscription expires on,
contract_ends_and_subscription_continues.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
welcome_mails_in_trial_state.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
contract_and_subscription_ends.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
contract_is_terminated.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
gift_cancelled.customer_payment_method.info,Betalingsmetode,Payment method,
payments_and_credits_successful_recurring_payments.invoice.number_of_invoices,Antall en eller flere fakturaer,Number of invoices,
subscription_expiry_and_cancellations_reminder.subscriptions.subscribed_to,Abonnementsammendrag,Subscription summary,
payments_and_credits_refunded.customer_payment_method.info,Refunderes via,Refunded via,
payment_one_time_failures.transaction.date,Tidligere tiltale forsøkt på,Previous charge attempted on,
subscription_changed_all_other_changes.customer_balance.refundable_credits,Refunderbare studiepoeng,Refundable credits,
