key,value,reference value,description
account.first_name.label,Tên đầu tiên,First Name,
account.first_name.help,,,
account.last_name.label,Họ,Last Name,
account.last_name.help,,,
account.email.label,E-mail,Email,
account.email.help,,,
account.company.label,Công ty,Company,
account.company.help,,,
account.phone.label,Điện thoại,Phone,
account.phone.help,,,
billing.first_name.label,Tên đầu tiên,First Name,
billing.first_name.help,,,
billing.last_name.label,Họ,Last Name,
billing.last_name.help,,,
billing.email.label,E-mail,Email,
billing.email.help,,,
billing.phone.label,Điện thoại,Phone,
billing.phone.help,,,
billing.company.label,Công ty,Company,
billing.company.help,,,
billing.line1.label,Dòng địa chỉ1,Address Line1,
billing.line1.help,,,
billing.line2.label,Địa chỉ 2,Address Line2,
billing.line2.help,,,
billing.line3.label,Dòng địa chỉ 3,Address Line3,
billing.line3.help,,,
billing.city.label,Tp.,City,
billing.city.help,,,
billing.zip.label,Zip,Zip,
billing.zip.help,,,
billing.country.label,Quốc gia,Country,
billing.country.help,,,
billing.region.label,Tiểu bang,State,
billing.region.help,,,
billing.state_code.label,Tiểu bang,State,
billing.state_code.help,,,
tax.vat_number.label,Số VAT,VAT Number,
tax.vat_number.help,,,
tax.registered_for_gst.label,Tôi đã đăng ký GST,I have registered for GST,
tax.registered_for_gst.help,,,
shipping.first_name.label,Tên đầu tiên,First Name,
shipping.first_name.help,,,
shipping.last_name.label,Họ,Last Name,
shipping.last_name.help,,,
shipping.email.label,E-mail,Email,
shipping.email.help,,,
shipping.phone.label,Điện thoại,Phone,
shipping.phone.help,,,
shipping.company.label,Công ty,Company,
shipping.company.help,,,
shipping.line1.label,Dòng địa chỉ1,Address Line1,
shipping.line1.help,,,
shipping.line2.label,Địa chỉ 2,Address Line2,
shipping.line2.help,,,
shipping.line3.label,Dòng địa chỉ 3,Address Line3,
shipping.line3.help,,,
shipping.city.label,Tp.,City,
shipping.city.help,,,
shipping.zip.label,Zip,Zip,
shipping.zip.help,,,
shipping.country.label,Quốc gia,Country,
shipping.country.help,,,
shipping.region.label,Tiểu bang,State,
shipping.region.help,,,
shipping.state_code.label,Tiểu bang,State,
shipping.state_code.help,,,
gift.first_name.label,Tên đầu tiên,First Name,
gift.first_name.help,,,
gift.last_name.label,Họ,Last Name,
gift.last_name.help,,,
gift.email.label,E-mail,Email,
gift.email.help,,,
gift.note.label,,,
gift.note.help,,,
gift.signature.label,Chúng ta nên nói nó từ ai,Whom should we say it's from,
gift.signature.help,,,
gift.gift_schedule_type.label,,,
gift.gift_schedule_type.help,,,
gift.gift_schedule_at.label,Ngày,Date,
gift.gift_schedule_at.help,,,
gift.gift_schedule_time.label,Thời gian,Time,
gift.gift_schedule_time.help,,,
card.first_name.label,Tên đầu tiên,First Name,
card.first_name.help,,,
card.last_name.label,Họ,Last Name,
card.last_name.help,,,
card.number.label,Con số,Number,
card.number.help,,,
card.expiry.label,Hết hạn,Expiry,
card.expiry.help,,,
card.expiry_year.label,Hết hạn,Expiry,
card.expiry_year.help,,,
card.cvv.label,Cvv,Cvv,
card.cvv.help,,,
card.billing_addr1.label,Dòng địa chỉ1,Address Line1,
card.billing_addr1.help,,,
card.billing_addr2.label,Địa chỉ 2,Address Line2,
card.billing_addr2.help,,,
card.billing_city.label,Tp.,City,
card.billing_city.help,,,
card.billing_zip.label,Zip,Zip,
card.billing_zip.help,,,
card.billing_country.label,Quốc gia,Country,
card.billing_country.help,,,
card.billing_region.label,Tiểu bang,State,
card.billing_region.help,,,
card.billing_state_code.label,Tiểu bang,State,
card.billing_state_code.help,,,
