key,value,reference value,description
cbjs_grp.bank,ngân hàng,Bank,Bank
cbjs_grp.select_bank,Chọn ngân hàng,Select Bank,Select Bank
cbjs_grp.list_supported_bank,Tìm nạp danh sách các ngân hàng được hỗ trợ,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,Thêm chi tiết tài khoản của bạn,Add your account details,Add your account details
inapp_checkout.customer.header.edit,Chỉnh sửa chi tiết tài khoản,Editing account details,Editing account details
inapp_checkout.customer.update,Cập nhật,Update,Update
inapp_checkout.customer.next,Kế tiếp,Next,Next
inapp_checkout.billing_address.header,Thêm địa chỉ thanh toán của bạn,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,Chỉnh sửa địa chỉ thanh toán,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,Cập nhật,Update,Update
inapp_checkout.billing_address.next,Kế tiếp,Next,Next
inapp_checkout.shipping_address.header,Thêm địa chỉ giao hàng của bạn,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,Chỉnh sửa địa chỉ giao hàng,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,Cập nhật,Update,Update
inapp_checkout.shipping_address.next,Kế tiếp,Next,Next
inapp_checkout.choose_sa.header,Chọn địa chỉ giao hàng,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,Gửi đến địa chỉ thanh toán của tôi,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,Thêm mới,Add New,Add New
inapp_checkout.payment_method.choose.add,Thêm phương thức thanh toán,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,Thêm chi tiết thanh toán của bạn,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,Chỉnh sửa chi tiết thanh toán,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,Chọn một Phương thức thanh toán,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,Chọn một phương thức thanh toán khác,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,Cập nhật,Update,Update
inapp_checkout.payment_method.next,Kế tiếp,Next,Next
inapp_checkout.subscription.header,Thêm chi tiết đăng ký của bạn,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,Thêm chi tiết mua hàng của bạn,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,Chỉnh sửa Chi tiết Đăng ký,Editing Subscription Details,Editing Subscription Details
inapp_checkout.invoice.header.edit,Chỉnh sửa Chi tiết Mua hàng,Editing Purchase Details,Editing Purchase Details
inapp_checkout.subscription.update,Cập nhật,Update,Update
inapp_checkout.invoice.update,Cập nhật,Update,Update
inapp_checkout.subscription.next,Kế tiếp,Next,Next
inapp_checkout.invoice.next,Kế tiếp,Next,Next
inapp_checkout.review.header,Hoàn thành đơn đặt hàng của bạn,Complete your order,Complete your order
inapp_checkout.pay_review.header,Hoàn thành đơn đặt hàng của bạn,Complete your order,Complete your order
inapp_checkout.review.subscribe_btn.current_charge_present.txt,Thanh toán %{amount} và đăng ký,Pay %{amount} & subscribe,Pay %{amount} & subscribe
inapp_checkout.review.subscribe_btn.current_charge_zero.txt,Đăng ký,Subscribe,Subscribe
inapp_checkout.review.order.header,Tóm tắt theo thứ tự,Order summary,Order summary
inapp_checkout.review.account.header,Tài khoản,Account,Account
inapp_checkout.review.billing.header,Thanh toán,Billing,Billing
inapp_checkout.review.shipping.header,Đang chuyển hàng,Shipping,Shipping
inapp_checkout.review.billing_shipping.header,Thanh toán & Vận chuyển,Billing & Shipping,Billing & Shipping
inapp_checkout.review.subscription.header,Chi tiết Đăng ký,Subscription Details,Subscription Details
inapp_checkout.review.invoice.header,Chi tiết mua hàng,Purchase Details,Purchase Details
inapp_checkout.review.pm.header,Thanh toán,Payment,Payment
inapp_checkout.review.more,Xem lại chi tiết,Review Details,Review Details
inapp_checkout.shipping_address.header.choose,Chọn địa chỉ giao hàng,Choose Shipping Address,Choose Shipping Address
inapp_checkout.choose_pm.header,Lựa chọn hình thức thanh toán,Choose Payment Method,Choose Payment Method
inapp_checkout.coupon.apply,Ứng dụng,Apply,Apply
inapp_checkout.coupon.label,Áp dụng phiếu giảm giá,Apply coupon,Apply coupon
inapp_checkout.coupon.placeholder,Nhập mã phiếu giảm giá,Enter coupon code,Enter coupon code
inapp_checkout.cart.header.edit,Chỉnh sửa đơn hàng,Edit order,Edit order
inapp_checkout.cart.header,Đơn đặt hàng của bạn,Your order,Your order
inapp_checkout.cart.next,Tiến hành kiểm tra,Proceed To Checkout,Proceed To Checkout
inapp_checkout.cart.remove,Tẩy,Remove,Remove
inapp_checkout.cart.recommended_addon_title,Tiện ích được đề xuất,Recommended addons,Recommended addons
inapp_checkout.payment_method.card.display_name,Thẻ,Card,Card
inapp_checkout.payment_method.paypal.display_name,PayPal,PayPal,PayPal
inapp_checkout.thankyou.header,,,
inapp_checkout.thankyou.body,,,
inapp_checkout.thankyou.close,ĐÓNG,CLOSE,CLOSE
inapp_checkout.otp.enter,Nhập mật khẩu một lần gồm sáu chữ số của bạn,Enter your six-digit one time password,Enter your six-digit one time password
inapp_checkout.password.enter,Nhập mật khẩu của bạn,Enter your password,Enter your password
inapp_checkout.otp.resend,Gửi lại mật khẩu một lần,Resend the one time password,Resend the one time password
inapp_checkout.login.via_otp,Đăng nhập bằng mật khẩu một lần,Login via one time password,Login via one time password
inapp_checkout.otp.enter_password,Nhập mật khẩu thay thế,Enter password instead,Enter password instead
inapp_checkout.otp_resend.notify,Gửi mật khẩu một lần mới đến địa chỉ email của bạn,New one time password send to your email address,New one time password send to your email address
inapp_checkout.checkuser.error.multiple_subscriptions_not_allowed,Bạn đã đăng ký với chúng tôi,You already have a subscription with us,You already have a subscription with us
inapp_checkout.otp.guest,Tiếp tục với tư cách khách,Proceed as guest,Proceed as guest
inapp_checkout.checkuser.email,Nhập email để tiếp tục,Enter email to proceed,Enter email to proceed
inapp_checkout.checkuser.next,Kế tiếp,Next,Next
inapp_checkout.modal_button.confirm,Xác nhận,Confirm,Confirm
inapp_checkout.modal_button.cancel,Huỷ bỏ,Cancel,Cancel
inapp_checkout.po_number.label,Số PO,PO Number,PO Number
inapp_checkout.items_in_total.custom_label,,,
inapp_checkout.discounts_applied.label,,,
inapp_checkout.payment_method.bacs.guarantee.header,Quay lại thanh toán,Back to Payment,Back to Payment
inapp_checkout.payment_method.bank_account.btn.proceed_to_review,Tiến hành đánh giá,Proceed to Review,Proceed to Review
inapp_checkout.payment_method.bank_account.btn.enter_iban,Nhập IBAN,Enter IBAN,Enter IBAN
inapp_checkout.payment_method.bank_account.btn.enter_local_details,Nhập chi tiết ngân hàng địa phương,Enter local bank details,Enter local bank details
inapp_checkout.payment_method.bank_account.btn.enter_your_name,Điền tên của bạn,Enter your name,Enter your name
inapp_checkout.payment_method.bank_account.btn.enter_company_name,Nhập tên công ty,Enter company name,Enter company name
inapp_checkout.card.billing_address,Sử dụng địa chỉ thanh toán của tôi làm địa chỉ thẻ,Use my billing address as card address,Use my billing address as card address
inapp_checkout.card.shipping_address,Sử dụng địa chỉ giao hàng của tôi làm địa chỉ thẻ,Use my shipping address as card address,Use my shipping address as card address
inapp_checkout.item.breakdown.show,Xem chi tiết,See Details,See Details
