key,value,reference value,description
hp.portal.mark.backup,Markera som säkerhetskopia,Mark as Backup,Marking a payment method as Backup
hp.billing_period.week, %{period} veckor,%{period} Weeks,2 Weeks
hp.portal.powered_by,Drivs av,Powered by,Powered by chargebee
hp.clientjs.cannot_be_blank,kan inte vara tom,cannot be blank,cannot be blank
action_error.post,Det gick inte att skicka fel,There were errors while submitting,There were errors while submitting
hp.change_link,Förändra,Change,Change link
hp.portal.signed_up,Registrerade dig på %{date},Signed up on %{date},Account signed up on 12-03-2016
hp.portal.invoice.showing,Som visar,Showing,Showing invoice label
payment_method.info.card,kort som slutar med %{last4_digits},card ending with %{last4_digits},card ending with 4111
payment_method.info.direct_debit," %{bank_name}, kontonummer som slutar med %{last4_digits}","%{bank_name}, Account number ending with %{last4_digits}",
hp.portal.chargebee_secure,Säker betalning av avgift,Chargebee Secure Payment,Chargebee Secure Payment - security statement
hp.portal.payment_method_role.backup,Säkerhetskopiering,Backup,Payment method is tagged as Backup
hp.gocardless.desc,Ställ in direktdebitering,Set up Direct Debit,Set up Direct Debit - gateway label
hp.portal.mark.primary,Markera som primär,Mark as Primary,Marking a payment method as Primary
hp.bt_apple_card, %{card_type} -kort,%{card_type} card,Visa Card
hp.apple_card_ending,Kort slutar ... %{digits},Card ending ... %{digits},Card Ending .. 4444
hp.clientjs.successful_card_update,du har uppdaterat dina kortuppgifter.,you have successfully updated your card details.,you have successfully updated your card details.
hp.amazon.desc,Betala säkert med informationen på ditt Amazon-konto.,Pay securely using the information on your Amazon account.,Pay securely using the information on your Amazon account - one liner for amazon gateway payments
hp.portal.remove.backup,Ta bort säkerhetskopia,Remove Backup,Unmarking a payment method as Backup
hp.card_ending, %{card_type} kort slutar ... %{digits},%{card_type} card ending ... %{digits},Visa Card Ending .. 4444
hp.clientjs.successful_signup,du har registrerat dig för tjänsten,you have successfully signed up for the service,you have successfully signed up for the service
apple_pay.label.tax,SKATT (ÄNNU RÄKNAS),TAX (YET TO BE CALCULATED),Label for tax amount
hp.portal.paypal_redirect,Omdirigerar till PayPal ...,Redirecting to PayPal...,Redirecting to PayPal... - info
hp.order_summary.terms_to_charge,för %{no_of_terms} villkor,for %{no_of_terms} terms,($100.00 x 3) for 2 terms
hp.clientjs.submit_error,Det gick inte att skicka fel,There were errors while submitting,There were errors while submitting
hp.clientjs.problem_while_processing,Problem vid bearbetning av ditt formulär. Kontrollera dina formuläruppgifter.,Problem while processing your form. Please verify your form details.,Problem while processing your form. Please verify your form details.
hp.portal.payment_method_role.primary,Primär,Primary,Payment method is tagged as Primary
payment_method.info.paypal_express_checkout,PayPal Express Checkout-konto,PayPal Express Checkout account,PayPal Express Checkout account
hp.portal.ach_agree_details1,Jag (vi) bemyndigar härmed och begär %{merchant_name} att debitera medel från mitt (vårt) konto hos det angivna finansinstitutet och kreditera pengarna. Jag (vi) auktoriserar %{merchant_name} att vidta alla åtgärder som krävs för att rätta till eventuella fel.,"I (We) hereby authorize and request %{merchant_name} to debit funds from my (our) account at the Financial Institution indicated, and credit the funds. I (we) authorize %{merchant_name} to take any and all action required to correct any errors.","I (We) hereby authorize and request Chargebee to debit funds from my (our) account at the Financial Institution indicated, and credit the funds. I (we) authorize Chargebee to take any and all action required to correct any errors."
hp.portal.ach_agree_details2,"Genom att klicka på knappen nedan intygar du att informationen du har gett om detta ACH Debit Authorization Agreement for Direct Payments är fullständig, sant och skickas för det ändamål som du har valt ovan. Det kommer att gälla tills jag (vi) meddelar %{merchant_name} att jag (vi) vill återkalla detta tillstånd genom att kontakta %{merchant_email} eller %{merchant_phone}.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above. It will remain in effect until I (we) notify %{merchant_name} that I (we) wish to revoke this authorization by contacting %{merchant_email} or %{merchant_phone}.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above.  It will remain in effect until I (we) notify Chargebee that I (we) wish to revoke this authorization by contacting sam@example.com or 9898982345."
hp.bank_account.desc,Bankkonto,Bank Account,Bank Account label
hp.portal.date,Datum,Date,Date
hp.gocardless.redirect,Omdirigerar till leverantör av direktdebitering ...,Redirecting to Direct Debit Provider...,Redirecting to Direct Debit Provider... - info
hp.billing_period.year, %{period} år,%{period} Years,2 Months
hp.copied,Kopierad,Copied,Copied URL
hp.error.undetermined_vat_number,Det gick inte att validera momsnumret eftersom VIES-tjänsten inte är tillgänglig.,Could not validate VAT number as VIES service is unavailable.,Could not validate VAT number as VIES service is unavailable.
apple_pay.label.charges,KOSTNADER,CHARGES,Label for main line item amount
payment_method.info.amazon_payments,Amazon Payments-konto,Amazon Payments account,Amazon Payments account
hp.clientjs.invalid_coupon_code,Ogiltig kupongkod,Invalid coupon code,Invalid coupon code
hp.error.undetermined_abn_number,Det går inte att bearbeta ABN eftersom ABN Lookup-servern är nere.,Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
hp.portal.ach_agreement,ACH-godkännandeavtal,ACH Authorization Agreement,ACH Authorization Agreement - Agreement label
hp.error.invalid_vat_number,Ogiltigt momsnummer,Invalid VAT Number,Invalid VAT Number
hp.portal.account,konto,Account,Account user account label
hp.portal.manage,Hantera,Manage,Portal account Manage label
hp.error.invalid_abn_number,Ogiltigt ABN,Invalid ABN ,Invalid ABN
hp.billing_period.month, %{period} månader,%{period} Months,2 Months
