key,value,reference value,description
portal.stripe_acc_status_reason.errored,Den senaste överföringen som skickades till bankkontot misslyckades. Bankkontot kan inte användas för framtida betalningar,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments
portal.change_password.reenter_new_password,Lösenorden matchar inte,Passwords do not match,Passwords do not match
portal.change_password.new_password_not_same,Nytt lösenord är detsamma som det aktuella lösenordet,New password is same as the current password,New password is same as the current password
portal.change_password.current_password.incorrect,Lösenordet du gav är felaktigt,The password you gave is incorrect,The password you gave is incorrect
portal.stripe_acc_status_reason.verification_failed,Max försöker verifiera bankkontot har passerat,Max attempts to verify the bank account has been crossed,Max attempts to verify the bank account has been crossed
portal.account_details.address,Adress,Address,Address Label
portal.stripe_acc_status_reason.validated,Bankkontot har ännu inte verifierats,The bank account is not yet verified,The bank account is not yet verified
portal.stripe_acc_status_reason.verified,Bankkontot är verifierat,The bank account is verified,The bank account is verified
portal.stripe_acc_status_reason.new,Bankkontot har ännu inte verifierats,The bank account is not yet verified,The bank account is not yet verified
portal.change_password.recently_used,Nyligen använda lösenord kan inte återanvändas,Recently used passwords cannot be reused again,Recently used passwords cannot be reused again
