key,value,reference value,description
exceeded_allowed_coupon_code_limit,Endast {0} kupongkoder är tillåtna per kuponguppsättning.,Only {0} coupon codes allowed per coupon set.,Only {0} coupon codes allowed per coupon set.
invalid_request_with_no_applicable_coupon,kupongen hittades inte eller inte en tillämplig kupong,coupon not found or not a applicable coupon,coupon not found or not a applicable coupon
api_coupon_not_applied,kupongen {0} har inte tillämpats på den här prenumerationen,coupon {0} has not been applied on this subscription,coupon {0} has not been applied on this subscription
error_while_uploading_coupon_code,Fel vid uppladdning. Dubblettkupongkod hittades på rad {0}.,Error during upload. Duplicate coupon code found at row {0}.,Error during upload. Duplicate coupon code found at row {0}.
already_redeemed,Kupongen {0} har redan lösts in för den här prenumerationen,The coupon {0} is already redeemed for this subscription,The coupon {0} is already redeemed for this subscription
rec_coupon_not_supported,Kupongen {0} kan inte tillämpas eftersom endast engångskuponger stöds,Coupon {0} cannot be applied as only one-time coupons are supported,Coupon {0} cannot be applied as only one-time coupons are supported
cannot_delete_archived_coupon_code,Det går inte att ta bort kupongkoden,Cannot delete used coupon code,Cannot delete used coupon code
un_supported_file_format,Filformat som inte stöds. Endast CSV-filer är tillåtna,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
cannot_delete_exhausted_coupon_set,Det går inte att ta bort uttömd kuponguppsättning,Cannot delete exhausted Coupon Set,Cannot delete exhausted Coupon Set
max_redemptions_reached,Den godkända kupongen {0} har redan lösts in {1} gånger. Inga fler inlösen är tillåtna,The passed coupon {0} has already been redeemed {1} times. No more redemptions are allowed,Maximum redemption count of the coupon is exceeded.
too_many_characters_in_coupon_code,Mer än {0} tecken finns i kupongkoden i rad {1},More than {0} characters is found at coupon code in row {1},More than {0} characters is found at coupon code in row {1}
invalid_coupon,Ingen sådan kupong hittades,No such coupon found,No such coupon found
coupon_set_name_alreay_exists,kuponguppsättningsnamn finns redan för en annan kupong.,coupon set name already exists for another coupon.,coupon set name already exists for another coupon.
applicable_item_limit_exceeded,En eller flera kuponger har mer än {0} tillämpliga artiklar. Kontakta support@chargebee.com för mer information.,One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.,One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.
invalid_subscription_state,Ogiltigt prenumerationstillstånd för att tillämpa / ändra kupong,Invalid subscription state to apply/change coupon,Invalid subscription state to apply/change coupon
exceeded_allowed_coupon_set_limit,Endast {0} kuponguppsättningar tillåtna per kupong.,Only {0} coupon sets allowed per coupon.,Only {0} coupon sets allowed per coupon.
cannot_archive_redeemed_coupon_code,Det går inte att arkivera en inlöst kupongkod,Cannot archive a redeemed coupon code,Cannot archive a redeemed coupon code
two_coupons_of_same_type,Denna kupong kan inte tillämpas på den här prenumerationen. Kontakta säljaren för mer information.,This coupon cannot be applied for this subscription. Please contact the seller for more details.,This coupon cannot be applied for this subscription. Please contact the seller for more details.
no_such_coupon,Ingen sådan kupong {0} att lösa in,No such coupon {0} to redeem,Coupon is not found
coupon_not_applicable,Kupongen {0} kan inte tillämpas eftersom den inte är tillämplig på något av objekten,Coupon {0} cannot be applied as it is not applicable to any of the items,Coupon is not applicable for any of the passed item
no_coupon_code_found,Inga kupongkoder hittades i filen.,No coupon codes found in the file.,No coupon codes found in the file.
coupon_expired,Tillämpad kupong {0} har redan upphört att gälla den {1},Applied coupon {0} has already expired on {1},Applied coupon {0} has already expired on {1}
invalid_request_with_no_coupon,Inga kuponger har tillämpats på den här prenumerationen,No coupons have been applied on this subscription,No coupons have been applied on this subscription
could_not_read_the_file,Det gick inte att läsa innehållet i CSV-fil.,Could not able to read the content in CSV file.,Could not able to read the content in CSV file.
invalid_coupon_code,Ogiltig kupongkod,Invalid coupon code,Invalid coupon code
coupon_code_not_applicable_for_this_coupon,Kupongkoden är inte tillämplig på den här kupongen,Coupon code is not applicable for this coupon,Coupon code is not applicable for this coupon
coupon_code_already_exists,Kupongkod finns redan. Duplikat är inte tillåtet,Coupon code already exists. Duplicate not allowed,Coupon code already exists. Duplicate not allowed
