key,value,reference value,description
invalid_column,Värdet {1} i kolumnen ({0}) är ogiltigt,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,Kolumnen {0} är ogiltig.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,Du måste lägga till ett faktureringsland för att välja det här fältet.,You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Faktureringsland behövs för att validera momsnumret.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,Du måste aktivera skatt för Australien för att välja det här fältet,You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Filen innehåller ogiltiga värden,File contains invalid values,File contains invalid values
unable_to_validate_abn,Det går inte att bearbeta ABN eftersom ABN Lookup-servern är nere.,Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,Rubrik finns inte eller är inte formaterade ordentligt.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Filen innehåller ingen skatteregel,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Filformat som inte stöds. Endast CSV-filer är tillåtna,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,Den här skatteprofilen är redan mappad till produkttypen {0}. Du kan endast mappa en produkttyp till en profil.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Värde för ({0}) är ogiltigt,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Skattkonfigurationsfil hittades inte,Tax configuration file not found,Tax configuration file not found
duplicate_column,Kolumnen ({0}) visas mer än en gång i filen.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,Du måste ange en giltig GSTIN.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,Du måste ange ett giltigt ABN.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,Momsnummer gäller inte detta land,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,kan inte konfigurera zip-värdena - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,ogiltigt postnummer,invalid zip/postal code,invalid zip/postal code
org_address_not_config,Inkluderande skattepristyp kan inte konfigureras eftersom handelsskattesatsen inte kunde fastställas,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,Detta alternativ gäller endast för Australien.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,Du måste ange ett giltigt momsnummer.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,Det gick inte att validera momsnummer eftersom VIES upplever stillestånd.,Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Jokertecken kan inte användas tillsammans med ZIP + 4 postnummer - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
