key,value,reference value,description
minimal.card.page_heading,Tack för att du uppdaterade dina betalningsmetoduppgifter!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
rhapsody.header.title,Min fantastiska prenumerationstjänst,My awesome subscription service,My awesome subscription service
minimal.checkout.page_title,Kolla upp,Checkout,Checkout
elegant.checkout.page_heading,Tack för att du prenumererar!,Thank you for subscribing!,Thank you for subscribing!
inspire.portal.page_title,Kundportal,Customer Portal,Customer Portal
rhapsody.footer.content,Okej. Copyright © 2015.,All Right Reserved. Copyright &copy; 2015.,All Right Reserved. Copyright &copy; 2015.
minimal.thankyou.page_title,Tack,Thank You,Thank You
elegant.thankyou.page_heading,Du har registrerat dig framgångsrikt!,You've successfully signed up!,You've successfully signed up!
elegant.customer_portal.page_title,Kundportal,Customer Portal,Customer Portal
rhapsody.thankyou.page_heading,Du har registrerat dig framgångsrikt!,You've successfully signed up!,You've successfully signed up!
elegant.checkout.aside_content,<h4> Vi värdesätter din integritet. </h4> <p> Vi säljer eller distribuerar inte din kontaktinformation. Läs vår integritetspolicy. </p> <hr> <h4> Faktureringsfrågor </h4> <p> Tveka inte att kontakta vårt supportteam om du har frågor. </p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
minimal.footer.content,Alla rättigheter förbehållna. Copyright © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.header.title,Min fantastiska prenumerationstjänst,My awesome subscription service,My awesome subscription service
rhapsody.thankyou.content,Din kontoinformation har skickats till din e-postadress.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
minimal.header.title,Min fantastiska prenumerationstjänst,My awesome subscription service,My awesome subscription service
minimal.customer_portal.page_title,Kundportal,Customer Portal,Customer Portal
inspire.thankyou.page_title,Tack,Thank You,Thank You
minimal.card.aside_content,<p> Observera att detta bara är en uppdatering av din betalningsmetod. </p> <p> Vi fakturerar dig enligt din befintliga faktureringsinställning. </p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
minimal.thankyou.content,Din kontoinformation har skickats till din e-postadress.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.aside_content,<p> Observera att detta bara är en uppdatering av din betalningsmetod. </p> <p> Vi fakturerar dig enligt din befintliga faktureringsinställning. </p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
elegant.card.page_heading,Tack för att du uppdaterade dina betalningsmetoduppgifter!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
minimal.card.page_title,Uppdatera din betalningsmetod,Update your payment method,Update your payment method
inspire.thankyou.content,"<div class=""text-center""> <h3> Du har registrerat dig! </h3> <p> Din kontoinformation har skickats till din e-postadress. </p> </div>",<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>,<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>
minimal.checkout.page_heading,Tack för att du prenumererar!,Thank you for subscribing!,Thank you for subscribing!
rhapsody.card.page_title,Uppdatera din betalningsmetod,Update your payment method,Update your payment method
rhapsody.checkout.page_title,Kolla upp,Checkout,Checkout
rhapsody.thankyou.page_title,Tack,Thank You,Thank You
elegant.checkout.page_title,Kolla upp,Checkout,Checkout
elegant.thankyou.content,Din kontoinformation har skickats till din e-postadress.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.page_title,Uppdatera din betalningsmetod,Update your payment method,Update your payment method
rhapsody.customer_portal.page_title,Kundportal,Customer Portal,Customer Portal
minimal.thankyou.page_heading,Du har registrerat dig framgångsrikt!,You've successfully signed up!,You've successfully signed up!
elegant.footer.content,Alla rättigheter förbehållna. Copyright © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.thankyou.page_title,Tack,Thank You,Thank You
inspire.card.page_title,Uppdatera din betalningsmetod,Update your payment method,Update your payment method
inspire.header.title,Företagsnamn,Company Name,Company Name
inspire.checkout.page_title,Kolla upp,Checkout,Checkout
minimal.checkout.aside_content,<h4> Vi värdesätter din integritet. </h4> <p> Vi säljer eller distribuerar inte din kontaktinformation. Läs vår integritetspolicy. </p> <hr> <h4> Faktureringsfrågor </h4> <p> Tveka inte att kontakta vårt supportteam om du har frågor. </p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
