key,value,reference value,description
sub_start_outside_plan_term,Abonnemangets startdatum kan inte vara före faktureringsperioden.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,kan inte vara efter cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,Problem med rabatter. Kontakta support för mer information.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Provslut kan inte vara före startdatum,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,Prenumerationen kan inte uppdateras eftersom den är planerad att sägas upp i slutet av nuvarande mandatperiod,Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Prenumerationen kan endast uppdateras i test- och aktiva tillstånd,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,kan inte vara tomt för {0} prenumeration,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,Det går inte att schemalägga avbokning om prenumerationen är pausad eller planerad att pausa.,Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} är obligatoriskt att använda {1} direktdebitering via {2},{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,Minst ett engångs tilläggs- eller avgiftsobjekt bör vara närvarande,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Kort tillfälligt token-tillvägagångssätt stöds inte för denna gateway,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,Åtgärden misslyckades eftersom eu-landet som anges i faktureringsadress av kund inte kan verifieras mot IP-adress eller kortfacknummer.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,Det går inte att återuppta prenumerationen eftersom du inte har en aktiv betalningsmetod.,Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,Det går inte att skapa prenumerationen eftersom det inte finns något giltigt kort i filen,Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
invalid_state_for_cancel,Det går inte att säga upp en prenumeration som redan har avslutats eller upphört att gälla,Cannot cancel a subscription that is Cancelled or Expired already,Cannot cancel a subscription that is Cancelled or Expired already
invalid_state_for_collect,Den här åtgärden stöds endast för en eller flera fakturor i betalningsfördröjning / inte_betald status,This operation is supported only for the invoices in payment_due/not_paid status,This operation is supported only for the invoices in payment_due/not_paid status
resume-subscription.invalid_resume_date,kan inte vara på eller före pausdatum ({0}).,cannot be on or before pause_date ({0}).,cannot be on or before pause_date ({0}).
charge_failed,Inbetalningen misslyckades. Orsak: {0},Payment collection failed. Reason: {0},Payment collection failed. Reason: {0}
charge_item_not_supported_eot,Avgiften kan inte läggas till i en prenumeration som ändras i slutet av termin.,Charge item cannot be added to a subscription changing at end of term.,Charge item cannot be added to a subscription changing at end of term.
charge_item_not_supported,Avgiften kan inte läggas till nu eftersom fakturan inte höjs omedelbart.,Charge item cannot be added now as invoice is not raised immediately.,Charge item cannot be added now as invoice is not raised immediately.
invalid_term_end_date,Datumet bör inte vara före idag,The date should not be prior to today,The date should not be prior to today
no_scheduled_changes,Inga ändringar planeras för denna prenumeration.,No changes are scheduled for this subscription.,No changes scheduled for the subscription on next renewal
date_outside_plan_term,{0} måste vara inom faktureringsperioden,{0} must be within the billing period,{0} must be within the billing period
self_site_change_sub_error,Det går inte att ändra prenumerationen till den angivna planen eftersom den totala nettoomsättningen passerar det fria tröskelbeloppet,Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount,Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount
no_creditcard_for_charge,Laddningen misslyckades eftersom det inte finns något giltigt kort i filen,Charge operation failed as there is no valid card on file,Charge operation failed as there is no valid card on file
