key,value,reference value,description
error.column.base_money.numeric,mora biti številka,should be a number,
error.invalid_expiry_info,neveljavne informacije o izteku,invalid expiry info,
error.column.number.allow_negative,ne sme biti negativna,should not be negative,
error.column.email.main, mora biti veljaven e-poštni naslov, should be a valid email,
error.column.number.range.min_max,naj bo v območju %{min} in %{max},should be in the range %{min} & %{max},
error.column.base_money.range.max,ne sme presegati %{max},should not exceed %{max},
error.column.number.range.max,ne sme presegati %{max},should not exceed %{max},
error.column.string.length.min, mora imeti najmanj %{min} znakov, should have atleast %{min} characters,
error.atleast_today,Danes bi moralo biti vsaj,Should be atleast today,
error.column.base_money.range.min,naj bo najmanj %{min},should be atleast %{min},
error.invalid_cvv,neveljaven CVV,invalid CVV,
error.column.base_money.main, neveljavna oblika valute, invalid currency format,
error.column.number.range.min,naj bo najmanj %{min},should be atleast %{min},
error.column.string.length.max, ne sme imeti več kot %{max} znakov, should not have more than %{max} characters,
error.presence,ne sme biti prazno,cannot be blank,
error.wrong_format,Biti mora v obliki %{regex},Should be in %{regex} format,
error.column.string.length.fixed_length, mora imeti %{min} znakov, should be of %{min} characters,
error.date_format,neveljavna oblika datuma,invalid date format,
error.column.string.length.min_max, naj bo med %{min} in %{max} znakov, should be between %{min} and %{max} characters,
error.column.color.main,neveljavna šestnajstiška barvna koda,invalid hex color code,
error.password.format,"Vaše geslo mora biti dolgo najmanj 8 znakov in mora vsebovati celo število, abecedo in poseben znak","Your password must be at least 8 characters long and contain an integer, an alphabet, and a special character",
error.column.integer.strict_int,decimalne vrednosti niso dovoljene,decimal values are not allowed,
error.column.data.format_spaces, Neveljavna oblika datuma, Invalid date format,
error.card_number,neveljavna številka kreditne kartice,invalid credit card number,
error.register_for_gst_should_be_enabled,To je obvezno,This is mandatory,
error.column.uniqueness, %{column_name} že obstaja,%{column_name} already exists,
error.column.base_money.range.min_max,naj bo v območju %{min} in %{max},should be in the range %{min} & %{max},
error.column.number.main,mora biti številka,should be a number,
error.vat_number_cannot_be_blank,Številka za DDV ne sme biti prazna,VAT Number cannot be empty,
