key,value,reference value,description
sub_start_outside_plan_term,Datum začetka naročnine ne sme biti pred obračunskim obdobjem.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,ne more biti po datumu odpovedi ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,Težava s popusti. Za dodatne podrobnosti se obrnite na podporo.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Konec preizkusa ne sme biti pred začetnim datumom,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,"Naročnine ni mogoče posodobiti, saj je predvidena za preklic ob koncu tekočega obdobja",Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Naročnino je mogoče posodobiti samo v preizkusnih in aktivnih stanjih,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,ne sme biti prazno za naročnino {0},cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,"Prepovedi ni mogoče razporediti, če je naročnina zaustavljena ali je načrtovana za zaustavitev.",Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} je obvezna za uporabo {1} neposredne bremenitve prek {2},{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,Prisoten mora biti najmanj en neponovljivi dodatek ali bremenitev,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Pristop začasnega žetona kartice ni podprt za ta prehod,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,"Delovanje ni uspelo, ker države eu, ki jo je stranka vnesla na naslov za izstavitev računa, ni mogoče preveriti glede na IPaddress ali številko koša.",Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,"Naročnine ni mogoče nadaljevati, ker nimate aktivnega plačilnega sredstva.",Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,"Naročnine ni mogoče ustvariti, ker v datoteki ni veljavne kartice",Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
invalid_state_for_cancel,"Ne morem preklicati naročnine, ki je že preklicana ali potekla",Cannot cancel a subscription that is Cancelled or Expired already,Cannot cancel a subscription that is Cancelled or Expired already
invalid_state_for_collect,Ta postopek je podprt samo za enega ali več računov v statusu plačilo_zasluženo / ne_plačano,This operation is supported only for the invoices in payment_due/not_paid status,This operation is supported only for the invoices in payment_due/not_paid status
