key,value,reference value,description
minimal.card.page_heading,Zahvaljujemo se vam za posodobitev podrobnosti vašega plačilnega sredstva!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
rhapsody.header.title,Moja izjemna naročnina,My awesome subscription service,My awesome subscription service
minimal.checkout.page_title,Preveri,Checkout,Checkout
elegant.checkout.page_heading,"Hvala, ker ste se naročili!",Thank you for subscribing!,Thank you for subscribing!
inspire.portal.page_title,Portal za stranke,Customer Portal,Customer Portal
rhapsody.footer.content,Vse pravice pridržane. Avtorske pravice © 2015.,All Right Reserved. Copyright &copy; 2015.,All Right Reserved. Copyright &copy; 2015.
minimal.thankyou.page_title,Hvala vam,Thank You,Thank You
elegant.thankyou.page_heading,Uspešno ste se prijavili!,You've successfully signed up!,You've successfully signed up!
elegant.customer_portal.page_title,Portal za stranke,Customer Portal,Customer Portal
rhapsody.thankyou.page_heading,Uspešno ste se prijavili!,You've successfully signed up!,You've successfully signed up!
elegant.checkout.aside_content,"<h4> Cenimo vašo zasebnost. </h4> <p> Vaših kontaktnih podatkov ne bomo prodali ali distribuirali. Preberite naš pravilnik o zasebnosti. </p> <hr> <h4> Poizvedbe o obračunu </h4> <p> Če imate kakršna koli vprašanja, se obrnite na našo skupino za podporo. </p>",<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
minimal.footer.content,Vse pravice pridržane. Avtorske pravice © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.header.title,Moja izjemna naročnina,My awesome subscription service,My awesome subscription service
rhapsody.thankyou.content,Podatki o vašem računu so bili poslani na vaš e-poštni naslov.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
minimal.header.title,Moja izjemna naročnina,My awesome subscription service,My awesome subscription service
minimal.customer_portal.page_title,Portal za stranke,Customer Portal,Customer Portal
inspire.thankyou.page_title,Hvala vam,Thank You,Thank You
minimal.card.aside_content,"<p> Upoštevajte, da je to le posodobitev vašega plačilnega sredstva. </p> <p> Obračunali vam bomo v skladu z obstoječo nastavitvijo obračunavanja. </p>",<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
minimal.thankyou.content,Podatki o vašem računu so bili poslani na vaš e-poštni naslov.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.aside_content,"<p> Upoštevajte, da je to le posodobitev vašega plačilnega sredstva. </p> <p> Obračunali vam bomo v skladu z obstoječo nastavitvijo obračunavanja. </p>",<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
elegant.card.page_heading,Zahvaljujemo se vam za posodobitev podrobnosti vašega plačilnega sredstva!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
minimal.card.page_title,Posodobite način plačila,Update your payment method,Update your payment method
inspire.thankyou.content,"<div class=""text-center""> <h3> Uspešno ste se prijavili! </h3> <p> Podatki o vašem računu so bili poslani na vaš e-poštni naslov. </p> </div>",<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>,<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>
minimal.checkout.page_heading,"Hvala, ker ste se naročili!",Thank you for subscribing!,Thank you for subscribing!
rhapsody.card.page_title,Posodobite način plačila,Update your payment method,Update your payment method
rhapsody.checkout.page_title,Preveri,Checkout,Checkout
rhapsody.thankyou.page_title,Hvala vam,Thank You,Thank You
elegant.checkout.page_title,Preveri,Checkout,Checkout
elegant.thankyou.content,Podatki o vašem računu so bili poslani na vaš e-poštni naslov.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.page_title,Posodobite način plačila,Update your payment method,Update your payment method
rhapsody.customer_portal.page_title,Portal za stranke,Customer Portal,Customer Portal
minimal.thankyou.page_heading,Uspešno ste se prijavili!,You've successfully signed up!,You've successfully signed up!
elegant.footer.content,Vse pravice pridržane. Avtorske pravice © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.thankyou.page_title,Hvala vam,Thank You,Thank You
inspire.card.page_title,Posodobite način plačila,Update your payment method,Update your payment method
inspire.header.title,ime podjetja,Company Name,Company Name
inspire.checkout.page_title,Preveri,Checkout,Checkout
minimal.checkout.aside_content,"<h4> Cenimo vašo zasebnost. </h4> <p> Vaših kontaktnih podatkov ne bomo prodali ali distribuirali. Preberite naš pravilnik o zasebnosti. </p> <hr> <h4> Poizvedbe o obračunu </h4> <p> Če imate kakršna koli vprašanja, se obrnite na našo skupino za podporo. </p>",<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
