key,value,reference value,description
card_orders.order.id,Številka naročila,Order ID,
button.update_payment_method,Posodobite način plačila,Update Payment Method,
button.extend_subscription,Podaljšajte naročnino,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,naslov za pošiljanje,Shipping Address,
button.retarget_hp_url,Dokončajte nakup,Complete Your Purchase,
button.reset_password,Ponastavitev gesla,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Trenutni cikel,Current Cycle,
button.portal_verify_email,Potrdi e-poštni naslov,Verify Email Address,
card_invoices.title,Vaši računi,Your Invoices,
card_addresses.billing_address.full_billing_address,Naslov za pošiljanje računa,Billing Address,
button.pay_now,Plačaj zdaj,Pay Now,
button.claim_gift,Zahtevajte darilo,Claim Gift,
card_orders.order.shipment_carrier,Pošiljatelj,Shipment carrier,
button.click_here,Klikni tukaj,Click Here,
card_contract_terms.contract_term.billing_cycle,Skupni obračunski cikli,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Izbrani način plačila,Selected payment method,
card_orders.order.batch_id,ID serije,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Dodatne podrobnosti,Additional details,
card_recurring_items.title,Vaša naročnina,Your Subscription,
card_contract_terms.contract_term.termination_fee,Kotizacija,Termination fee,
card_customer.title,Vaši podatki,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,naslov za pošiljanje,Shipping Address,
card_gift_message.title,Tukaj je osebno sporočilo za vas,Here's a personal message for you,
card_orders.order.amount,Znesek naročila,Order Amount,
card_orders.order.shipping_date,Datum pošiljanja,Shipment date,
card_hp_order_items.title,Artikli v vašem naročilu:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Na koncu termina,At Term-End,
card_orders.order.tracking_id,ID sledenja,Tracking id,
card_recurring_items.subscription.po_number,Številka naročila,PO Number,
card_orders.order.note,Opomba,Note,
card_contract_terms.title,Podrobnosti pogodbe,Contract details,
card_contract_terms.contract_term.total_contract_value,Skupna vrednost pogodbe,Total Contract Value,
card_contract_terms.contract_term.contract_period,Pogodbeno obdobje,Contract Period,
card_orders.title,Vaše naročilo,Your order,
card_customer.customer.id,ID,ID,
