key,value,reference value,description
gift_order_confirmed.gift_receiver.email,E-poštni naslov prejemnika,Recipient email,
contract_is_renewed.contract_term.contract_period,Pogodbeno obdobje,Contract Period,
subscription_pause_reminder.subscription.resume_date,Datum nadaljevanja,Resume date,
welcome_mails_in_active_state.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
subscription_changed_all_other_changes.subscription.next_estimate_amount,Predvidena cena obnove,Estimated charge on renewal,
credit_note_updated.credit_note.id,Številka dobropisa,Credit note number,
welcome_mails_in_future_state.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
payments_and_credits_payment_initiated.customer_payment_method.info,Način plačila,Payment method,
contract_ends_and_subscription_continues.contract_term.contract_period,Pogodbeno obdobje,Contract Period,
subscription_reactivation.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
payments_and_credits_successful_recurring_payments.transaction.date,Dan plačila,Payment date,
payment_one_time_failures.transaction.amount,Fakturirani znesek,Invoiced amount,
subscription_paused.subscription.resume_date,Datum nadaljevanja,Resume date,
payments_and_credits_refunded.transaction.date,Vračilo vrnjeno dne,Refunded on,
subscription_changed_all_other_changes.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
payments_and_credits_successful_payment.transaction.amount,Fakturirani znesek,Invoiced amount,
trial_started_for_future_subscriptions.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
gift_order_confirmed.gift.scheduled_at,Obvesti me naprej,Notify on,
subscription_activated_from_future_state.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
gift_cancelled.gift.scheduled_at,Obvesti me naprej,Notify on,
trial_expired_notification.customer_invoice_summary.not_paid_due_total_amount,Predvideni strošek ob aktivaciji,Estimated charge on activation,
payments_and_credits_payment_initiated.transaction.date,Dan plačila,Payment date,
welcome_mails_in_active_state.subscription.next_renewal_on,Naslednje podaljšanje dne,Next renewal on,
subscription_changed_all_other_changes.customer_balance.unused_payments,Presežna plačila,Excess payments,
credit_note_adjustment_created.credit_note.status,Stanje dobropisa,Credit note status,
contract_is_renewed.contract_term.total_contract_value,Skupna vrednost pogodbe,Total Contract Value,
payment_offline_payments_profile_for_renewal_invoices.invoice.amount_due,Fakturirani znesek,Invoiced amount,
payments_and_credits_refund_initiated.transaction.date,Vračilo vrnjeno dne,Refunded on,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.refundable_credits,Vračljivi krediti,Refundable credits,
future_subscription_reminders.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
order_shipment_reminder.order.shipping_date,Datum pošiljanja,Shipment date,
subscription_expiry_and_cancellations_reminder.subscription.cancel_reason,Razlog za odpoved,Cancellation reason,
contract_and_subscription_ends.contract_term.total_contract_value,Skupna vrednost pogodbe,Total Contract Value,
welcome_mails_in_non_renewal_state.customer_payment_method.info,Način plačila,Payment method,
welcome_mails_in_trial_state.subscription.next_estimate_amount,Predvideni strošek ob aktivaciji,Estimated charge on activation,
subscription_resumption_reminder.subscription.resume_date,Datum nadaljevanja,Resume date,
subscription_renewal_reminders.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
payment_terms_netd_reminders.invoice.amount,Fakturirani znesek,Invoiced amount,
payment_one_time_failures.invoice.due_date,Zaradi od,Due since,
welcome_mails_in_future_state.subscription.start_date,Naročnina se začne,Subscription starts on,
payment_dunning_profiles_for_one_time_invoices.transaction.date,Preizkus prejšnje bremenitve,Previous charge attempted on,
subscription_expiry_and_cancellations_expired.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
payment_dunning_profile_for_initial_attempt.transaction.payment_failure_reason,Razlog za neuspeh,Failure reason,
subscription_activated_from_future_state.subscription.next_renewal_on,Naslednje podaljšanje dne,Next renewal on,
subscription_expiry_and_cancellations_reminder.customer_invoice_summary.not_paid_due_invoice_count,Neplačani eden ali več računov,Unpaid invoices,
payment_terms_netd_invoice_posted.invoice.amount,Fakturirani znesek,Invoiced amount,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.unused_payments,Presežna plačila,Excess payments,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.customer_payment_method.info,Način plačila,Payment method,
contract_is_terminated.contract_term.total_contract_value,Skupna vrednost pogodbe,Total Contract Value,
subscription_reactivation.subscription.next_estimate_amount,Predvidena cena ob naslednjem podaljšanju,Estimated charge on next renewal,
payment_dunning_profiles_for_one_time_invoices.transaction.amount,Fakturirani znesek,Invoiced amount,
subscription_pause_reminder.subscription.pause_date,Datum zaustavitve,Pause date,
payment_authorization_succeeded.transaction.amount,Dovoljeni znesek,Authorized amount,
payment_dunning_profile_for_initial_attempt.transaction.amount,Fakturirani znesek,Invoiced amount,
payment_one_time_failures.customer_payment_method.info,Način plačila,Payment method,
subscription_paused.subscription.pause_date,Datum zaustavitve,Pause date,
payment_authorization_succeeded.customer_payment_method.info,Način plačila,Payment method,
credit_note_updated.credit_note.status,Stanje dobropisa,Credit note status,
subscription_changed_coupon_applied.coupon.coupons,Kuponi,Coupons,
payment_method_expiry_invalidated_notification.customer_payment_method.info,Način plačila,Payment method,
direct_debit_payment_reminder_for_pad.transaction.statement_descriptor,Plačila bodo na vašem bančnem izpisku prikazana kot,Payments will appear in your bank statement as ,
welcome_mails_in_trial_state.subscription.trial_end,Preskus se konča,Trial ends on,
welcome_mails_in_active_state.subscription.next_estimate_amount,Predvidena cena ob naslednjem podaljšanju,Estimated charge on next renewal,
invoice_receipt.invoice.amount_due,Dolgovani znesek,Amount due,
trial_expiry_reminders.subscription.next_estimate_amount,Predvideni strošek ob aktivaciji,Estimated charge on activation,
trial_extension_notification.subscription.trial_end,Preskus se konča,Trial ends on,
contract_is_renewed.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
subscription_expiry_and_cancellations_cancellation_followups.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
future_subscription_reminders.subscription.start_date,Naročnina se začne,Subscription starts on,
trial_started_for_future_subscriptions.subscription.trial_end,Preskus se konča,Trial ends on,
payments_and_credits_payment_initiated.transaction.amount,Fakturirani znesek,Invoiced amount,
subscription_expiry_and_cancellations_reminder.customer_balance.account_credits,Promocijski krediti,Promotional credits,
payment_offline_payments_profile_for_renewal_invoices.invoice.due_date,Zaradi od,Due since,
contract_is_terminated.contract_term.contract_period,Pogodbeno obdobje,Contract Period,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.date,Preizkus prejšnje bremenitve,Previous charge attempted on,
gift_cancelled.gift_receiver.email,E-poštni naslov prejemnika,Recipient email,
order_shipment_reminder.order.id,Številka naročila,Order ID,
contract_is_renewed.contract_term.billing_cycle,Skupni obračunski cikli,Total Billing Cycles,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.amount,Fakturirani znesek,Invoiced amount,
credit_note_adjustment_created.credit_note.reason_code,Razlog za dobropis,Credit note reason,
subscription_renewal_reminders.subscription.next_renewal_on,Datum podaljšanja,Renewal date,
credit_note_adjustment_created.credit_note.total,Znesek dobropisa,Credit note amount,
trial_expired_notification.subscription.cancelled_at,Preskus je potekel dne,Trial expired on,
contract_and_subscription_ends.contract_term.contract_period,Pogodbeno obdobje,Contract Period,
payment_one_time_failures.transaction.payment_failure_reason,Razlog za neuspeh,Failure reason,
payment_terms_netd_reminders.invoice.due_date,Rok oddaje,Due on,
contract_is_terminated.contract_term.billing_cycle,Skupni obračunski cikli,Total Billing Cycles,
credit_note_adjustment_created.credit_note.id,Številka dobropisa,Credit note number,
payment_offline_payments_profile_for_one_time_invoices.invoice.amount_due,Fakturirani znesek,Invoiced amount,
contract_ends_and_subscription_continues.contract_term.action_at_term_end,Na koncu termina,At Term-End,
subscription_expiry_and_cancellations_expired.customer_invoice_summary.not_paid_due_invoice_count,Neplačani eden ali več računov,Unpaid invoices,
subscription_activated_from_trial_state.subscription.next_renewal_on,Naslednje podaljšanje dne,Next renewal on,
subscription_activated_from_future_state.invoice.amount,Fakturirani znesek,Invoiced amount,
payment_dunning_profiles_for_auto_recurring_invoices.customer_payment_method.info,Način plačila,Payment method,
subscription_reactivation.subscription.next_renewal_on,Naslednje podaljšanje dne,Next renewal on,
payment_offline_payments_profile_for_one_time_invoices.invoice.due_date,Zaradi od,Due since,
subscription_activated_from_future_state.invoice.status,Stanje računa,Invoice status,
welcome_mails_in_non_renewal_state.subscription.cancelled_at,Naročnina poteče dne,Subscription expires on,
contract_ends_and_subscription_continues.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
welcome_mails_in_trial_state.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
contract_and_subscription_ends.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
contract_is_terminated.subscriptions.subscribed_to,Povzetek naročnine,Subscription summary,
