key,value,reference value,description
zero_decimal_update_gateway,Uporaba prehoda {0} s konfigurirano valuto ni dovoljena.,Using {0} gateway with the configured currency is not allowed.,Using {0} gateway with the configured currency is not allowed.
paypal_not_supported,"Izbrana valuta ni podprta, ker ste konfigurirali PayPal Express Checkout.",Selected currency is not supported since you have configured PayPal Express Checkout.,Selected currency is not supported since you have configured PayPal Express Checkout.
paypal_setup_error,Pri preusmeritvi na PayPal je prišlo do napake.,An error occured while redirecting to PayPal.,An error occured while redirecting to PayPal.
currency_not_supported,"{0} ne podpira valute, konfigurirane v Chargebee.",Currency configured in Chargebee is not supported by {0}.,Currency configured in Chargebee is not supported by {0}.
invalid_credential_with_message,{0},{0},{0}
gateway_credential_missing,Težava pri obdelavi vašega plačila. Poskusite čez nekaj časa.,Problem in processing your payment. Please try after some time.,Problem in processing your payment. Please try after some time.
gw_credential_verification_failed,{0},{0},{0}
gateway_down_with_message,Pri poskusu stika s prehodom je prišlo do napake v komunikaciji. Poskusite čez nekaj časa. Verjetni razlog: {0},Communication failure occurred when trying to contact the gateway. Please try after some time. Probable reason: {0},Communication failure occurred when trying to contact the gateway. Please try after some time. Probable reason: {0}
wepay_not_supported,wepay gateway za to operacijo ni podprt.,wepay gateway is not supported for this operation.,wepay gateway is not supported for this operation.
delete_card_error,Težava pri brisanju plačilnega sredstva. Poskusite čez nekaj časa.,Problem occurred while deleting the payment method. Please try after some time.,Problem occurred while deleting the payment method. Please try after some time.
gateway_in_active_state,Plačilni prehod je že v aktivnem stanju,Payment gateway is already in active state,Payment gateway is already in active state
zero_decimal_update_site,Chargebee ne podpira izbrane valute s prehodom {0}.,Chargebee doesn''t support the selected currency with {0} gateway.,Chargebee doesn''t support the selected currency with {0} gateway.
default_gateway_not_configured,Privzeti prehod za plačilo ni konfiguriran.,Default payment gateway not configured.,Default payment gateway not configured.
remove_archived_gw_not_supported,"Plačilnega prehoda ni mogoče odstraniti, ker je arhiviran.",Payment gateway cannot be removed as it is archived.,Payment gateway cannot be removed as it is archived.
bank_account_payment_gateway_not_configured,"Ta postopek ni podprt, ker za bančni račun ni nastavljen prehod za plačila.",This operation is not supported as there is no payment gateway configured for bank account.,This operation is not supported as there is no payment gateway configured for bank account.
empty_card_type_list,Sprejete vrste kartic ne smejo biti prazne,Accepted Card types cannot not be empty,Accepted Card types cannot not be empty
default_gateway_not_supported,Privzeta možnost za ta prehod ni podprta.,Default option is not supported for this gateway.,Default option is not supported for this gateway.
gateway_not_supported,"Izbrana valuta ni podprta, ker ste nastavili {0}.",Selected currency is not supported since you have configured {0}.,Selected currency is not supported since you have configured {0}.
payment_gateway_not_configured,"Ta operacija ni podprta, ker ni konfiguriran prehod za plačila.",This operation is not supported as there is no payment gateway configured.,This operation is not supported as there is no payment gateway configured.
gateway_not_supported_for_mcp,Chargebee ne podpira funkcije z več valutami za prehod {0}.,Chargebee doesn''t support multicurrency feature for {0} gateway.,Chargebee doesn''t support multicurrency feature for {0} gateway.
gateway_configuration_failed,{0}.,{0}.,{0}.
forbidden_to_remove,"Plačilnega prehoda ni mogoče odstraniti, ker so aktivne naročnine.",Payment gateway cannot be removed as there are active subscriptions.,Payment gateway cannot be removed as there are active subscriptions.
gateway_down,[object Object],Communication failure occurred when trying to contact the gateway. Please try after some time,Communication failure occurred when trying to contact the gateway. Please try after some time
gocardless_redirect_error,Pri preusmeritvi na GoCardless je prišlo do napake.,An error occured while redirecting to GoCardless.,An error occured while redirecting to GoCardless.
invalid_credential,"Prosimo, preverite predložene poverilnice. Ne morem dostopati do prehoda.",Please check the submitted credentials. Not able to access the gateway.,Please check the submitted credentials. Not able to access the gateway.
gateway_already_configured,Ta prehod je že konfiguriran za spletno mesto. Verjetni razlog: {0},This gateway is already configured for the site. Probable reason: {0},This gateway is already configured for the site. Probable reason: {0}
