key,value,reference value,description
sort_param_order_invalid,Navedeni vrstni red razvrščanja {0} ni veljaven,The specified sort order {0} is invalid,The specified sort order {0} is invalid
updgrade_api_err_msg,{0},{0},{0}
wrong_value,napačna vrednost,wrong value,wrong value
found_card_pattern,{0},{0},{0}
upload_error,Napaka med nalaganjem datoteke,Error while uploading file,Error while uploading file
ILLEGAL_DOMAIN,Domena {0} ni dovoljena,{0} domain is not allowed,{0} domain is not allowed
param_fixed_size_error,Velikost naj bo {0},The size should be of {0},The size should be of {0}
mcp_api_v1_err,"Nadgradnja na različico API 2 je potrebna, saj je omogočen MCP",Upgrade to API V2 is needed as MCP is enabled,Upgrade to API V2 is needed as MCP is enabled
multipart_post,"Ni mogoče nastaviti večdelnega dela, razen za način objave",Cannot set multipart for other than post method,Cannot set multipart for other than post method
ILLEGAL_DNS,"Domena se razreši na obseg internega IPaddress, ki ni dovoljen.",The domain resolves to internal ip address range which is not allowed.,The domain resolves to internal ip address range which is not allowed.
param_not_supported,{0},{0},{0}
mustache_not_allowed,brki niso dovoljeni,mustache tags are not allowed,mustache tags are not allowed
param_value_lesser_error,Najmanj {0},It should be atleast {0},It should be atleast {0}
param_exceeded_error,Ne sme biti več kot {0},It should not be more than {0},It should not be more than {0}
not_an_image,Naložena datoteka mora biti slika.,Uploaded file should be an image.,Uploaded file should be an image.
UNKNOWN_HOST,Domene domene {0} ni mogoče razrešiti,Unable to resolve {0} domain ,Unable to resolve {0} domain 
EMPTY_SCHEME,URL se mora začeti s protokolom http: // ali https: //,URL should start with http:// or https:// protocol,URL should start with http:// or https:// protocol
validate.mul_sub_entry,Stranka {0} že ima naročnino.,The customer {0} already has a subscription.,The customer {0} already has a subscription.
file_size_limit_exceeded,Velikost datoteke za nalaganje ne sme presegati {0},Upload file size cannot exceed {0},Upload file size cannot exceed {0}
invalid_range,prva vrednost {0} ne sme biti večja od druge vrednosti {1},first value {0} should not be more than second value {1},first value {0} should not be more than second value {1}
timestamp_future_only,Časovni žig Unix bi moral biti v prihodnosti,Unix timestamp should be in future,Unix timestamp should be in future
param_wrong_value,"Vrednost {0}, podana za ta parameter, ni pravilna",Value {0} specified for this param is incorrect,The returned parameter has incorrect value
