key,value,reference value,description
invalid_column,Vrednost {1} v stolpcu ({0}) ni veljavna,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,Stolpec {0} ni veljaven.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,"Če želite izbrati to polje, morate dodati državo za obračun.",You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Država za plačilo je morala potrditi številko DDV.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,"Če želite izbrati to polje, morate za Avstralijo omogočiti davek",You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Datoteka vsebuje neveljavne vrednosti,File contains invalid values,File contains invalid values
unable_to_validate_abn,"ABN-ja ni mogoče obdelati, ker iskalni strežnik ABN ne deluje.",Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,Glava ni prisotna ali ni pravilno formatirana.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Datoteka ne vsebuje nobenega davčnega pravila,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Nepodprta oblika datoteke. Dovoljene so samo datoteke CSV,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,Ta davčni profil je že preslikan na vrsto izdelka {0}. V profil lahko preslikate samo eno vrsto izdelka.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Vrednost za ({0}) je neveljavna,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Datoteke za konfiguracijo davka ni mogoče najti,Tax configuration file not found,Tax configuration file not found
duplicate_column,Stolpec ({0}) se v datoteki prikaže večkrat.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,Vnesti morate veljaven GSTIN.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,Vnesti morate veljaven ABN.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,Številka DDV v tej državi ne velja,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,ne morem konfigurirati vrednosti zip - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,neveljavna poštna številka,invalid zip/postal code,invalid zip/postal code
org_address_not_config,"Vključne vrste davčne cene ni mogoče nastaviti, ker ni bilo mogoče določiti stopnje davka na trgovca",Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,Ta možnost velja samo za Avstralijo.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,Vnesti morate veljavno številko za DDV.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,"Številke za DDV ni mogoče potrditi, ker ima VIES izpad.",Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Nadomestnih znakov ni mogoče uporabiti skupaj s poštnimi številkami ZIP + 4 - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
