key,value,reference value,description
quote.label.quote_amount,Znesek ponudbe,Quote Amount,Quote amount label
quote.label.recurring_charges,Ponavljajoči se stroški,Recurring charges,Recurring charges
quote.label.tax.inclusive,Vključno,Incl. ,Inclusive -  inclusive of all taxes
quote.header.label.unit_price,Cena na enoto,Unit Price,Unit price is the heading under which the cost per unit of the product comes
quote.title.subscription,Naročnina,Subscription,Subscription sub heading
quote.label.billing_cycle,Obračunski cikel,Billing Cycle,Billing Cycle
quote.label.no_of_billing_cycles,Število obračunskih ciklov,No of billing cycles,No of billing cycles
quote.term.month,mesec,month,month
quote.header.label.sub_total,Sub skupaj,Sub Total,Sub total
quote.term.months,mesecev,months,months
quote.label.quote_date,Datum ponudbe,Quote Date,quote date label
quote.label.chargeable_on_trial_start,Plačljivo ob poskusnem zagonu,Chargeable on trial start,Chargeable on trial start
quote.label.vat_details,Podrobnosti o DDV,Vat Details,VAT details label which is shown in vat incl quotes
quote.term.year,leto,year,year
quote.title.subscription_detail,Podrobnosti o naročnini,Subscription Details,Subscription Detail section heading
quote.label.include,Vključuje,Includes ,includes
quote.customer_email.request_card,Posodobite podrobnosti o načinu plačila,Update your payment method details,Email subject that prompts the customer to enter the payment method details
quote.label.includes_discounts_and_taxes,Vključuje popuste in davke,Includes discounts and taxes,Includes discounts and taxes
quote.title.shipped_to,Dobavljeno v,Shipped To,Shipped to label - Under this comes the shipping address of the customer
quote.label.tax.vat,VAT,VAT,VAT -  is the tax description
quote.header.label.price,Cena,Price,Price is the heading under which the cost of the product comes
quote.label.charges_on_acceptance,Stroški prevzema,Charges on acceptance,Charges on acceptance
quote.label.chargeable_on_plan_activation,Plačljivo ob aktivaciji načrta,Chargeable on plan activation,Chargeable on plan activation
quote.label.payment_status.initiated,Začetek plačila,Payment Initiated,Payment initiated for an quote text
quote.label.proforma_invoice,Predračun,Proforma Invoice,proforma invoice label
quote.label.proforma_invoice_date,Datum predračuna,Proforma Invoice Date, proforma invoice data label
quote.label.adjustments,Prilagoditve,Adjustments,The adjustments made to the quote 
quote.billing_cycle.12,12. obračunski cikel,12th billing cycle,12th billing cycle
quote.billing_cycle.11,11. obračunski cikel,11th billing cycle,11th billing cycle
quote.billing_cycle.10,10. obračunski cikel,10th billing cycle,10th billing cycle
quote.term.weeks,tednov,weeks,weeks
quote.billing_cycle.23,23. obračunski cikel,23rd billing cycle,23rd billing cycle
quote.billing_cycle.22,22. obračunski cikel,22nd billing cycle,22nd billing cycle
quote.billing_cycle.21,21. obračunski cikel,21st billing cycle,21st billing cycle
quote.billing_cycle.20,20. obračunski cikel,20th billing cycle,20th billing cycle
quote.label.billing_frequency,Pogostost zaračunavanja,Billing Frequency,Billing Frequency
quote.billing_cycle.16,16. obračunski cikel,16th billing cycle,16th billing cycle
quote.billing_cycle.15,15. obračunski cikel,15th billing cycle,15th billing cycle
quote.billing_cycle.14,14. obračunski cikel,14th billing cycle,14th billing cycle
quote.billing_cycle.13,13. obračunski cikel,13th billing cycle,13th billing cycle
quote.billing_cycle.19,19. obračunski cikel,19th billing cycle,19th billing cycle
quote.billing_cycle.18,18. obračunski cikel,18th billing cycle,18th billing cycle
quote.billing_cycle.17,17. obračunski cikel,17th billing cycle,17th billing cycle
quote.billing_cycle.30,30. obračunski cikel,30th billing cycle,30th billing cycle
quote.billing_cycle.34,34. obračunski cikel,34th billing cycle,34th billing cycle
