key,value,reference value,description
cbjs_grp.bank,バンク,Bank,Bank
cbjs_grp.select_bank,銀行を選択,Select Bank,Select Bank
cbjs_grp.list_supported_bank,サポートされている銀行のリストを取得しています,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,アカウントの詳細を追加する,Add your account details,Add your account details
inapp_checkout.customer.header.edit,アカウントの詳細を編集する,Editing account details,Editing account details
inapp_checkout.customer.update,更新,Update,Update
inapp_checkout.customer.next,次,Next,Next
inapp_checkout.billing_address.header,請求先住所を追加します,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,請求先住所の編集,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,更新,Update,Update
inapp_checkout.billing_address.next,次,Next,Next
inapp_checkout.shipping_address.header,配送先住所を追加します,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,配送先住所の編集,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,更新,Update,Update
inapp_checkout.shipping_address.next,次,Next,Next
inapp_checkout.choose_sa.header,配送先住所を選択してください,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,請求先住所への発送,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,新しく追加する,Add New,Add New
inapp_checkout.payment_method.choose.add,お支払い方法の追加,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,お支払いの詳細を追加します,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,支払いの詳細の編集,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,支払い方法を選んでください,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,別のお支払い方法を選択してください,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,更新,Update,Update
inapp_checkout.payment_method.next,次,Next,Next
inapp_checkout.subscription.header,サブスクリプションの詳細を追加します,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,購入の詳細を追加します,Add your purchase details,Add your purchase details
