key,value,reference value,description
hp.portal.mark.backup,Pažymėti kaip atsarginę,Mark as Backup,Marking a payment method as Backup
hp.billing_period.week, %{period} savaitės,%{period} Weeks,2 Weeks
hp.portal.powered_by,Powered by,Powered by,Powered by chargebee
hp.clientjs.cannot_be_blank,negali būti tuščias,cannot be blank,cannot be blank
action_error.post,Pateikiant įvyko klaidų,There were errors while submitting,There were errors while submitting
hp.change_link,Keisti,Change,Change link
hp.portal.signed_up,Prisiregistravau %{date},Signed up on %{date},Account signed up on 12-03-2016
hp.portal.invoice.showing,Rodoma,Showing,Showing invoice label
payment_method.info.card,"kortelė, besibaigianti %{last4_digits}",card ending with %{last4_digits},card ending with 4111
payment_method.info.direct_debit," %{bank_name}, sąskaitos numeris baigiasi %{last4_digits}","%{bank_name}, Account number ending with %{last4_digits}",
hp.portal.chargebee_secure,„Chargebee“ saugus apmokėjimas,Chargebee Secure Payment,Chargebee Secure Payment - security statement
hp.portal.payment_method_role.backup,Atsarginė kopija,Backup,Payment method is tagged as Backup
hp.gocardless.desc,Nustatykite tiesioginį debetą,Set up Direct Debit,Set up Direct Debit - gateway label
hp.portal.mark.primary,Pažymėti kaip pirminį,Mark as Primary,Marking a payment method as Primary
hp.bt_apple_card, %{card_type} kortelė,%{card_type} card,Visa Card
hp.apple_card_ending,Kortelės pabaiga ... %{digits},Card ending ... %{digits},Card Ending .. 4444
hp.clientjs.successful_card_update,sėkmingai atnaujinote savo kortelės informaciją.,you have successfully updated your card details.,you have successfully updated your card details.
hp.amazon.desc,Mokėkite saugiai naudodamiesi „Amazon“ paskyros informacija.,Pay securely using the information on your Amazon account.,Pay securely using the information on your Amazon account - one liner for amazon gateway payments
hp.portal.remove.backup,Pašalinti atsarginę kopiją,Remove Backup,Unmarking a payment method as Backup
hp.card_ending, %{card_type} kortelė baigiasi ... %{digits},%{card_type} card ending ... %{digits},Visa Card Ending .. 4444
hp.clientjs.successful_signup,sėkmingai užsiregistravote į paslaugą,you have successfully signed up for the service,you have successfully signed up for the service
apple_pay.label.tax,MOKESČIAI (TAČIAU APSKAIČIUOTI),TAX (YET TO BE CALCULATED),Label for tax amount
hp.portal.paypal_redirect,Nukreipiama į „PayPal“ ...,Redirecting to PayPal...,Redirecting to PayPal... - info
hp.order_summary.terms_to_charge,už %{no_of_terms} terminų,for %{no_of_terms} terms,($100.00 x 3) for 2 terms
hp.clientjs.submit_error,Pateikiant įvyko klaidų,There were errors while submitting,There were errors while submitting
hp.clientjs.problem_while_processing,Apdorojant jūsų formą kilo problema. Patvirtinkite savo formos informaciją.,Problem while processing your form. Please verify your form details.,Problem while processing your form. Please verify your form details.
hp.portal.payment_method_role.primary,Pirminis,Primary,Payment method is tagged as Primary
payment_method.info.paypal_express_checkout,„PayPal Express Checkout“ paskyra,PayPal Express Checkout account,PayPal Express Checkout account
hp.portal.ach_agree_details1,"Aš (mes) įgaliojau ir prašau %{merchant_name} nurašyti lėšas iš mano (mūsų) sąskaitos nurodytoje finansų įstaigoje ir įskaityti lėšas. Aš (mes) įgaliojame %{merchant_name} imtis visų veiksmų, reikalingų klaidoms ištaisyti.","I (We) hereby authorize and request %{merchant_name} to debit funds from my (our) account at the Financial Institution indicated, and credit the funds. I (we) authorize %{merchant_name} to take any and all action required to correct any errors.","I (We) hereby authorize and request Chargebee to debit funds from my (our) account at the Financial Institution indicated, and credit the funds. I (we) authorize Chargebee to take any and all action required to correct any errors."
hp.portal.ach_agree_details2,"Spustelėdami toliau pateiktą mygtuką patvirtinate, kad informacija, kurią pateikėte šioje ACH debeto įgaliojimo sutartyje dėl tiesioginių mokėjimų, yra išsami, teisinga ir pateikta aukščiau pasirinktu tikslu. Jis galios tol, kol aš (mes) nepranešime %{merchant_name}, kad norime atšaukti šį įgaliojimą susisiekdami su %{merchant_email} arba %{merchant_phone}.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above. It will remain in effect until I (we) notify %{merchant_name} that I (we) wish to revoke this authorization by contacting %{merchant_email} or %{merchant_phone}.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above.  It will remain in effect until I (we) notify Chargebee that I (we) wish to revoke this authorization by contacting sam@example.com or 9898982345."
hp.bank_account.desc,Banko sąskaita,Bank Account,Bank Account label
hp.portal.date,Data,Date,Date
hp.gocardless.redirect,Nukreipiama į tiesioginio debeto teikėją ...,Redirecting to Direct Debit Provider...,Redirecting to Direct Debit Provider... - info
hp.billing_period.year, %{period} metai,%{period} Years,2 Months
hp.copied,Nukopijuota,Copied,Copied URL
hp.error.undetermined_vat_number,"Nepavyko patvirtinti PVM numerio, nes VIES paslauga nepasiekiama.",Could not validate VAT number as VIES service is unavailable.,Could not validate VAT number as VIES service is unavailable.
apple_pay.label.charges,MOKESČIAI,CHARGES,Label for main line item amount
payment_method.info.amazon_payments,„Amazon Payments“ paskyra,Amazon Payments account,Amazon Payments account
hp.clientjs.invalid_coupon_code,Netinkamas kupono kodas,Invalid coupon code,Invalid coupon code
hp.error.undetermined_abn_number,"Nepavyko apdoroti ABN, nes neveikia „ABN Lookup“ serveris.",Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
hp.portal.ach_agreement,ACH įgaliojimo sutartis,ACH Authorization Agreement,ACH Authorization Agreement - Agreement label
hp.error.invalid_vat_number,Neteisingas PVM kodas,Invalid VAT Number,Invalid VAT Number
hp.portal.account,Sąskaita,Account,Account user account label
hp.portal.manage,Tvarkyti,Manage,Portal account Manage label
hp.error.invalid_abn_number,Netinkamas ABN,Invalid ABN ,Invalid ABN
hp.billing_period.month, %{period} mėnesiai,%{period} Months,2 Months
action_error.get,Apdorojant užklausą įvyko klaidų,There were errors while processing your request,There were errors while processing your request
apple_pay.label.discount,NUOLAIDOS,DISCOUNTS,Label for discount amount
hp.update_payment_method.details,Atnaujinama išsami mokėjimo metodo informacija ...,Updating the payment method details...,Updating the payment method details...
payment_method.info.direct_debit_no_bank_name,"banko sąskaitos numeris, besibaigiantis %{last4_digits}",bank account number ending with %{last4_digits},
hp.paypal.desc,Saugesnis ir lengvesnis būdas atsiskaityti,"The safer, easier way to pay","The safer, easier way to pay - one liner for paypal gateway payments"
hp.copy,Kopijuoti,Copy,Copy URL
hp.portal.bank_account,banko sąskaita,bank account,bank account label
