key,value,reference value,description
card_orders.order.id,Užsakymo ID,Order ID,
button.update_payment_method,Atnaujinkite mokėjimo metodą,Update Payment Method,
button.extend_subscription,Pratęsti prenumeratą,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Pristatymo adresas,Shipping Address,
button.retarget_hp_url,Užbaikite pirkinį,Complete Your Purchase,
button.reset_password,Atstatyti slaptažodį,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Dabartinis ciklas,Current Cycle,
button.portal_verify_email,Patikrinkite el. Pašto adresą,Verify Email Address,
card_invoices.title,Jūsų sąskaitos faktūros,Your Invoices,
card_addresses.billing_address.full_billing_address,Atsiskaitymo adresas,Billing Address,
button.pay_now,Sumokėk dabar,Pay Now,
button.claim_gift,Pareikšti dovaną,Claim Gift,
card_orders.order.shipment_carrier,Siuntos vežėjas,Shipment carrier,
button.click_here,Paspauskite čia,Click Here,
card_contract_terms.contract_term.billing_cycle,Iš viso atsiskaitymo ciklų,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Pasirinktas mokėjimo būdas,Selected payment method,
card_orders.order.batch_id,Serijos ID,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Papildoma informacija,Additional details,
card_recurring_items.title,Jūsų prenumerata,Your Subscription,
card_contract_terms.contract_term.termination_fee,Nutraukimo mokestis,Termination fee,
card_customer.title,Jūsų duomenys,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Pristatymo adresas,Shipping Address,
card_gift_message.title,Štai jums asmeninė žinutė,Here's a personal message for you,
card_orders.order.amount,Užsakymo suma,Order Amount,
card_orders.order.shipping_date,Siuntimo data,Shipment date,
card_hp_order_items.title,Prekės jūsų užsakyme:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Term-End,At Term-End,
card_orders.order.tracking_id,Stebėjimo ID,Tracking id,
card_recurring_items.subscription.po_number,PO numeris,PO Number,
card_orders.order.note,Pastaba,Note,
card_contract_terms.title,Informacija apie sutartį,Contract details,
card_contract_terms.contract_term.total_contract_value,Bendra sutarties vertė,Total Contract Value,
card_contract_terms.contract_term.contract_period,Sutarties laikas,Contract Period,
card_orders.title,Jūsų užsakymas,Your order,
card_customer.customer.id,ID,ID,
