key,value,reference value,description
not_supported_for_moved_out_resource,"Atnaujinimo operacijos nepalaikomos, nes perkėlėme šį klientą į svetainę {0}",The update operations are not supported as we''ve moved this customer to the site {0},The update operations are not supported as we''ve moved this customer to the site {0}
api_authentication_param_missing,"Deja, nepavyko patvirtinti. Parametro _jsapi_key nėra užklausoje","Sorry,authentication failed. The parameter _jsapi_key is not present in request","Sorry,authentication failed. The parameter _jsapi_key is not present in request"
api.resource_not_found,{0} išteklių su identifikatoriumi {1} nėra.,{0} resource with identifier {1} does not exist.,{0} resource with identifier {1} does not exist.
api_resource_not_found,{0} nerastas,{0} not found,When resource is not found.
tos_not_agreed,"Norint užpildyti mokėjimą, būtina sutikti su sąlygomis.",Agreeing to the terms is mandatory to complete the checkout.,Agreeing to the terms is mandatory to complete the checkout.
resource_already_exists,{0} šaltinis su identifikatoriumi {1} jau yra.,{0} resource with identifier {1} already exists.,{0} resource with identifier {1} already exists.
api_authentication_invalid_key,"Deja, nepavyko patvirtinti. Neteisingas api raktas","Sorry, authentication failed. Invalid api key",Authentication failed due to invalid API key
api_authentication_wrong_format,"Deja, autentifikuoti nepavyko. Pagrindinės autentifikavimo antraštės formatas netinkamas.","Sorry,authentication failed.The basic authentication header has invalid format.","Sorry,authentication failed.The basic authentication header has invalid format."
api_forbidden,Šiam klientui ši api neleidžiama,This api is not allowed for this customer,This api is not allowed for this customer
api.param_not_unique,{0} šaltinis jau yra,{0} resource already present,{0} resource already present
not_supported_for_customer_with_noncancelled_subs,"Operacija nepalaikoma klientams, turintiems nepanaikintas prenumeratas.",The operation is not supported for customers with non-cancelled subscriptions.,The operation is not supported for customers with non-cancelled subscriptions.
duplicate_entry,{0} jau esanti vertė,The value already present in {0},The value already present in {0}
api_disabled,Svetainė neįgalinta,The site is not enabled,The site is not enabled
param_not_supported_in_browser,"Deja, parametras nepalaikomas naršyklėje.","Sorry, The parameter is not supported from browser. ","Sorry, The parameter is not supported from browser. "
referenced_resource_not_found,{0} nurodyto parametro {1} nėra,The {0} referenced in parameter {1} is not present ,The {0} referenced in parameter {1} is not present 
api_authentication_required,"Deja, nepavyko patvirtinti. Prašyme nėra pagrindinio autentifikavimo prieigos antraštės","Sorry,authentication failed. The authorization header for basic authentication not present in request","Sorry,authentication failed. The authorization header for basic authentication not present in request"
order_management_not_enabled,"Deja, įgalinkite užsakymų valdymo svetainės nustatymą, kad galėtumėte naudoti šią API.","Sorry, Please enable order management site setting to use this API.","Sorry, Please enable order management site setting to use this API."
api_request_limit_exceeded,"Deja, pasiekta api užklausos riba. Pabandykite po {0} min.","Sorry, The api request limit has been reached. Please try after {0} min.",Too many API request.
api_js_lib_request_limit_exceeded,"Deja, pasiekta JS bibliotekos užklausų riba. Pabandykite kada nors.","Sorry, The js library request limit has been reached. Please try after sometime. ",Too many API request.
site_merge_invalid_url,Šis URL nebegalioja. Susisiekite su mumis dėl pagalbos.,This URL is no longer valid. Please contact us for assistance.,This URL is no longer valid. Please contact us for assistance.
end_customer_not_supported_for_moved_out_resource,"Šio ištekliaus atnaujinimo operacijos nebeįmanoma. Jei reikia pagalbos, susisiekite su mumis.",The update operations are no longer possible for this resource.Please contact us for assistance.,The update operations are no longer possible for this resource.Please contact us for assistance.
already_scheduled_for_deletion,"Deja, bet {0} šaltinis {1} jau suplanuotas ištrinti","Sorry, but the {0} resource {1} is already scheduled for deletion","Sorry, but the {0} resource {1} is already scheduled for deletion"
not_supported_for_customer_already_scheduled_for_clear,"Operacija nepalaikoma klientams, kuriems jau buvo suplanuotas AII išvalymas.",The operation is not supported for customers who has been already scheduled for PII clear.,The operation is not supported for customers who has been already scheduled for PII clear.
