key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,"Pateikdami savo IBAN ir patvirtindami šį mokėjimą, jūs įgaliojate %{merchant_name}, kreditorių ir mūsų mokėjimo paslaugų teikėją Stripe siųsti jūsų bankui nurodymus nurašyti jūsų sąskaitą, o banką - iš jūsų sąskaitą pagal šias instrukcijas. Jūs turite teisę į jūsų banko grąžinamą sumą pagal savo sutarties su banku sąlygas. Grąžinti lėšas reikia per 8 savaites nuo tos dienos, kai nurašyta iš jūsų sąskaitos.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,Aš užsiregistravau į GST,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,Tiesioginio debeto instrukcija,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,vardas,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,sąlygos.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,"Sutinku, kad šiai institucijai taikomos mano banko taisyklės ir sąlygos, susijusios su mano sąskaita ir konkrečiu iniciatoriumi",I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,pasikartojantis per SEPA tiesioginį debetą,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,Apdorojant užklausą įvyko klaida. Pasirinkite kitą mokėjimo metodą arba bandykite dar kartą.,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,"Norėdami atnaujinti prenumeratą, turite pridėti mokėjimo metodą.",You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,TUŠČIA,EMPTY,field empty
