key,value,reference value,description
sub_start_outside_plan_term,Prenumeratos pradžios data negali būti ankstesnė už atsiskaitymo laikotarpį.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,negali būti po cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,"Nuolaidų problema. Norėdami gauti daugiau informacijos, susisiekite su palaikymo tarnyba.",Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Bandomosios versijos pabaiga negali būti ankstesnė nei pradžios data,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,"Prenumeratos negalima atnaujinti, nes ją planuojama atšaukti pasibaigus dabartiniam terminui",Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Prenumeratą galima atnaujinti tik bandomosiose ir aktyviose būsenose,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,„{0}“ prenumeratos laukas negali būti tuščias,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,"Negalima planuoti atšaukimo, jei prenumerata pristabdyta arba suplanuota pristabdyti.",Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} yra privalomas norint naudoti {1} tiesioginį debetą per {2},{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,Mažiausiai vienas pasikartojantis papildomas arba apmokestinamas elementas turėtų būti,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
