key,value,reference value,description
credit_note.label.credit_note,Hyvityslasku,Credit Note,The title credit note
credit_note.header.label.units,Yksiköt,Units,The table heading under which the product count is displayed. The number of units sold/returned/replaceed
credit_note.title.refunds,Palautukset,Refunds,Refunds
credit_note.label.sub_total,Välisumma,Sub Total,Sub total - Label to indicate the sub total amount
credit_note.branding.test_label,Tämä on Chargebeen luoma esimerkki luottotiedoista,This is a sample credit note generated by Chargebee,Chargebee logo for the sandbox site on all invoices to indicate that it is just a sample
credit_note.title.refunds_and_allocations,Hyvitykset ja jakaminen,Refunds & Allocations, Refunds and Allocations
credit_note.label.shipped_to,Lähetetty,Shipped To,Label - The customer's shipping address follows this label
credit_note.header.label.unit_price,Yksikköhinta,Unit Price,The table heading under which the cost of the product per unit is displayed
credit_note.label.fractional_correction,Murtoluvun korjaus,Fractional Correction,Fractional Correction
credit_note.label.reason_code,Syy koodi,Reason Code,Label Reason code. Why the credits were issued
credit_note.refund_transaction.text, %{amount} hyvitettiin %{date},%{amount} was refunded on %{date},Amount  refunded on a date
credit_note.label.tax.inclusive,mukaan lukien,incl. ,short form for inclusive as in tax inclusive
credit_note.label.date,Päivämäärä,Date,Label date
credit_note.label.tax.vat,VAT,VAT,VAT
credit_note.label.tax.exclusive,yksinomainen,excl. ,short form for exclusive as in tax exclusive
credit_note.header.label.price,Hinta,Price,The table heading under which the cost of the product is displayed
credit_note.label.total,Kaikki yhteensä,Total,Total - label the net amount of the invoice/credit note
credit_note.title.allocations,Kohdistukset,Allocations,Allocations
credit_note.label.round_off,Pyöristää,Round Off,Indicates that all numbers have been rounded off to a whole number
credit_note.label.refunds,Palautukset,Refunds,Refunds - label indicating when a part or full invoice amount is given back
credit_note.label.ref_invoice,Viite lasku,Ref Invoice,testing
credit_note.label.due,Saatavilla oleva määrä,Amount Available,Label to indicate the amount available for the customer to apply credits in the future
credit_note.label.tax.inclusive_of_vat,sis. alv,incl. VAT,VAT Inclusive -  inclusive of all taxes
credit_note.label.billed_to,Laskutettu,Billed To,Label - The customer's billing address follows this label
credit_note.label.allocations,Kohdistukset,Allocations,Credit note label indicating the allocations
credit_note.label.amount,Määrä,Amount,Label amount
credit_note.header.label.amount,Määrä,Amount,Amount label
credit_note.applied_transaction.text, %{amount} allokoitiin laskulle %{invoice_number} %{date}.,%{amount} was allocated for invoice '%{invoice_number}' at %{date}.,Amount was allocated for invoice #123 at date.
credit_note.label.customer_id,Asiakas ID,Customer ID,Label customer id
credit_note.header.label.sub_total,Välisumma,Sub Total,Sub total - Label to indicate the sub total amount
credit_note.label.tax.tax,Verottaa,Tax,Tax
credit_note.header.label.discounts,Alennus,Discount,Label that lists the discounts issued
credit_note.label.tax.exclusive_of_vat,ALV yksinoikeudella,excl. VAT,VAT Exclusive - exclusive of taxes
credit_note.header.label.description,Kuvaus,Description,The table heading under which the product description comes
credit_note.label.id,ID,ID,Id - the credit note id
credit_note.label.subscription,Tilaus,Subscription,The label subscription - All the subscription details follow the label
