key,value,reference value,description
sub_details_card.metered_item.footnote,Määrä voi vaihdella laskutuskauden käytön mukaan.,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,"Sait tämän sähköpostin, koska maksat tämän asiakkaan tilauksista ja maksuista",You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,Tämä linkki vanhenee 7 päivän kuluttua.,This link will expire in 7 days.,
sub_details_card.metered_item.units,Yksiköt,Units,
card_offline_pm.instruction.text,"Varmista, että olet valmis tarkan summan saapuessasi huoltoedustajan.",Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,Voit ladata ja tarkastella yksityiskohtia täältä. Tämä linkki vanhenee 7 päivän kuluttua.,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,"Sait tämän sähköpostin, koska olet tämän asiakkaan vanhempi.",You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,Tämä lasku on maksettu vanhempasi tililtäsi,This invoice was paid by your parent account,
download_attachments_note.link_text,ladata,Download,
invoice_details_card.download_link.text,Lataa ja tarkastele kaikkia yhtä tai useampaa laskua,Download and view all invoices,
