key,value,reference value,description
card_orders.order.id,tilausnumero,Order ID,
button.update_payment_method,Päivitä maksutapa,Update Payment Method,
button.extend_subscription,Laajenna tilausta,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Toimitusosoite,Shipping Address,
button.retarget_hp_url,Suorita ostos,Complete Your Purchase,
button.reset_password,Nollaa salasana,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Nykyinen sykli,Current Cycle,
button.portal_verify_email,vahvista sähköpostiosoite,Verify Email Address,
card_invoices.title,Laskusi,Your Invoices,
card_addresses.billing_address.full_billing_address,Laskutusosoite,Billing Address,
button.pay_now,Maksa nyt,Pay Now,
button.claim_gift,Lunasta lahja,Claim Gift,
card_orders.order.shipment_carrier,Lähetyksen harjoittaja,Shipment carrier,
button.click_here,Klikkaa tästä,Click Here,
card_contract_terms.contract_term.billing_cycle,Laskutusjaksot yhteensä,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Valittu maksutapa,Selected payment method,
card_orders.order.batch_id,Erän tunnus,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Lisätiedot,Additional details,
card_recurring_items.title,Tilauksesi,Your Subscription,
card_contract_terms.contract_term.termination_fee,Irtisanomismaksu,Termination fee,
card_customer.title,Sinun yksityiskohtasi,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Toimitusosoite,Shipping Address,
card_gift_message.title,Tässä on henkilökohtainen viesti sinulle,Here's a personal message for you,
card_orders.order.amount,Tilausmäärä,Order Amount,
card_orders.order.shipping_date,Toimituspäivä,Shipment date,
card_hp_order_items.title,Tilauksesi tuotteet:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Term-Endissä,At Term-End,
card_orders.order.tracking_id,Seurantatunnus,Tracking id,
card_recurring_items.subscription.po_number,postinumero,PO Number,
card_orders.order.note,Merkintä,Note,
card_contract_terms.title,Sopimuksen yksityiskohdat,Contract details,
card_contract_terms.contract_term.total_contract_value,Sopimuksen kokonaisarvo,Total Contract Value,
card_contract_terms.contract_term.contract_period,Sopimuskausi,Contract Period,
card_orders.title,Tilauksesi,Your order,
card_customer.customer.id,ID,ID,
