key,value,reference value,description
invoice.transaction.credit_applied, %{amount} hyvitys otettiin käyttöön %{date}.,A credit of %{amount} was applied on %{date}.,A credit of amount was applied on date
constants.taxes.avalara_partial_tax_desc,"* Tämä summa lasketaan verotettavan määrän perusteella, joka voi vaihdella maasi verolakien mukaan.",*This amount is calculated based on the taxable amount which may vary based on the taxation laws in your country.,avalara partial tax descirption text
invoice.transaction.voided_on,Mitätöity %{date}.,Voided on %{date}.,Voided on date
transaction.payment_method.by_card_null, kortilla., by Card.,payment with card
transaction.payment_method.via_pm, kautta %{payment_method}., via %{payment_method}.,via payment method type
invoice.footer.title.adjustments,Säädöt,Adjustments,Adjustments footer title
invoice.transaction.written_off, %{amount} poistettiin %{date}.,%{amount} was written-off on %{date}.,Amount was writted off on date
transaction.payment_method.by_card," %{card_type} kortilla, joka päättyy %{last4_digits}.", by %{card_type} card ending %{last4_digits}.,payment with card
invoice.transaction.refunded_initiated, %{amount} hyvitys aloitettiin %{date},%{amount} refund was initiated on %{date},Amount refund was initiated on date
constants.invoice_customization.reverse_charge_msg,"Arvonlisäveroa ei sovelleta tähän laskuun, koska annettiin voimassa oleva alv-rekisteröintinumero ja käännettyä verovelvollisuutta on sovellettu.",VAT is not applicable on this invoice because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.refunded_completed, %{amount} hyvitettiin %{date},%{amount} was refunded on %{date},Amount refunded on date
invoice.footer.title.payments,Maksut,Payments,Payment footer title
constants.invoice_customization.cn_reverse_charge_msg,"Arvonlisäveroa ei sovelleta tähän hyvityslaskuun, koska annettiin voimassa oleva alv-rekisteröintinumero ja käännettyä verovelvollisuutta on sovellettu.",VAT is not applicable on this credit note because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge mesage for credit note
transaction.payment_method.offline_payment,Offline-maksu,Offline Payment,Payment through other channels
transaction.payment_method.to_card_null, kortille., to Card.,payment with card
constants.invoice_customization.vat_exemption_note_export_uk,"Huomaa, että koska Yhdistynyt kuningaskunta ei ole enää osa EU: ta, palvelumme eivät kuulu Yhdistyneen kuningaskunnan arvonlisäveron piiriin.","Please note that as the UK is no longer part of the EU, our services are outside the scope of UK VAT.",VAT Export Note for UK
transaction.payment_method.to_card," %{card_type} -kortille, joka päättyy %{last4_digits}.", to %{card_type} card ending %{last4_digits}.,payment with card
invoice.footer.title.credits,Laajuus,Credits,Credits footer title
invoice.transaction.adjustment, %{amount}: n oikaisu tehtiin %{date}.,An adjustment of %{amount} was made on %{date}.,Adjustment of amount was made on date
constants.invoice_customization.quote_reverse_charge_msg,"Arvonlisäveroa ei sovelleta tälle prosentille %{quote_title}, koska annettiin voimassa oleva alv-rekisteröintinumero ja käännettyä verovelvollisuutta on sovellettu.",VAT is not applicable on this %{quote_title} because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.chargeback_text,%{amount} N takaisinperintä on kirjattu hyvitykseksi %{date},A chargeback of %{amount} has been recorded as refund on %{date},A chargeback recorded on a date
constants.invoice_customization.vat_exemption_note_export,Tämä vientitapahtuma on vapautettu arvonlisäverosta EU: n alv-direktiivin 146 artiklan mukaisesti.,This export transaction is exempt from VAT as per Article 146 of the EU VAT Directive., VAT Exemption for Export
transaction.payment_method.direct_debit,ACH,ACH,Direct Debit heading
transaction.payment_method.via_card_wallet_pm, kautta %{payment_method} ( %{card_type} kortti päättyy %{last4_digits})., via  %{payment_method} ( %{card_type} card ending %{last4_digits} ).,via payment method type
transaction.payment_method.by_pm, tekijä %{payment_method}., by %{payment_method}.,by payment method type
