key,value,reference value,description
account.first_name.label,Имя,First Name,
account.first_name.help,,,
account.last_name.label,Фамилия,Last Name,
account.last_name.help,,,
account.email.label,Эл. адрес,Email,
account.email.help,,,
account.company.label,Компания,Company,
account.company.help,,,
account.phone.label,Телефон,Phone,
account.phone.help,,,
billing.first_name.label,Имя,First Name,
billing.first_name.help,,,
billing.last_name.label,Фамилия,Last Name,
billing.last_name.help,,,
billing.email.label,Эл. адрес,Email,
billing.email.help,,,
billing.phone.label,Телефон,Phone,
billing.phone.help,,,
billing.company.label,Компания,Company,
billing.company.help,,,
billing.line1.label,Адресная строка 1,Address Line1,
billing.line1.help,,,
billing.line2.label,Адресная строка 2,Address Line2,
billing.line2.help,,,
billing.line3.label,Адрес Line3,Address Line3,
billing.line3.help,,,
billing.city.label,Город,City,
billing.city.help,,,
billing.zip.label,Почтовый индекс,Zip,
billing.zip.help,,,
billing.country.label,Страна,Country,
billing.country.help,,,
billing.region.label,Состояние,State,
billing.region.help,,,
billing.state_code.label,Состояние,State,
billing.state_code.help,,,
tax.vat_number.label,Номер НДС,VAT Number,
tax.vat_number.help,,,
tax.registered_for_gst.label,Я зарегистрировался на GST,I have registered for GST,
tax.registered_for_gst.help,,,
shipping.first_name.label,Имя,First Name,
shipping.first_name.help,,,
shipping.last_name.label,Фамилия,Last Name,
shipping.last_name.help,,,
shipping.email.label,Эл. адрес,Email,
shipping.email.help,,,
shipping.phone.label,Телефон,Phone,
shipping.phone.help,,,
shipping.company.label,Компания,Company,
shipping.company.help,,,
shipping.line1.label,Адресная строка 1,Address Line1,
shipping.line1.help,,,
shipping.line2.label,Адресная строка 2,Address Line2,
shipping.line2.help,,,
shipping.line3.label,Адрес Line3,Address Line3,
shipping.line3.help,,,
shipping.city.label,Город,City,
shipping.city.help,,,
shipping.zip.label,Почтовый индекс,Zip,
shipping.zip.help,,,
shipping.country.label,Страна,Country,
shipping.country.help,,,
shipping.region.label,Состояние,State,
shipping.region.help,,,
shipping.state_code.label,Состояние,State,
shipping.state_code.help,,,
gift.first_name.label,Имя,First Name,
gift.first_name.help,,,
gift.last_name.label,Фамилия,Last Name,
gift.last_name.help,,,
gift.email.label,Эл. адрес,Email,
gift.email.help,,,
gift.note.label,,,
gift.note.help,,,
gift.signature.label,"От кого мы должны сказать, что это от",Whom should we say it's from,
gift.signature.help,,,
gift.gift_schedule_type.label,,,
gift.gift_schedule_type.help,,,
gift.gift_schedule_at.label,Датировать,Date,
gift.gift_schedule_at.help,,,
gift.gift_schedule_time.label,Время,Time,
gift.gift_schedule_time.help,,,
card.first_name.label,Имя,First Name,
card.first_name.help,,,
card.last_name.label,Фамилия,Last Name,
card.last_name.help,,,
card.number.label,Число,Number,
card.number.help,,,
card.expiry.label,Срок действия,Expiry,
card.expiry.help,,,
card.expiry_year.label,Срок действия,Expiry,
card.expiry_year.help,,,
card.cvv.label,Cvv,Cvv,
card.cvv.help,,,
card.billing_addr1.label,Адресная строка 1,Address Line1,
card.billing_addr1.help,,,
card.billing_addr2.label,Адресная строка 2,Address Line2,
card.billing_addr2.help,,,
card.billing_city.label,Город,City,
card.billing_city.help,,,
card.billing_zip.label,Почтовый индекс,Zip,
card.billing_zip.help,,,
card.billing_country.label,Страна,Country,
card.billing_country.help,,,
card.billing_region.label,Состояние,State,
card.billing_region.help,,,
card.billing_state_code.label,Состояние,State,
card.billing_state_code.help,,,
