key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,"Предоставяйки своя IBAN и потвърждавайки това плащане, вие упълномощавате %{merchant_name}, кредитора и Stripe, нашия доставчик на платежни услуги, да изпраща инструкции до вашата банка за дебит на вашата сметка и вашата банка да дебитира вашата сметка в съответствие с тези инструкции. Имате право на възстановяване от вашата банка при условията и по реда на споразумението с вашата банка. Възстановяването трябва да бъде поискано в рамките на 8 седмици, считано от датата, на която сметката ви е била дебитирана.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,Регистрирах се за GST,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,Инструкции за директен дебит,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,Име,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,правила и условия.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,"Съгласен съм, че този орган се подчинява на условията и условията на моята банка, свързани с моята сметка и с конкретния инициатор",I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,повтарящи се чрез директен дебит SEPA,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,При обработката на вашата заявка възникна грешка. Изберете друг начин на плащане или опитайте отново.,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,"Трябва да добавите начин на плащане, за да актуализирате абонамента си.",You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,ПРАЗНИ,EMPTY,field empty
hp_v3.portal.ach.setup,Настройте ACH,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,Запазване,Saving,Saving
hp_v3.pm.ideal_disclaimer,"<li> Ще бъдете насочени към страницата на банката, за да удостоверите плащането чрез iDeal. </li> <li> Вашите периодични плащания ще бъдат извършени чрез SEPA Direct Debit. </li>",<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,Страна,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,Вашите такси въз основа на употребата,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,повтарящи се чрез директен дебит SEPA,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,Можете да използвате този метод на плащане за бъдещите си транзакции.,You can use this payment method for your future transactions.,Info while saving this card for future payments
hp_v3.pm.agreement.gocardless_bacs4,"Ако получите възстановяване, на което нямате право, трябва да го върнете, когато %{merchant_name} поиска от вас.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to."
hp_v3.portal.gateway_error,Не може да продължи без валиден акаунт в шлюза,Cannot proceed without a valid gateway account,Cannot proceed without a valid gateway account
hp_v3.pm.agreement.gocardless_bacs5,"Можете да откажете директен дебит по всяко време, като просто се свържете с вашата банка или сдружение. Може да се изисква писмено потвърждение. Моля, уведомете и %{merchant_name}.",You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.
hp_v3.pm.agreement.gocardless_bacs2,"Ако има някакви промени в сумата, датата или честотата на вашия директен дебит, %{merchant_name} ще ви уведоми (обикновено 3 работни дни) предварително за дебита на вашия акаунт или както е уговорено по друг начин. Ако поискате %{merchant_name} да събере плащане, потвърждение на сумата и датата ще ви бъде дадено по време на заявката.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request."
hp_v3.pm.agreement.gocardless_bacs3,"Ако се допусне грешка при плащането на вашия директен дебит от %{merchant_name} или вашата банка или строително дружество, имате право на пълно и незабавно възстановяване на сумата, платена от вашата банка или строителна организация.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society."
hp_v3.portal.no_account,Изглежда нямате акаунт при нас,Looks like you don’t have an account with us,No account
hp_v3.pm.agreement.gocardless_bacs1,"Гаранцията се предлага от всички банки и строителни дружества, които приемат инструкции за плащане на директни дебити.",The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.
hp_v3.pm.agreement.gocardless_payment_descriptor,%{payment_descriptor} ще се появи на банковото Ви извлечение.,%{payment_descriptor} will appear on your bank statement.,%{payment_descriptor} will appear on your bank statement.
hp_v3.paynow.pm.ach,ACH,ACH,ACH
hp_v3.inapp_checkout.card_expiring,изтича,is expiring,card about to expire
hp_v3.direct_debit.last_name,Фамилия,Last Name,Last Name
hp_v3.common.copy,копие,Copy,Copy
hp_v3.inapp_checkout.pm.direct_debit,Директен дебит,Direct Debit,Direct Debit
hp_v3.direct_debit.stripe.verification_amount.description,"Трябва да потвърдите този начин на плащане. По вашата банкова сметка са издадени 2 микродепозита. Това може да отнеме 1-2 дни, за да се появи на вашето банково извлечение. Описанието на извлечението за тези депозити ще бъде <b> AMNTS: </b> Трябва да потвърдите тези суми тук, за да удостоверите този начин на плащане.","You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method.","You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method."
hp_v3.portal.more_billing_history,Зареди още,Load More,Load more history of billing
hp_v3.pm.ideal_desc,повтарящи се чрез директен дебит SEPA,recurring via SEPA Direct Debit,iDEAL desc
hp_v3.direct_debit.date_of_authorization,Дата на разрешението,Date of Authorization,Date of Authorization
hp_v3.direct_debit.stripe.verification_amount_1,Сума за проверка 1,Verification Amount 1,Verification Amount 1
hp_v3.direct_debit.stripe.verification_amount_2,Сума за проверка 2,Verification Amount 2,Verification Amount 2
hp_v3.direct_debit.authorisation_code,Код за разрешение,Authorisation code,Authorisation code
hp_v3.portal.term.months,месеци,months,months
hp_v3.pm.agreement.gocardless_payment_cancellation,"Това упълномощаване може да бъде отменено директно във вашата банка или чрез изпращане по имейл на %{merchant_name} на %{merchant_email}. Моля, изчакайте до 7 дни, за да бъде отменено това разрешение.",This authorization can be revoked directly with your bank or by emailing %{merchant_name} at %{merchant_email}. Please allow up to 7 days for this authorization to be cancelled.,This authorization can be revoked directly with your bank or by emailing %{merchant_name} at %{merchant_email}. Please allow up to 7 days for this authorization to be cancelled.
hp_v3.inapp_checkout.coupon_error,Невалиден код на купон,Invalid Coupon Code,Invalid Coupon Code
hp_v3.inapp_checkout.term.week,седмица,week,week
hp_v3.direct_debit.swedish_id,Шведски идентификационен номер,Swedish Identity Number,Swedish Identity Number
hp_v3.inapp_checkout.error,При изпращане на формуляра имаше грешки,There were errors while submitting the form,There were errors while submitting the form
hp_v3.portal.metered_item.usage_tooltip,Таксите се изчисляват въз основа на употребата. Последната актуализация на употребата беше на {{date}},Charges are calculated based on usage. Last usage update was on {{date}},Metered item usage tooltip content
hp_v3.pm.agreement.gocardless_sepa,"С подписването на този формуляр за упълномощаване упълномощавате (A) %{merchant_name} да изпраща инструкции до вашата банка за дебит на вашата сметка и (B) вашата банка да дебитира вашата сметка в съответствие с инструкциите от %{merchant_name}. Като част от вашите права имате право на възстановяване на суми от вашата банка при условията и реда на вашето споразумение с вашата банка. Възстановяването трябва да бъде поискано в рамките на 8 седмици, считано от датата, на която сметката ви е била дебитирана.","By signing this mandate form, you authorise (A) %{merchant_name} to send instructions to your bank to debit your account and (B) your bank to debit your account in accordance with the instructions from %{merchant_name}. As part of your rights, you are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By signing this mandate form, you authorise (A) %{merchant_name} to send instructions to your bank to debit your account and (B) your bank to debit your account in accordance with the instructions from %{merchant_name}. As part of your rights, you are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.portal.metered_subscription.unbilled_usage_disclaimer,Нефактурираните такси за използване от предишния ви абонамент ще бъдат таксувани през предстоящия цикъл на фактуриране.,Unbilled usage charges from your previous subscription will be charged in the upcoming billing cycle.,Unbilled usages disclaimer for a subscription in portal
hp_v3.portal.pm.ach,ACH,ACH,ACH
hp_v3.direct_debit.pending_verification,Изчаква проверка,Pending verification,Pending verification
hp_v3.inapp_checkout.term.days,дни,days,days
hp_v3.direct_debit.branch_code,Код на клона,Branch Code,Branch Code
hp_v3.portal.metered_subscription.desc_with_amount,Такси въз основа на използването до датата,Charges based on usage till date,Metered subscription description in portal with total charges
hp_v3.inapp_checkout.cart.item_text,елементи,items,items
hp_v3.portal.switch_account,Използвайте друг акаунт,Use a different account,Switch Account in portal
hp_v3.pm.amazon_payments,Amazon Pay,Amazon Pay,Amazon Pay
hp_v3.portal.cart.discounts.applied,прилага отстъпка,discount applied,discount applied
hp_v3.portal.gocardless_redirect,"Моля, плащайте сигурно чрез GoCardless в новия прозорец, който отворихме.",Please pay securely via GoCardless in the new window we opened.,Please pay securely via GoCardless in the new window we opened.
hp_v3.portal.invalid_email,Грешен имейл,Invalid email,Invalid email
hp_v3.direct_debit.account_type.business_checking,Проверка на бизнеса,Business Checking,Business Checking
hp_v3.portal.credit_card,Кредитна карта,Credit card,A credit card
hp_v3.paynow.invoice_number,Номер на фактура %{invoice_no},Invoice #%{invoice_no},Invoivce #123
hp_v3.pm.giropay,giropay,giropay,Giropay name
hp_v3.inapp_checkout.invalid_email,Грешен имейл,Invalid email,Invalid email
hp_v3.paynow.billing_period,Период на фактуриране,Billing period,Billing period
hp_v3.portal.card_expiring,изтича,is expiring,card about to expire
hp_v3.inapp_checkout.vat,"Моля, въведете вашия ДДС номер",Please Enter your VAT Number,Enter VAT Number
hp_v3.incl_tax.txt,с включен данък,Incl tax, The displayed amount is inclusive of tax
hp_v3.portal.invalid,Невалидно,Invalid,card has expired
hp_v3.portal.term.weekly,седмично,weekly,weekly
hp_v3.direct_debit.gocardless_pad_sub_header,Предварително разрешен дебит,Pre-Authorized Debit,Pre-Authorized Debit
hp_v3.portal.expired,Просрочен,Expired,card has expired
hp_v3.inapp_checkout.pm.ach,ACH,ACH,ACH
hp_v3.portal.term.week,седмица,week,week
hp_v3.portal.billing_edit,"Кликнете, за да редактирате адреса за фактуриране",Click to edit billing address,Change billing details
hp_v3.pm.agreement.gocardless.contact,За запитвания ни се обадете на <b> %{merchant_phone} </b> или ни изпратете имейл на <b> %{merchant_email} </b>,For queries call us <b>%{merchant_phone}</b> or email us at <b>%{merchant_email}</b>,For queries call us %{merchant_phone} or email us at %{merchant_email}
hp_v3.direct_debit.pad,PAD,PAD,PAD
hp_v3.direct_debit.bank_code,Банков код,Bank Code,Bank Code
hp_v3.direct_debit.institution_number,Номер на институцията,Institution Number,Institution Number
hp_v3.inapp_checkout.select_field_default,Изберете опция,Pick an option,select fields default prompt
hp_v3.portal.account_signup,Регистриран на,Signed up on,Account was created on
hp_v3.portal.ach.authorized,Упълномощен от ACH,ACH Authorized,ACH Authorized
hp_v3.direct_debit.gocardless_bacs.protected_prefix,Вашите плащания са защитени от,Your payments are protected by,Your payments are protected by
hp_v3.pm.agreement.gocardless_ach1," %{name} упълномощава %{merchant_name} да дебитира банковата сметка, посочена в съответствие със стоките или услугите, предоставени от %{merchant_name}.",%{name} authorizes %{merchant_name} to debit the bank account indicated in accordance with the goods or services provided by %{merchant_name}.,%{name} authorizes %{merchant_name} to debit the bank account indicated in accordance with the goods or services provided by %{merchant_name}.
hp_v3.pm.agreement.gocardless_ach2,"Подробности за конкретни плащания ще бъдат предоставени чрез известие по имейл, 2 дни преди да бъдат извършени плащания.","Details of specific payments will be provided via email notification, 2 days prior to any payments being taken.","Details of specific payments will be provided via email notification, 2 days prior to any payments being taken."
hp_v3.paynow.gocardless_redirect,"Моля, плащайте сигурно чрез GoCardless в новия прозорец, който отворихме.",Please pay securely via GoCardless in the new window we opened.,Please pay securely via GoCardless in the new window we opened.
hp_v3.pm.agreement.gocardless_autogiro9,"<b> Срок на валидност на мандата, отмяна </b> <br/> Мандатът е валиден до допълнително известие. Платецът има право да отмени мандата по всяко време, като се свърже с получателя или с неговия или нейния доставчик на платежни услуги. За да спре плащанията, които все още не са извършени, известието за отнемане на мандата трябва да бъде получено от получателя не по-късно от пет банкови работни дни преди датата на падежа или да бъде получено от доставчика на платежни услуги на платеца не по-късно от банковия бизнес ден преди падежа в момента, посочен от доставчика на платежни услуги.","<b>Mandate's period of validity, revocation</b><br/> The mandate is valid until further notice. The payer has the right to revoke the mandate at any time by contacting the payee or his or her payment service provider. In order to stop payments not yet carried out, the notice of the revocation of the mandate must be received by the payee no later than five banking business days before the due date or be received by the payer's payment service provider no later than the banking business day before the due date at the point in time indicated by the payment service provider.","<b>Mandate's period of validity, revocation</b><br/> The mandate is valid until further notice. The payer has the right to revoke the mandate at any time by contacting the payee or his or her payment service provider. In order to stop payments not yet carried out, the notice of the revocation of the mandate must be received by the payee no later than five banking business days before the due date or be received by the payer's payment service provider no later than the banking business day before the due date at the point in time indicated by the payment service provider."
hp_v3.pm.agreement.gocardless_autogiro3,"<b> Общи </b> <br/> Autogiro е платежна услуга, която означава, че плащанията се извършват от сметката на платеца по инициатива на получателя. За да може платецът да плати чрез Autogiro, платецът трябва да даде своето съгласие на получателя, че получателят може да инициира плащания от сметката на платеца. Освен това доставчикът на платежни услуги на платеца (напр. Банка или платежна институция) трябва да одобри, че сметката може да се използва за Autogiro, а получателят трябва да одобри платеца като потребител на Autogiro.","<b>General</b><br/> Autogiro is a payment service that means that payments are carried out from the payer's account on the initiative of the payee. For the payer to be able to pay through Autogiro, the payer must provide his or her consent to the payee that the payee may initiate payments from the payer's account. In addition, the payer's payment service provider (e.g. bank or payment institution) must approve that the account can be used for Autogiro and the payee must approve of the payer as a user of Autogiro.","<b>General</b><br/> Autogiro is a payment service that means that payments are carried out from the payer's account on the initiative of the payee. For the payer to be able to pay through Autogiro, the payer must provide his or her consent to the payee that the payee may initiate payments from the payer's account. In addition, the payer's payment service provider (e.g. bank or payment institution) must approve that the account can be used for Autogiro and the payee must approve of the payer as a user of Autogiro."
hp_v3.portal.coupon_error,Невалиден код на купон,Invalid Coupon Code,Invalid Coupon Code
hp_v3.pm.agreement.gocardless_autogiro4,"Доставчикът на платежни услуги на платеца не е задължен да проверява предварително разрешението или да уведомява платеца за поисканите тегления. Тегленията се начисляват по сметката на платеца в съответствие с правилата, приложими при доставчика на платежни услуги на платеца. Платецът получава уведомление за тегления от своя доставчик на платежни услуги. По искане на платеца, мандатът може да бъде прехвърлен към друг акаунт при доставчика на платежни услуги или към акаунт при друг доставчик на платежни услуги.","The payer's payment service provider is not obliged to check the authorisation of or notify the payer of requested withdrawals in advance. Withdrawals are charged to the payer's account in accordance with the rules that apply at the payer's payment service provider. The payer receives notification of withdrawals from his or her payment service provider. On request of the payer, the mandate can be transferred to another account with the payment service provider or to an account with another payment service provider.","The payer's payment service provider is not obliged to check the authorisation of or notify the payer of requested withdrawals in advance. Withdrawals are charged to the payer's account in accordance with the rules that apply at the payer's payment service provider. The payer receives notification of withdrawals from his or her payment service provider. On request of the payer, the mandate can be transferred to another account with the payment service provider or to an account with another payment service provider."
