key,value,reference value,description
error.column.base_money.numeric,трябва да е число,should be a number,
error.invalid_expiry_info,невалидна информация за срока на годност,invalid expiry info,
error.column.number.allow_negative,не трябва да бъде отрицателно,should not be negative,
error.column.email.main,трябва да е валиден имейл , should be a valid email,
error.column.number.range.min_max,трябва да бъде в диапазона %{min} & %{max},should be in the range %{min} & %{max},
error.column.base_money.range.max,не трябва да надвишава %{max},should not exceed %{max},
error.column.number.range.max,не трябва да надвишава %{max},should not exceed %{max},
error.column.string.length.min,трябва да има поне %{min} знака , should have atleast %{min} characters,
error.atleast_today,Днес трябва да е поне,Should be atleast today,
error.column.base_money.range.min,трябва да бъде поне %{min},should be atleast %{min},
error.invalid_cvv,невалиден CVV,invalid CVV,
error.column.base_money.main,невалиден формат на валута , invalid currency format,
error.column.number.range.min,трябва да бъде поне %{min},should be atleast %{min},
error.column.string.length.max,не трябва да има повече от %{max} знака , should not have more than %{max} characters,
error.presence,не може да остане празно,cannot be blank,
error.wrong_format,Трябва да бъде във формат %{regex},Should be in %{regex} format,
error.column.string.length.fixed_length,трябва да съдържа %{min} знака , should be of %{min} characters,
error.date_format,невалиден формат на датата,invalid date format,
error.column.string.length.min_max,трябва да бъде между %{min} и %{max} знака , should be between %{min} and %{max} characters,
error.column.color.main,невалиден шестнадесетичен цветен код,invalid hex color code,
error.password.format,"Паролата ви трябва да е дълга най-малко 8 знака и да съдържа цяло число, азбука и специален знак","Your password must be at least 8 characters long and contain an integer, an alphabet, and a special character",
error.column.integer.strict_int,десетични стойности не са разрешени,decimal values are not allowed,
error.column.data.format_spaces,Невалиден формат на датата , Invalid date format,
error.card_number,Невалиден номер на кредитна карта,invalid credit card number,
error.register_for_gst_should_be_enabled,Това е задължително,This is mandatory,
error.column.uniqueness, %{column_name} вече съществува,%{column_name} already exists,
error.column.base_money.range.min_max,трябва да бъде в диапазона %{min} & %{max},should be in the range %{min} & %{max},
error.column.number.main,трябва да е число,should be a number,
error.vat_number_cannot_be_blank,ДДС номерът не може да бъде празен,VAT Number cannot be empty,
