key,value,reference value,description
card_orders.order.id,Идентификационен номер на поръчката,Order ID,
button.update_payment_method,Актуализирайте начина на плащане,Update Payment Method,
button.extend_subscription,Удължете абонамента,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Адрес за доставка,Shipping Address,
button.retarget_hp_url,Завършете вашата покупка,Complete Your Purchase,
button.reset_password,Нулиране на паролата,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Текущ цикъл,Current Cycle,
button.portal_verify_email,Проверете имейл адреса,Verify Email Address,
card_invoices.title,Вашите фактури,Your Invoices,
card_addresses.billing_address.full_billing_address,адрес на плащане,Billing Address,
button.pay_now,Плати сега,Pay Now,
button.claim_gift,Подарете иск,Claim Gift,
card_orders.order.shipment_carrier,Превозвач на пратката,Shipment carrier,
button.click_here,Натисни тук,Click Here,
card_contract_terms.contract_term.billing_cycle,Общ цикъл на фактуриране,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Избран начин на плащане,Selected payment method,
card_orders.order.batch_id,Партиден идентификатор,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Допълнителни детайли,Additional details,
card_recurring_items.title,Вашият абонамент,Your Subscription,
card_contract_terms.contract_term.termination_fee,Такса за прекратяване,Termination fee,
card_customer.title,Твойте детайли,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Адрес за доставка,Shipping Address,
card_gift_message.title,Ето лично съобщение за вас,Here's a personal message for you,
card_orders.order.amount,Сума на поръчката,Order Amount,
card_orders.order.shipping_date,Дата на изпращане,Shipment date,
card_hp_order_items.title,Артикули във вашата поръчка:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,В края на срока,At Term-End,
card_orders.order.tracking_id,Идент. № за проследяване,Tracking id,
card_recurring_items.subscription.po_number,номер на пощенска кутия,PO Number,
card_orders.order.note,Забележка,Note,
card_contract_terms.title,Подробности за договора,Contract details,
card_contract_terms.contract_term.total_contract_value,Обща стойност на договора,Total Contract Value,
card_contract_terms.contract_term.contract_period,Период на договора,Contract Period,
card_orders.title,Вашата поръчка,Your order,
card_customer.customer.id,ID,ID,
