key,value,reference value,description
quote.label.quote_amount,見積もり金額,Quote Amount,Quote amount label
quote.label.recurring_charges,定期的な料金,Recurring charges,Recurring charges
quote.label.tax.inclusive,包括的,Incl. ,Inclusive -  inclusive of all taxes
quote.header.label.unit_price,単価,Unit Price,Unit price is the heading under which the cost per unit of the product comes
quote.title.subscription,サブスクリプション,Subscription,Subscription sub heading
quote.label.billing_cycle,請求サイクル,Billing Cycle,Billing Cycle
quote.label.no_of_billing_cycles,請求サイクル数,No of billing cycles,No of billing cycles
quote.term.month,月,month,month
quote.header.label.sub_total,小計,Sub Total,Sub total
quote.term.months,月,months,months
quote.label.quote_date,見積もり日,Quote Date,quote date label
quote.label.chargeable_on_trial_start,試用開始時に課金,Chargeable on trial start,Chargeable on trial start
quote.label.vat_details,バットの詳細,Vat Details,VAT details label which is shown in vat incl quotes
quote.term.year,年,year,year
quote.title.subscription_detail,サブスクリプションの詳細,Subscription Details,Subscription Detail section heading
quote.label.include,インクルーシブデス,Includes ,includes
quote.customer_email.request_card,お支払い方法の詳細を更新する,Update your payment method details,Email subject that prompts the customer to enter the payment method details
quote.label.includes_discounts_and_taxes,割引と税金を含む,Includes discounts and taxes,Includes discounts and taxes
quote.title.shipped_to,発送先,Shipped To,Shipped to label - Under this comes the shipping address of the customer
quote.label.tax.vat,VAT,VAT,VAT -  is the tax description
quote.header.label.price,価格,Price,Price is the heading under which the cost of the product comes
quote.label.charges_on_acceptance,受理時の料金,Charges on acceptance,Charges on acceptance
quote.label.chargeable_on_plan_activation,プランのアクティベーション時に課金されます,Chargeable on plan activation,Chargeable on plan activation
quote.label.payment_status.initiated,支払い開始,Payment Initiated,Payment initiated for an quote text
quote.label.proforma_invoice,プロフォーマインボイス,Proforma Invoice,proforma invoice label
quote.label.proforma_invoice_date,プロフォーマ請求日,Proforma Invoice Date, proforma invoice data label
quote.label.adjustments,調整,Adjustments,The adjustments made to the quote 
quote.billing_cycle.12,12番目の請求サイクル,12th billing cycle,12th billing cycle
quote.billing_cycle.11,11番目の請求サイクル,11th billing cycle,11th billing cycle
quote.billing_cycle.10,10番目の請求サイクル,10th billing cycle,10th billing cycle
quote.term.weeks,数週間,weeks,weeks
quote.billing_cycle.23,23番目の請求サイクル,23rd billing cycle,23rd billing cycle
quote.billing_cycle.22,22番目の請求サイクル,22nd billing cycle,22nd billing cycle
quote.billing_cycle.21,21番目の請求サイクル,21st billing cycle,21st billing cycle
quote.billing_cycle.20,20番目の請求サイクル,20th billing cycle,20th billing cycle
quote.label.billing_frequency,請求頻度,Billing Frequency,Billing Frequency
quote.billing_cycle.16,16番目の請求サイクル,16th billing cycle,16th billing cycle
quote.billing_cycle.15,15番目の請求サイクル,15th billing cycle,15th billing cycle
quote.billing_cycle.14,14番目の請求サイクル,14th billing cycle,14th billing cycle
quote.billing_cycle.13,13番目の請求サイクル,13th billing cycle,13th billing cycle
quote.billing_cycle.19,19番目の請求サイクル,19th billing cycle,19th billing cycle
quote.billing_cycle.18,18番目の請求サイクル,18th billing cycle,18th billing cycle
quote.billing_cycle.17,17番目の請求サイクル,17th billing cycle,17th billing cycle
quote.billing_cycle.30,30番目の請求サイクル,30th billing cycle,30th billing cycle
quote.billing_cycle.34,34番目の請求サイクル,34th billing cycle,34th billing cycle
quote.billing_cycle.33,33番目の請求サイクル,33rd billing cycle,33rd billing cycle
quote.billing_cycle.32,32番目の請求サイクル,32nd billing cycle,32nd billing cycle
quote.billing_cycle.31,31番目の請求サイクル,31st billing cycle,31st billing cycle
quote.billing_cycle.27,27番目の請求サイクル,27th billing cycle,27th billing cycle
quote.billing_cycle.26,26番目の請求サイクル,26th billing cycle,26th billing cycle
quote.billing_cycle.25,25番目の請求サイクル,25th billing cycle,25th billing cycle
quote.billing_cycle.24,24番目の請求サイクル,24th billing cycle,24th billing cycle
quote.billing_cycle.29,29番目の請求サイクル,29th billing cycle,29th billing cycle
quote.billing_cycle.28,28番目の請求サイクル,28th billing cycle,28th billing cycle
quote.billing_cycle.41,41番目の請求サイクル,41st billing cycle,41st billing cycle
quote.billing_cycle.40,40番目の請求サイクル,40th billing cycle,40th billing cycle
quote.billing_cycle.45,45番目の請求サイクル,45th billing cycle,45th billing cycle
quote.billing_cycle.44,44番目の請求サイクル,44th billing cycle,44th billing cycle
quote.billing_cycle.43,43番目の請求サイクル,43rd billing cycle,43rd billing cycle
quote.billing_cycle.42,42番目の請求サイクル,42nd billing cycle,42nd billing cycle
quote.billing_cycle.38,38番目の請求サイクル,38th billing cycle,38th billing cycle
quote.billing_cycle.37,37番目の請求サイクル,37th billing cycle,37th billing cycle
quote.billing_cycle.36,36番目の請求サイクル,36th billing cycle,36th billing cycle
quote.billing_cycle.35,35番目の請求サイクル,35th billing cycle,35th billing cycle
quote.billing_cycle.39,39番目の請求サイクル,39th billing cycle,39th billing cycle
quote.billing_cycle.52,52番目の請求サイクル,52nd billing cycle,52nd billing cycle
quote.billing_cycle.51,51番目の請求サイクル,51st billing cycle,51st billing cycle
quote.billing_cycle.50,50番目の請求サイクル,50th billing cycle,50th billing cycle
quote.billing_cycle.56,56番目の請求サイクル,56th billing cycle,56th billing cycle
quote.billing_cycle.55,55番目の請求サイクル,55th billing cycle,55th billing cycle
quote.billing_cycle.54,54番目の請求サイクル,54th billing cycle,54th billing cycle
quote.billing_cycle.53,53番目の請求サイクル,53rd billing cycle,53rd billing cycle
quote.billing_cycle.49,49番目の請求サイクル,49th billing cycle,49th billing cycle
quote.billing_cycle.48,48番目の請求サイクル,48th billing cycle,48th billing cycle
quote.billing_cycle.47,47番目の請求サイクル,47th billing cycle,47th billing cycle
quote.billing_cycle.46,46番目の請求サイクル,46th billing cycle,46th billing cycle
quote.billing_cycle.63,63番目の請求サイクル,63rd billing cycle,63rd billing cycle
quote.billing_cycle.62,62番目の請求サイクル,62nd billing cycle,62nd billing cycle
quote.billing_cycle.61,61番目の請求サイクル,61st billing cycle,61st billing cycle
quote.billing_cycle.60,60番目の請求サイクル,60th billing cycle,60th billing cycle
quote.billing_cycle.67,67番目の請求サイクル,67th billing cycle,67th billing cycle
quote.billing_cycle.66,66番目の請求サイクル,66th billing cycle,66th billing cycle
quote.billing_cycle.65,65番目の請求サイクル,65th billing cycle,65th billing cycle
quote.billing_cycle.64,64番目の請求サイクル,64th billing cycle,64th billing cycle
quote.billing_cycle.59,59番目の請求サイクル,59th billing cycle,59th billing cycle
quote.billing_cycle.58,58番目の請求サイクル,58th billing cycle,58th billing cycle
