key,value,reference value,description
invoice.transaction.credit_applied,％{amount}のクレジットが％{date}に適用されました。,A credit of %{amount} was applied on %{date}.,A credit of amount was applied on date
constants.taxes.avalara_partial_tax_desc,*この金額は、お住まいの国の税法によって異なる可能性のある課税対象額に基づいて計算されています。,*This amount is calculated based on the taxable amount which may vary based on the taxation laws in your country.,avalara partial tax descirption text
invoice.transaction.voided_on,％{date}で無効になりました。,Voided on %{date}.,Voided on date
transaction.payment_method.by_card_null, カードで。, by Card.,payment with card
transaction.payment_method.via_pm, ％{payment_method}経由。, via %{payment_method}.,via payment method type
invoice.footer.title.adjustments,調整,Adjustments,Adjustments footer title
invoice.transaction.written_off,％{amount}は％{date}に償却されました。,%{amount} was written-off on %{date}.,Amount was writted off on date
transaction.payment_method.by_card, ％{card_type}カードで終わる％{last4_digits}。, by %{card_type} card ending %{last4_digits}.,payment with card
invoice.transaction.refunded_initiated,％{amount}の払い戻しは％{date}に開始されました,%{amount} refund was initiated on %{date},Amount refund was initiated on date
constants.invoice_customization.reverse_charge_msg,有効なVAT登録番号が提供され、逆請求メカニズムが適用されているため、この請求書にはVATは適用されません。,VAT is not applicable on this invoice because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.refunded_completed,％{amount}は％{date}に返金されました,%{amount} was refunded on %{date},Amount refunded on date
invoice.footer.title.payments,支払い,Payments,Payment footer title
constants.invoice_customization.cn_reverse_charge_msg,有効なVAT登録番号が提供され、逆請求メカニズムが適用されているため、このクレジットノートにはVATは適用されません。,VAT is not applicable on this credit note because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge mesage for credit note
transaction.payment_method.offline_payment,オフライン支払い,Offline Payment,Payment through other channels
transaction.payment_method.to_card_null, カードに。, to Card.,payment with card
constants.invoice_customization.vat_exemption_note_export_uk,英国はEUの一部ではなくなったため、当社のサービスは英国のVATの範囲外であることに注意してください。,"Please note that as the UK is no longer part of the EU, our services are outside the scope of UK VAT.",VAT Export Note for UK
transaction.payment_method.to_card, ％{card_type}カードの末尾が％{last4_digits}になります。, to %{card_type} card ending %{last4_digits}.,payment with card
invoice.footer.title.credits,クレジット,Credits,Credits footer title
invoice.transaction.adjustment,％{amount}の調整が％{date}に行われました。,An adjustment of %{amount} was made on %{date}.,Adjustment of amount was made on date
constants.invoice_customization.quote_reverse_charge_msg,有効なVAT登録番号が提供され、逆請求メカニズムが適用されているため、この％{quote_title}にはVATは適用されません。,VAT is not applicable on this %{quote_title} because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.chargeback_text,％{amount}のチャージバックは、％{date}の払い戻しとして記録されています,A chargeback of %{amount} has been recorded as refund on %{date},A chargeback recorded on a date
constants.invoice_customization.vat_exemption_note_export,この輸出取引は、EU VAT指令の第146条に従い、VATが免除されます。,This export transaction is exempt from VAT as per Article 146 of the EU VAT Directive., VAT Exemption for Export
transaction.payment_method.direct_debit,ACH,ACH,Direct Debit heading
transaction.payment_method.via_card_wallet_pm, ％{payment_method}経由（％{card_type}カードで終わる％{last4_digits}）。, via  %{payment_method} ( %{card_type} card ending %{last4_digits} ).,via payment method type
transaction.payment_method.by_pm, ％{payment_method}による。, by %{payment_method}.,by payment method type
