key,value,reference value,description
exceeded_allowed_coupon_code_limit,クーポンセットごとに許可されるクーポンコードは{0}のみです。,Only {0} coupon codes allowed per coupon set.,Only {0} coupon codes allowed per coupon set.
invalid_request_with_no_applicable_coupon,クーポンが見つからないか、該当するクーポンがありません,coupon not found or not a applicable coupon,coupon not found or not a applicable coupon
api_coupon_not_applied,クーポン{0}はこのサブスクリプションに適用されていません,coupon {0} has not been applied on this subscription,coupon {0} has not been applied on this subscription
error_while_uploading_coupon_code,アップロード中にエラーが発生しました。行{0}で重複するクーポンコードが見つかりました。,Error during upload. Duplicate coupon code found at row {0}.,Error during upload. Duplicate coupon code found at row {0}.
already_redeemed,クーポン{0}はすでにこのサブスクリプションと引き換えられています,The coupon {0} is already redeemed for this subscription,The coupon {0} is already redeemed for this subscription
rec_coupon_not_supported,1回限りのクーポンのみがサポートされているため、クーポン{0}は適用できません,Coupon {0} cannot be applied as only one-time coupons are supported,Coupon {0} cannot be applied as only one-time coupons are supported
cannot_delete_archived_coupon_code,使用済みクーポンコードは削除できません,Cannot delete used coupon code,Cannot delete used coupon code
un_supported_file_format,サポートされていないファイル形式。 CSVファイルのみが許可されます,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
cannot_delete_exhausted_coupon_set,使い切ったクーポンセットは削除できません,Cannot delete exhausted Coupon Set,Cannot delete exhausted Coupon Set
max_redemptions_reached,渡されたクーポン{0}はすでに{1}回引き換えられています。これ以上の償還は許可されていません,The passed coupon {0} has already been redeemed {1} times. No more redemptions are allowed,Maximum redemption count of the coupon is exceeded.
too_many_characters_in_coupon_code,行{1}のクーポンコードで{0}文字を超えています,More than {0} characters is found at coupon code in row {1},More than {0} characters is found at coupon code in row {1}
invalid_coupon,そのようなクーポンは見つかりませんでした,No such coupon found,No such coupon found
coupon_set_name_alreay_exists,別のクーポンのクーポンセット名はすでに存在します。,coupon set name already exists for another coupon.,coupon set name already exists for another coupon.
applicable_item_limit_exceeded,1つ以上のクーポンに{0}を超える該当するアイテムがあります。詳細については、support @ chargebee.comにお問い合わせください。,One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.,One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.
invalid_subscription_state,クーポンを適用/変更するための無効なサブスクリプション状態,Invalid subscription state to apply/change coupon,Invalid subscription state to apply/change coupon
exceeded_allowed_coupon_set_limit,クーポンごとに許可されるクーポンセットは{0}のみです。,Only {0} coupon sets allowed per coupon.,Only {0} coupon sets allowed per coupon.
cannot_archive_redeemed_coupon_code,利用したクーポンコードをアーカイブできません,Cannot archive a redeemed coupon code,Cannot archive a redeemed coupon code
two_coupons_of_same_type,このクーポンは、このサブスクリプションには適用できません。詳細については、販売者にお問い合わせください。,This coupon cannot be applied for this subscription. Please contact the seller for more details.,This coupon cannot be applied for this subscription. Please contact the seller for more details.
no_such_coupon,利用できるそのようなクーポン{0}はありません,No such coupon {0} to redeem,Coupon is not found
coupon_not_applicable,クーポン{0}は、どのアイテムにも適用されないため、適用できません。,Coupon {0} cannot be applied as it is not applicable to any of the items,Coupon is not applicable for any of the passed item
no_coupon_code_found,ファイルにクーポンコードが見つかりません。,No coupon codes found in the file.,No coupon codes found in the file.
coupon_expired,適用されたクーポン{0}はすでに{1}で期限切れになっています,Applied coupon {0} has already expired on {1},Applied coupon {0} has already expired on {1}
invalid_request_with_no_coupon,このサブスクリプションにはクーポンが適用されていません,No coupons have been applied on this subscription,No coupons have been applied on this subscription
could_not_read_the_file,CSVファイルのコンテンツを読み取ることができませんでした。,Could not able to read the content in CSV file.,Could not able to read the content in CSV file.
invalid_coupon_code,無効なクーポンコード,Invalid coupon code,Invalid coupon code
coupon_code_not_applicable_for_this_coupon,このクーポンにはクーポンコードは適用されません,Coupon code is not applicable for this coupon,Coupon code is not applicable for this coupon
coupon_code_already_exists,クーポンコードはすでに存在します。複製は許可されていません,Coupon code already exists. Duplicate not allowed,Coupon code already exists. Duplicate not allowed
