key,value,reference value,description
error.column.base_money.numeric,数字である必要があります,should be a number,
error.invalid_expiry_info,無効な有効期限情報,invalid expiry info,
error.column.number.allow_negative,負であってはならない,should not be negative,
error.column.email.main, 有効なメールである必要があります, should be a valid email,
error.column.number.range.min_max,％{min}と％{max}の範囲内である必要があります,should be in the range %{min} & %{max},
error.column.base_money.range.max,％{max}を超えてはなりません,should not exceed %{max},
error.column.number.range.max,％{max}を超えてはなりません,should not exceed %{max},
error.column.string.length.min, 少なくとも％{min}文字が必要です, should have atleast %{min} characters,
error.atleast_today,今日は少なくとも,Should be atleast today,
error.column.base_money.range.min,少なくとも％{min}である必要があります,should be atleast %{min},
error.invalid_cvv,無効なCVV,invalid CVV,
error.column.base_money.main, 無効な通貨形式, invalid currency format,
error.column.number.range.min,少なくとも％{min}である必要があります,should be atleast %{min},
error.column.string.length.max, ％{max}文字を超えてはなりません, should not have more than %{max} characters,
error.presence,空白にすることはできません,cannot be blank,
error.wrong_format,％{regex}形式である必要があります,Should be in %{regex} format,
error.column.string.length.fixed_length, ％{min}文字である必要があります, should be of %{min} characters,
error.date_format,無効な日付形式,invalid date format,
error.column.string.length.min_max, ％{min}から％{max}文字の間である必要があります, should be between %{min} and %{max} characters,
error.column.color.main,無効な16進カラーコード,invalid hex color code,
error.password.format,パスワードは8文字以上で、整数、アルファベット、特殊文字が含まれている必要があります,"Your password must be at least 8 characters long and contain an integer, an alphabet, and a special character",
error.column.integer.strict_int,10進値は許可されていません,decimal values are not allowed,
error.column.data.format_spaces, 無効な日付形式, Invalid date format,
error.card_number,クレジットカード番号が無効です,invalid credit card number,
error.register_for_gst_should_be_enabled,これは必須です,This is mandatory,
error.column.uniqueness,％{column_name}はすでに存在します,%{column_name} already exists,
error.column.base_money.range.min_max,％{min}と％{max}の範囲内である必要があります,should be in the range %{min} & %{max},
error.column.number.main,数字である必要があります,should be a number,
error.vat_number_cannot_be_blank,VAT番号を空にすることはできません,VAT Number cannot be empty,
