key,value,reference value,description
sub_details_card.metered_item.footnote,数量は、請求期間中の使用量によって異なる場合があります。,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,この顧客のサブスクリプションと料金を支払っているため、このメールを受信して​​います,You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,このリンクは7日で期限切れになります。,This link will expire in 7 days.,
sub_details_card.metered_item.units,単位,Units,
card_offline_pm.instruction.text,サービスエージェントの到着時に、正確な金額の準備ができていることを確認してください。,Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,詳細はこちらからダウンロードしてご覧いただけます。このリンクは7日で期限切れになります。,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,あなたはこの顧客の親であるため、このメールを受信して​​います。,You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,この請求書はあなたの親アカウントによって支払われました,This invoice was paid by your parent account,
download_attachments_note.link_text,ダウンロード,Download,
invoice_details_card.download_link.text,1つ以上の請求書をすべてダウンロードして表示する,Download and view all invoices,
