key,value,reference value,description
card_orders.order.id,注文ID,Order ID,
button.update_payment_method,お支払い方法の更新,Update Payment Method,
button.extend_subscription,サブスクリプションの延長,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,お届け先の住所,Shipping Address,
button.retarget_hp_url,購入を完了する,Complete Your Purchase,
button.reset_password,パスワードを再設定する,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,現在のサイクル,Current Cycle,
button.portal_verify_email,メールアドレスの確認,Verify Email Address,
card_invoices.title,あなたの請求書,Your Invoices,
card_addresses.billing_address.full_billing_address,請求先住所,Billing Address,
button.pay_now,今払う,Pay Now,
button.claim_gift,ギフトの請求,Claim Gift,
card_orders.order.shipment_carrier,配送業者,Shipment carrier,
button.click_here,ここをクリック,Click Here,
card_contract_terms.contract_term.billing_cycle,合計請求サイクル,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,選択したお支払い方法,Selected payment method,
card_orders.order.batch_id,バッチID,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,追加の詳細,Additional details,
card_recurring_items.title,サブスクリプション,Your Subscription,
card_contract_terms.contract_term.termination_fee,解約手数料,Termination fee,
card_customer.title,あなたの詳細,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,お届け先の住所,Shipping Address,
card_gift_message.title,これがあなたへの個人的なメッセージです,Here's a personal message for you,
card_orders.order.amount,注文金額,Order Amount,
card_orders.order.shipping_date,出荷日,Shipment date,
card_hp_order_items.title,ご注文の商品：,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,期末に,At Term-End,
card_orders.order.tracking_id,トラッキングID,Tracking id,
card_recurring_items.subscription.po_number,PO番号,PO Number,
card_orders.order.note,注意,Note,
card_contract_terms.title,契約内容,Contract details,
card_contract_terms.contract_term.total_contract_value,総契約額,Total Contract Value,
card_contract_terms.contract_term.contract_period,契約期間,Contract Period,
card_orders.title,ご注文,Your order,
card_customer.customer.id,ID,ID,
