key,value,reference value,description
account.first_name.label,Ім'я,First Name,
account.first_name.help,,,
account.last_name.label,Прізвище,Last Name,
account.last_name.help,,,
account.email.label,Електронна пошта,Email,
account.email.help,,,
account.company.label,Компанія,Company,
account.company.help,,,
account.phone.label,Телефон,Phone,
account.phone.help,,,
billing.first_name.label,Ім'я,First Name,
billing.first_name.help,,,
billing.last_name.label,Прізвище,Last Name,
billing.last_name.help,,,
billing.email.label,Електронна пошта,Email,
billing.email.help,,,
billing.phone.label,Телефон,Phone,
billing.phone.help,,,
billing.company.label,Компанія,Company,
billing.company.help,,,
billing.line1.label,Адреса1,Address Line1,
billing.line1.help,,,
billing.line2.label,Адресний рядок 2,Address Line2,
billing.line2.help,,,
billing.line3.label,Адреса3,Address Line3,
billing.line3.help,,,
billing.city.label,Місто,City,
billing.city.help,,,
billing.zip.label,Zip,Zip,
billing.zip.help,,,
billing.country.label,Країна,Country,
billing.country.help,,,
billing.region.label,Держава,State,
billing.region.help,,,
billing.state_code.label,Держава,State,
billing.state_code.help,,,
tax.vat_number.label,ІПН,VAT Number,
tax.vat_number.help,,,
tax.registered_for_gst.label,Я зареєструвався на GST,I have registered for GST,
tax.registered_for_gst.help,,,
shipping.first_name.label,Ім'я,First Name,
shipping.first_name.help,,,
shipping.last_name.label,Прізвище,Last Name,
shipping.last_name.help,,,
shipping.email.label,Електронна пошта,Email,
shipping.email.help,,,
shipping.phone.label,Телефон,Phone,
shipping.phone.help,,,
shipping.company.label,Компанія,Company,
shipping.company.help,,,
shipping.line1.label,Адреса1,Address Line1,
shipping.line1.help,,,
shipping.line2.label,Адресний рядок 2,Address Line2,
shipping.line2.help,,,
shipping.line3.label,Адреса3,Address Line3,
shipping.line3.help,,,
shipping.city.label,Місто,City,
shipping.city.help,,,
shipping.zip.label,Zip,Zip,
shipping.zip.help,,,
shipping.country.label,Країна,Country,
shipping.country.help,,,
shipping.region.label,Держава,State,
shipping.region.help,,,
shipping.state_code.label,Держава,State,
shipping.state_code.help,,,
gift.first_name.label,Ім'я,First Name,
gift.first_name.help,,,
gift.last_name.label,Прізвище,Last Name,
gift.last_name.help,,,
gift.email.label,Електронна пошта,Email,
gift.email.help,,,
gift.note.label,,,
gift.note.help,,,
gift.signature.label,"Від кого ми повинні сказати, що це",Whom should we say it's from,
gift.signature.help,,,
gift.gift_schedule_type.label,,,
gift.gift_schedule_type.help,,,
gift.gift_schedule_at.label,Дата,Date,
gift.gift_schedule_at.help,,,
gift.gift_schedule_time.label,Час,Time,
gift.gift_schedule_time.help,,,
card.first_name.label,Ім'я,First Name,
card.first_name.help,,,
card.last_name.label,Прізвище,Last Name,
card.last_name.help,,,
card.number.label,Кількість,Number,
card.number.help,,,
card.expiry.label,Термін дії,Expiry,
card.expiry.help,,,
card.expiry_year.label,Термін дії,Expiry,
card.expiry_year.help,,,
card.cvv.label,Cvv,Cvv,
card.cvv.help,,,
card.billing_addr1.label,Адреса1,Address Line1,
card.billing_addr1.help,,,
card.billing_addr2.label,Адресний рядок 2,Address Line2,
card.billing_addr2.help,,,
card.billing_city.label,Місто,City,
card.billing_city.help,,,
card.billing_zip.label,Zip,Zip,
card.billing_zip.help,,,
card.billing_country.label,Країна,Country,
card.billing_country.help,,,
card.billing_region.label,Держава,State,
card.billing_region.help,,,
card.billing_state_code.label,Держава,State,
card.billing_state_code.help,,,
