key,value,reference value,description
credit_note.label.credit_note,Kredi notu,Credit Note,The title credit note
credit_note.header.label.units,Birimler,Units,The table heading under which the product count is displayed. The number of units sold/returned/replaceed
credit_note.title.refunds,Para iadeleri,Refunds,Refunds
credit_note.label.sub_total,Ara toplam,Sub Total,Sub total - Label to indicate the sub total amount
credit_note.branding.test_label,"Bu, Chargebee tarafından oluşturulan örnek bir kredi notudur",This is a sample credit note generated by Chargebee,Chargebee logo for the sandbox site on all invoices to indicate that it is just a sample
credit_note.title.refunds_and_allocations,İadeler ve Tahsisler,Refunds & Allocations, Refunds and Allocations
credit_note.label.shipped_to,Kargolandı,Shipped To,Label - The customer's shipping address follows this label
credit_note.header.label.unit_price,Birim fiyat,Unit Price,The table heading under which the cost of the product per unit is displayed
credit_note.label.fractional_correction,Kesirli Düzeltme,Fractional Correction,Fractional Correction
credit_note.label.reason_code,Sebep kodu,Reason Code,Label Reason code. Why the credits were issued
credit_note.refund_transaction.text, %{amount} %{date} tarihinde iade edildi,%{amount} was refunded on %{date},Amount  refunded on a date
credit_note.label.tax.inclusive,kapsayıcı,incl. ,short form for inclusive as in tax inclusive
credit_note.label.date,Tarih (değiştir | kaynağı değiştir),Date,Label date
credit_note.label.tax.vat,VAT,VAT,VAT
credit_note.label.tax.exclusive,özel,excl. ,short form for exclusive as in tax exclusive
credit_note.header.label.price,Fiyat,Price,The table heading under which the cost of the product is displayed
credit_note.label.total,Toplam,Total,Total - label the net amount of the invoice/credit note
credit_note.title.allocations,Tahsisler,Allocations,Allocations
credit_note.label.round_off,Yuvarlama,Round Off,Indicates that all numbers have been rounded off to a whole number
credit_note.label.refunds,Para iadeleri,Refunds,Refunds - label indicating when a part or full invoice amount is given back
credit_note.label.ref_invoice,Ref Fatura,Ref Invoice,testing
credit_note.label.due,Mevcut miktar,Amount Available,Label to indicate the amount available for the customer to apply credits in the future
credit_note.label.tax.inclusive_of_vat,KDV dahil,incl. VAT,VAT Inclusive -  inclusive of all taxes
credit_note.label.billed_to,Fatura,Billed To,Label - The customer's billing address follows this label
credit_note.label.allocations,Tahsisler,Allocations,Credit note label indicating the allocations
credit_note.label.amount,Miktar,Amount,Label amount
credit_note.header.label.amount,Miktar,Amount,Amount label
credit_note.applied_transaction.text, %{date} tarihinde ' %{invoice_number}' faturası için %{amount} tahsis edildi.,%{amount} was allocated for invoice '%{invoice_number}' at %{date}.,Amount was allocated for invoice #123 at date.
credit_note.label.customer_id,Müşteri Kimliği,Customer ID,Label customer id
credit_note.header.label.sub_total,Ara toplam,Sub Total,Sub total - Label to indicate the sub total amount
credit_note.label.tax.tax,Vergi,Tax,Tax
credit_note.header.label.discounts,İndirim,Discount,Label that lists the discounts issued
credit_note.label.tax.exclusive_of_vat,KDV hariç,excl. VAT,VAT Exclusive - exclusive of taxes
credit_note.header.label.description,Açıklama,Description,The table heading under which the product description comes
credit_note.label.id,ID,ID,Id - the credit note id
credit_note.label.subscription,Abonelik,Subscription,The label subscription - All the subscription details follow the label
