key,value,reference value,description
sub_start_outside_plan_term,Abonelik başlangıç ​​tarihi fatura döneminden önce olamaz.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,cancelled_at tarihinde ({0}) sonra olamaz.,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,İndirimlerle ilgili sorun. Daha fazla ayrıntı için lütfen destek ile iletişime geçin.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,"Deneme bitişi, başlangıç ​​tarihinden önce olamaz",Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,"Abonelik, cari dönemin sonunda iptal edilmesi planlandığı için güncellenemez",Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Abonelik yalnızca Deneme ve Etkin durumlarında güncellenebilir,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,{0} aboneliği için boş bırakılamaz,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,Abonelik duraklatılmışsa veya duraklatılacak şekilde planlanmışsa iptal planlanamaz.,Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,"{0}, {2} aracılığıyla {1} Otomatik Ödeme kullanmak zorunludur",{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,En az bir yinelenmeyen eklenti veya ödeme öğesi mevcut olmalıdır,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Kart geçici jeton yaklaşımı bu ağ geçidi için desteklenmiyor,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,Müşteri tarafından fatura adresine girilen AB ülkesi IP adresi veya kart kutusu numarası ile doğrulanamadığından işlem başarısız oldu.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,Aktif bir ödeme yönteminiz olmadığı için aboneliği devam ettiremezsiniz.,Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,Dosyada geçerli kart olmadığı için abonelik oluşturulamıyor,Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
invalid_state_for_cancel,Zaten İptal Edilmiş veya Süresi Dolmuş bir abonelik iptal edilemez,Cannot cancel a subscription that is Cancelled or Expired already,Cannot cancel a subscription that is Cancelled or Expired already
invalid_state_for_collect,Bu işlem yalnızca payment_due / not_paid durumundaki bir veya daha fazla fatura için desteklenir,This operation is supported only for the invoices in payment_due/not_paid status,This operation is supported only for the invoices in payment_due/not_paid status
resume-subscription.invalid_resume_date,pause_date ({0}) tarihinde veya öncesinde olamaz.,cannot be on or before pause_date ({0}).,cannot be on or before pause_date ({0}).
charge_failed,Ödeme tahsilatı başarısız oldu. Nedeni: {0},Payment collection failed. Reason: {0},Payment collection failed. Reason: {0}
charge_item_not_supported_eot,Dönem sonunda değişen bir aboneliğe ücret kalemi eklenemez.,Charge item cannot be added to a subscription changing at end of term.,Charge item cannot be added to a subscription changing at end of term.
charge_item_not_supported,"Fatura hemen yükseltilmediğinden, masraf kalemi şimdi eklenemez.",Charge item cannot be added now as invoice is not raised immediately.,Charge item cannot be added now as invoice is not raised immediately.
invalid_term_end_date,Tarih bugünden önce olmamalıdır,The date should not be prior to today,The date should not be prior to today
