key,value,reference value,description
card_orders.order.id,Sipariş Kimliği,Order ID,
button.update_payment_method,Ödeme Yöntemini Güncelle,Update Payment Method,
button.extend_subscription,Aboneliği Uzatın,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Teslimat Adresi,Shipping Address,
button.retarget_hp_url,Satın Alma İşleminizi Tamamlayın,Complete Your Purchase,
button.reset_password,Şifreyi yenile,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Mevcut Döngü,Current Cycle,
button.portal_verify_email,E-posta Adresini doğrulayın,Verify Email Address,
card_invoices.title,Faturalarınız,Your Invoices,
card_addresses.billing_address.full_billing_address,Fatura Adresi,Billing Address,
button.pay_now,Şimdi öde,Pay Now,
button.claim_gift,Hediye Talep Et,Claim Gift,
card_orders.order.shipment_carrier,Gönderi taşıyıcısı,Shipment carrier,
button.click_here,Buraya tıklayın,Click Here,
card_contract_terms.contract_term.billing_cycle,Toplam Fatura Döngüleri,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Seçilen ödeme yöntemi,Selected payment method,
card_orders.order.batch_id,Toplu iş kimliği,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Ek detaylar,Additional details,
card_recurring_items.title,Aboneliğiniz,Your Subscription,
card_contract_terms.contract_term.termination_fee,"İptal ödemesi, sonlandırma ücreti",Termination fee,
card_customer.title,Detayların,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Teslimat Adresi,Shipping Address,
card_gift_message.title,İşte senin için kişisel bir mesaj,Here's a personal message for you,
card_orders.order.amount,Sipariş miktarı,Order Amount,
card_orders.order.shipping_date,Sevkiyat tarihi,Shipment date,
card_hp_order_items.title,Siparişinizdeki ürünler:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Dönem Sonunda,At Term-End,
card_orders.order.tracking_id,İzleme kimliği,Tracking id,
card_recurring_items.subscription.po_number,PO Numarası,PO Number,
card_orders.order.note,Not,Note,
card_contract_terms.title,Sözleşme ayrıntıları,Contract details,
card_contract_terms.contract_term.total_contract_value,Toplam Sözleşme Değeri,Total Contract Value,
card_contract_terms.contract_term.contract_period,Sözleşme süresi,Contract Period,
card_orders.title,Siparişiniz,Your order,
card_customer.customer.id,ID,ID,
