key,value,reference value,description
hp.portal.mark.backup,Yedek olarak işaretle,Mark as Backup,Marking a payment method as Backup
hp.billing_period.week, %{period} Hafta,%{period} Weeks,2 Weeks
hp.portal.powered_by,Tarafından desteklenmektedir,Powered by,Powered by chargebee
hp.clientjs.cannot_be_blank,boş bırakılamaz,cannot be blank,cannot be blank
action_error.post,Gönderilirken hatalar oluştu,There were errors while submitting,There were errors while submitting
hp.change_link,Değişiklik,Change,Change link
hp.portal.signed_up, %{date} tarihinde kaydoldunuz,Signed up on %{date},Account signed up on 12-03-2016
hp.portal.invoice.showing,Gösteriliyor,Showing,Showing invoice label
payment_method.info.card, %{last4_digits} ile biten kart,card ending with %{last4_digits},card ending with 4111
payment_method.info.direct_debit," %{bank_name}, %{last4_digits} ile biten hesap numarası","%{bank_name}, Account number ending with %{last4_digits}",
hp.portal.chargebee_secure,Chargebee Güvenli Ödeme,Chargebee Secure Payment,Chargebee Secure Payment - security statement
hp.portal.payment_method_role.backup,Destek olmak,Backup,Payment method is tagged as Backup
hp.gocardless.desc,Otomatik Ödemeyi ayarlayın,Set up Direct Debit,Set up Direct Debit - gateway label
hp.portal.mark.primary,Birincil olarak işaretle,Mark as Primary,Marking a payment method as Primary
hp.bt_apple_card, %{card_type} kartı,%{card_type} card,Visa Card
hp.apple_card_ending,Kartla biten ... %{digits},Card ending ... %{digits},Card Ending .. 4444
hp.clientjs.successful_card_update,kart bilgilerinizi başarıyla güncellediniz.,you have successfully updated your card details.,you have successfully updated your card details.
hp.amazon.desc,Amazon hesabınızdaki bilgileri kullanarak güvenli bir şekilde ödeme yapın.,Pay securely using the information on your Amazon account.,Pay securely using the information on your Amazon account - one liner for amazon gateway payments
hp.portal.remove.backup,Yedeklemeyi Kaldır,Remove Backup,Unmarking a payment method as Backup
hp.card_ending, %{card_type} kartı bitiyor ... %{digits},%{card_type} card ending ... %{digits},Visa Card Ending .. 4444
hp.clientjs.successful_signup,hizmete başarıyla kaydoldunuz,you have successfully signed up for the service,you have successfully signed up for the service
apple_pay.label.tax,VERGİ (HENÜZ HESAPLANACAK),TAX (YET TO BE CALCULATED),Label for tax amount
hp.portal.paypal_redirect,PayPal'a yönlendiriliyor ...,Redirecting to PayPal...,Redirecting to PayPal... - info
hp.order_summary.terms_to_charge, %{no_of_terms} şartları için,for %{no_of_terms} terms,($100.00 x 3) for 2 terms
hp.clientjs.submit_error,Gönderilirken hatalar oluştu,There were errors while submitting,There were errors while submitting
hp.clientjs.problem_while_processing,Formunuzu işlerken sorun. Lütfen form bilgilerinizi doğrulayın.,Problem while processing your form. Please verify your form details.,Problem while processing your form. Please verify your form details.
hp.portal.payment_method_role.primary,Birincil,Primary,Payment method is tagged as Primary
payment_method.info.paypal_express_checkout,PayPal Express Checkout hesabı,PayPal Express Checkout account,PayPal Express Checkout account
hp.portal.ach_agree_details1," %{merchant_name} 'e, belirtilen Finans Kuruluşundaki (bizim) hesabımdan para çekmesi için yetki veriyorum ve talep ediyorum ve bu fonları alacak. Ben (biz) %{merchant_name} 'ye herhangi bir hatayı düzeltmek için gereken her türlü işlemi yapma yetkisi veriyorum.","I (We) hereby authorize and request %{merchant_name} to debit funds from my (our) account at the Financial Institution indicated, and credit the funds. I (we) authorize %{merchant_name} to take any and all action required to correct any errors.","I (We) hereby authorize and request Chargebee to debit funds from my (our) account at the Financial Institution indicated, and credit the funds. I (we) authorize Chargebee to take any and all action required to correct any errors."
hp.portal.ach_agree_details2,"Aşağıdaki düğmeyi tıklayarak, bu ACH Doğrudan Ödemeler için Borç Yetkilendirme Sözleşmesinde verdiğiniz bilgilerin eksiksiz, doğru olduğunu ve yukarıda seçilen amaç için gönderildiğini onaylamış olursunuz. Bu yetkiyi %{merchant_email} veya %{merchant_phone} ile iletişime geçerek (biz) bu yetkiyi iptal etmek istediğimi (biz) %{merchant_name} 'ye bildirene kadar yürürlükte kalacaktır.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above. It will remain in effect until I (we) notify %{merchant_name} that I (we) wish to revoke this authorization by contacting %{merchant_email} or %{merchant_phone}.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above.  It will remain in effect until I (we) notify Chargebee that I (we) wish to revoke this authorization by contacting sam@example.com or 9898982345."
hp.bank_account.desc,Banka hesabı,Bank Account,Bank Account label
hp.portal.date,Tarih (değiştir | kaynağı değiştir),Date,Date
hp.gocardless.redirect,Otomatik Ödeme Sağlayıcısına Yönlendiriliyor ...,Redirecting to Direct Debit Provider...,Redirecting to Direct Debit Provider... - info
hp.billing_period.year, %{period} Yıl,%{period} Years,2 Months
hp.copied,Kopyalandı,Copied,Copied URL
hp.error.undetermined_vat_number,VIES hizmeti kullanılamadığından KDV numarası doğrulanamadı.,Could not validate VAT number as VIES service is unavailable.,Could not validate VAT number as VIES service is unavailable.
apple_pay.label.charges,ÜCRETLER,CHARGES,Label for main line item amount
payment_method.info.amazon_payments,Amazon Payments hesabı,Amazon Payments account,Amazon Payments account
hp.clientjs.invalid_coupon_code,Geçersiz kupon kodu,Invalid coupon code,Invalid coupon code
hp.error.undetermined_abn_number,ABN Arama sunucusu çalışmadığı için ABN işlenemiyor.,Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
hp.portal.ach_agreement,ACH Yetkilendirme Anlaşması,ACH Authorization Agreement,ACH Authorization Agreement - Agreement label
hp.error.invalid_vat_number,Geçersiz KDV Numarası,Invalid VAT Number,Invalid VAT Number
hp.portal.account,Hesap,Account,Account user account label
hp.portal.manage,Yönetin,Manage,Portal account Manage label
hp.error.invalid_abn_number,Geçersiz ABN,Invalid ABN ,Invalid ABN
hp.billing_period.month, %{period} Ay,%{period} Months,2 Months
action_error.get,İsteğiniz işlenirken hatalar oluştu,There were errors while processing your request,There were errors while processing your request
apple_pay.label.discount,İNDİRİMLER,DISCOUNTS,Label for discount amount
hp.update_payment_method.details,Ödeme yöntemi ayrıntılarını güncelleme ...,Updating the payment method details...,Updating the payment method details...
payment_method.info.direct_debit_no_bank_name, %{last4_digits} ile biten banka hesap numarası,bank account number ending with %{last4_digits},
