key,value,reference value,description
gift_order_confirmed.gift_receiver.email,Penerima e-mail,Recipient email,
contract_is_renewed.contract_term.contract_period,Masa kontrak,Contract Period,
subscription_pause_reminder.subscription.resume_date,Tanggal resume,Resume date,
welcome_mails_in_active_state.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
subscription_changed_all_other_changes.subscription.next_estimate_amount,Perkiraan biaya perpanjangan,Estimated charge on renewal,
credit_note_updated.credit_note.id,Nomor nota kredit,Credit note number,
welcome_mails_in_future_state.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
payments_and_credits_payment_initiated.customer_payment_method.info,Cara Pembayaran,Payment method,
contract_ends_and_subscription_continues.contract_term.contract_period,Masa kontrak,Contract Period,
subscription_reactivation.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
payments_and_credits_successful_recurring_payments.transaction.date,Tanggal pembayaran,Payment date,
payment_one_time_failures.transaction.amount,Jumlah yang ditagih,Invoiced amount,
subscription_paused.subscription.resume_date,Tanggal resume,Resume date,
payments_and_credits_refunded.transaction.date,Dikembalikan pada,Refunded on,
subscription_changed_all_other_changes.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
payments_and_credits_successful_payment.transaction.amount,Jumlah yang ditagih,Invoiced amount,
trial_started_for_future_subscriptions.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
gift_order_confirmed.gift.scheduled_at,Beri tahu pada,Notify on,
subscription_activated_from_future_state.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
gift_cancelled.gift.scheduled_at,Beri tahu pada,Notify on,
trial_expired_notification.customer_invoice_summary.not_paid_due_total_amount,Perkiraan biaya aktivasi,Estimated charge on activation,
payments_and_credits_payment_initiated.transaction.date,Tanggal pembayaran,Payment date,
welcome_mails_in_active_state.subscription.next_renewal_on,Perpanjangan berikutnya pada,Next renewal on,
subscription_changed_all_other_changes.customer_balance.unused_payments,Pembayaran berlebih,Excess payments,
credit_note_adjustment_created.credit_note.status,Status nota kredit,Credit note status,
contract_is_renewed.contract_term.total_contract_value,Total Nilai Kontrak,Total Contract Value,
payment_offline_payments_profile_for_renewal_invoices.invoice.amount_due,Jumlah yang ditagih,Invoiced amount,
payments_and_credits_refund_initiated.transaction.date,Dikembalikan pada,Refunded on,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.refundable_credits,Kredit yang dapat dikembalikan,Refundable credits,
future_subscription_reminders.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
order_shipment_reminder.order.shipping_date,Tanggal pengiriman,Shipment date,
subscription_expiry_and_cancellations_reminder.subscription.cancel_reason,Alasan pembatalan,Cancellation reason,
contract_and_subscription_ends.contract_term.total_contract_value,Total Nilai Kontrak,Total Contract Value,
welcome_mails_in_non_renewal_state.customer_payment_method.info,Cara Pembayaran,Payment method,
welcome_mails_in_trial_state.subscription.next_estimate_amount,Perkiraan biaya aktivasi,Estimated charge on activation,
subscription_resumption_reminder.subscription.resume_date,Tanggal resume,Resume date,
subscription_renewal_reminders.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
payment_terms_netd_reminders.invoice.amount,Jumlah yang ditagih,Invoiced amount,
payment_one_time_failures.invoice.due_date,Jatuh tempo sejak,Due since,
welcome_mails_in_future_state.subscription.start_date,Langganan dimulai pada,Subscription starts on,
payment_dunning_profiles_for_one_time_invoices.transaction.date,Tuduhan sebelumnya dicoba pada,Previous charge attempted on,
subscription_expiry_and_cancellations_expired.subscriptions.subscribed_to,Ringkasan langganan,Subscription summary,
payment_dunning_profile_for_initial_attempt.transaction.payment_failure_reason,Alasan kegagalan,Failure reason,
subscription_activated_from_future_state.subscription.next_renewal_on,Perpanjangan berikutnya pada,Next renewal on,
subscription_expiry_and_cancellations_reminder.customer_invoice_summary.not_paid_due_invoice_count,Satu atau lebih faktur belum dibayar,Unpaid invoices,
payment_terms_netd_invoice_posted.invoice.amount,Jumlah yang ditagih,Invoiced amount,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.unused_payments,Pembayaran berlebih,Excess payments,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.customer_payment_method.info,Cara Pembayaran,Payment method,
contract_is_terminated.contract_term.total_contract_value,Total Nilai Kontrak,Total Contract Value,
subscription_reactivation.subscription.next_estimate_amount,Perkiraan biaya pada perpanjangan berikutnya,Estimated charge on next renewal,
payment_dunning_profiles_for_one_time_invoices.transaction.amount,Jumlah yang ditagih,Invoiced amount,
subscription_pause_reminder.subscription.pause_date,Tanggal jeda,Pause date,
payment_authorization_succeeded.transaction.amount,Jumlah resmi,Authorized amount,
payment_dunning_profile_for_initial_attempt.transaction.amount,Jumlah yang ditagih,Invoiced amount,
payment_one_time_failures.customer_payment_method.info,Cara Pembayaran,Payment method,
subscription_paused.subscription.pause_date,Tanggal jeda,Pause date,
payment_authorization_succeeded.customer_payment_method.info,Cara Pembayaran,Payment method,
credit_note_updated.credit_note.status,Status nota kredit,Credit note status,
subscription_changed_coupon_applied.coupon.coupons,Kupon,Coupons,
payment_method_expiry_invalidated_notification.customer_payment_method.info,Cara Pembayaran,Payment method,
direct_debit_payment_reminder_for_pad.transaction.statement_descriptor,Pembayaran akan muncul di rekening koran Anda sebagai,Payments will appear in your bank statement as ,
welcome_mails_in_trial_state.subscription.trial_end,Uji coba berakhir,Trial ends on,
welcome_mails_in_active_state.subscription.next_estimate_amount,Perkiraan biaya pada perpanjangan berikutnya,Estimated charge on next renewal,
invoice_receipt.invoice.amount_due,Jumlah yang harus dibayar,Amount due,
trial_expiry_reminders.subscription.next_estimate_amount,Perkiraan biaya aktivasi,Estimated charge on activation,
