key,value,reference value,description
invalid_column,De waarde {1} in de kolom ({0}) is ongeldig,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,De kolom {0} is ongeldig.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,U moet een land voor facturering toevoegen om dit veld te selecteren.,You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Land van facturering nodig om het btw-nummer te valideren.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,U moet belasting voor Australië inschakelen om dit veld te selecteren,You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Bestand bevat ongeldige waarden,File contains invalid values,File contains invalid values
unable_to_validate_abn,Kan de ABN niet verwerken omdat de ABN Lookup-server niet actief is.,Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,De koptekst is niet aanwezig of is niet correct opgemaakt.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Bestand bevat geen belastingregel,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Niet ondersteund bestandsformaat. Alleen CSV-bestanden zijn toegestaan,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,Dit belastingprofiel is al toegewezen aan het producttype {0}. U kunt slechts één producttype aan een profiel toewijzen.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Waarde voor ({0}) is ongeldig,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Belastingconfiguratiebestand niet gevonden,Tax configuration file not found,Tax configuration file not found
duplicate_column,De kolom ({0}) komt meerdere keren voor in het bestand.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,U moet een geldige GSTIN invoeren.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,U moet een geldige ABN invoeren.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,BTW-nummer niet van toepassing voor dit land,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,kan de zip-waarden niet configureren - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,ongeldige postcode,invalid zip/postal code,invalid zip/postal code
org_address_not_config,Inclusieve belastingprijstype kan niet worden geconfigureerd omdat het handelsbelastingtarief niet kan worden bepaald,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,Deze optie is alleen van toepassing op Australië.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,U moet een geldig btw-nummer invoeren.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,Kan btw-nummer niet valideren omdat VIES downtime ondervindt.,Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Jokertekens kunnen niet samen met postcode + 4 postcodes worden gebruikt - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
