key,value,reference value,description
card_orders.order.id,Order ID,Order ID,
button.update_payment_method,Update betaalmethode,Update Payment Method,
button.extend_subscription,Abonnement verlengen,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,afleveradres,Shipping Address,
button.retarget_hp_url,Rond uw aankoop af,Complete Your Purchase,
button.reset_password,Wachtwoord opnieuw instellen,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Huidige cyclus,Current Cycle,
button.portal_verify_email,Bevestig e-mail adres,Verify Email Address,
card_invoices.title,Uw facturen,Your Invoices,
card_addresses.billing_address.full_billing_address,factuur adres,Billing Address,
button.pay_now,Nu betalen,Pay Now,
button.claim_gift,Claim cadeau,Claim Gift,
card_orders.order.shipment_carrier,Vervoerder,Shipment carrier,
button.click_here,Klik hier,Click Here,
card_contract_terms.contract_term.billing_cycle,Totaal aantal factureringscycli,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Geselecteerde betaalmethode,Selected payment method,
card_orders.order.batch_id,Batch-ID,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Aanvullende details,Additional details,
card_recurring_items.title,Uw abonnement,Your Subscription,
card_contract_terms.contract_term.termination_fee,Beëindigingsvergoeding,Termination fee,
card_customer.title,Jouw details,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,afleveradres,Shipping Address,
card_gift_message.title,Hier is een persoonlijk bericht voor jou,Here's a personal message for you,
card_orders.order.amount,Bestelbedrag,Order Amount,
card_orders.order.shipping_date,Verzendingsdatum,Shipment date,
card_hp_order_items.title,Artikelen in uw bestelling:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Aan het einde van de termijn,At Term-End,
card_orders.order.tracking_id,Tracking-ID,Tracking id,
card_recurring_items.subscription.po_number,Postbus nummer,PO Number,
card_orders.order.note,Opmerking,Note,
card_contract_terms.title,Contractdetails,Contract details,
card_contract_terms.contract_term.total_contract_value,Totale contractwaarde,Total Contract Value,
card_contract_terms.contract_term.contract_period,Contract periode,Contract Period,
card_orders.title,Jouw bestelling,Your order,
card_customer.customer.id,ID,ID,
