key,value,reference value,description
hp.portal.mark.backup,Markeer als back-up,Mark as Backup,Marking a payment method as Backup
hp.billing_period.week, %{period} weken,%{period} Weeks,2 Weeks
hp.portal.powered_by,Aangedreven door,Powered by,Powered by chargebee
hp.clientjs.cannot_be_blank,kan niet leeg zijn,cannot be blank,cannot be blank
action_error.post,Er zijn fouten opgetreden bij het indienen,There were errors while submitting,There were errors while submitting
hp.change_link,Verandering,Change,Change link
hp.portal.signed_up,Aangemeld op %{date},Signed up on %{date},Account signed up on 12-03-2016
hp.portal.invoice.showing,Resultaat,Showing,Showing invoice label
payment_method.info.card,kaart die eindigt op %{last4_digits},card ending with %{last4_digits},card ending with 4111
payment_method.info.direct_debit," %{bank_name}, rekeningnummer eindigend op %{last4_digits}","%{bank_name}, Account number ending with %{last4_digits}",
hp.portal.chargebee_secure,Chargebee Veilige betaling,Chargebee Secure Payment,Chargebee Secure Payment - security statement
hp.portal.payment_method_role.backup,Back-up,Backup,Payment method is tagged as Backup
hp.gocardless.desc,Stel automatische incasso in,Set up Direct Debit,Set up Direct Debit - gateway label
hp.portal.mark.primary,Markeer als primair,Mark as Primary,Marking a payment method as Primary
hp.bt_apple_card, %{card_type} kaart,%{card_type} card,Visa Card
hp.apple_card_ending,Kaart eindigt ... %{digits},Card ending ... %{digits},Card Ending .. 4444
hp.clientjs.successful_card_update,je hebt met succes je kaartgegevens bijgewerkt.,you have successfully updated your card details.,you have successfully updated your card details.
hp.amazon.desc,Betaal veilig met behulp van de informatie op uw Amazon-account.,Pay securely using the information on your Amazon account.,Pay securely using the information on your Amazon account - one liner for amazon gateway payments
hp.portal.remove.backup,Verwijder Backup,Remove Backup,Unmarking a payment method as Backup
hp.card_ending, %{card_type} kaart eindigt ... %{digits},%{card_type} card ending ... %{digits},Visa Card Ending .. 4444
hp.clientjs.successful_signup,je hebt je met succes aangemeld voor de service,you have successfully signed up for the service,you have successfully signed up for the service
apple_pay.label.tax,BELASTING (NOG TE BEREKENEN),TAX (YET TO BE CALCULATED),Label for tax amount
hp.portal.paypal_redirect,Omleiden naar PayPal ...,Redirecting to PayPal...,Redirecting to PayPal... - info
hp.order_summary.terms_to_charge,voor %{no_of_terms} termen,for %{no_of_terms} terms,($100.00 x 3) for 2 terms
hp.clientjs.submit_error,Er zijn fouten opgetreden bij het indienen,There were errors while submitting,There were errors while submitting
hp.clientjs.problem_while_processing,Probleem bij het verwerken van uw formulier. Controleer uw formuliergegevens.,Problem while processing your form. Please verify your form details.,Problem while processing your form. Please verify your form details.
hp.portal.payment_method_role.primary,Primair,Primary,Payment method is tagged as Primary
payment_method.info.paypal_express_checkout,PayPal Express Checkout-account,PayPal Express Checkout account,PayPal Express Checkout account
